"Plot Title: Manz office"
"#","Date Time, GMT+02:00","Event, mm (LGR S/N: 20112198, SEN S/N: 20112198, LBL: Rainfall)","Coupler Detached (LGR S/N: 20112198)","Coupler Attached (LGR S/N: 20112198)","Host Connected (LGR S/N: 20112198)","Stopped (LGR S/N: 20112198)","End Of File (LGR S/N: 20112198)"
526,18/03/23 05:46:43 PM,133.096,,,,,
527,18/03/23 05:48:53 PM,133.350,,,,,
528,18/03/23 05:51:48 PM,133.604,,,,,
529,18/03/23 05:53:30 PM,133.858,,,,,
530,18/03/23 05:55:16 PM,134.112,,,,,
531,18/03/23 05:57:51 PM,134.366,,,,,
532,18/03/23 06:03:59 PM,134.620,,,,,
533,18/03/23 06:07:25 PM,134.874,,,,,
534,18/03/23 06:11:08 PM,135.128,,,,,
535,18/03/23 06:13:42 PM,135.382,,,,,
536,18/03/23 06:19:59 PM,135.636,,,,,
537,18/03/23 06:23:35 PM,135.890,,,,,
538,18/03/23 06:26:44 PM,136.144,,,,,
539,18/03/23 06:29:15 PM,136.398,,,,,
540,18/03/23 06:38:39 PM,136.652,,,,,
541,18/03/23 06:45:22 PM,136.906,,,,,
542,18/03/23 06:49:54 PM,137.160,,,,,
543,18/03/23 06:52:43 PM,137.414,,,,,
544,18/03/23 06:55:35 PM,137.668,,,,,
545,18/03/23 06:59:46 PM,137.922,,,,,
546,18/03/23 07:06:09 PM,138.176,,,,,
547,18/03/23 07:11:45 PM,138.430,,,,,
548,18/03/23 08:37:06 PM,138.684,,,,,
549,18/03/23 09:12:42 PM,138.938,,,,,
550,18/03/25 09:29:37 PM,139.192,,,,,
551,18/03/25 09:31:44 PM,139.446,,,,,
552,18/03/25 09:33:51 PM,139.700,,,,,
553,18/03/25 09:35:26 PM,139.954,,,,,
554,18/03/25 09:36:44 PM,140.208,,,,,
555,18/03/25 09:38:06 PM,140.462,,,,,
556,18/03/25 09:42:24 PM,140.716,,,,,
557,18/03/25 09:45:03 PM,140.970,,,,,
558,18/03/25 09:47:34 PM,141.224,,,,,
559,18/03/25 09:51:00 PM,141.478,,,,,
560,18/03/25 11:02:26 PM,141.732,,,,,
561,18/03/25 11:15:12 PM,141.986,,,,,
562,18/03/25 11:21:16 PM,142.240,,,,,
563,18/03/25 11:25:26 PM,142.494,,,,,
564,18/03/25 11:30:04 PM,142.748,,,,,
565,18/03/25 11:34:40 PM,143.002,,,,,
566,18/03/25 11:38:12 PM,143.256,,,,,
567,18/03/25 11:41:24 PM,143.510,,,,,
568,18/03/25 11:45:00 PM,143.764,,,,,
569,18/03/25 11:52:14 PM,144.018,,,,,
570,18/03/26 12:16:31 AM,144.272,,,,,
571,18/03/26 12:28:29 AM,144.526,,,,,
572,18/03/26 12:35:45 AM,144.780,,,,,
573,18/03/26 12:39:48 AM,145.034,,,,,
574,18/03/26 12:43:00 AM,145.288,,,,,
575,18/03/26 12:45:46 AM,145.542,,,,,
576,18/03/26 12:50:05 AM,145.796,,,,,
577,18/03/26 01:06:54 AM,146.050,,,,,
578,18/03/26 01:25:04 AM,146.304,,,,,
579,18/04/08 12:39:44 PM,146.558,,,,,
580,18/04/08 12:40:30 PM,146.812,,,,,
581,18/04/08 12:40:51 PM,147.066,,,,,
582,18/04/08 12:41:45 PM,147.320,,,,,
583,18/04/08 12:42:35 PM,147.574,,,,,
584,18/04/08 12:43:30 PM,147.828,,,,,
585,18/04/08 12:44:06 PM,148.082,,,,,
586,18/04/08 12:44:49 PM,148.336,,,,,
587,18/04/08 12:45:21 PM,148.590,,,,,
588,18/04/08 12:46:03 PM,148.844,,,,,
589,18/04/08 12:46:23 PM,149.098,,,,,
590,18/04/08 12:46:52 PM,149.352,,,,,
591,18/04/08 12:47:25 PM,149.606,,,,,
592,18/04/08 12:48:25 PM,149.860,,,,,
593,18/04/08 12:49:22 PM,150.114,,,,,
594,18/04/08 12:51:08 PM,150.368,,,,,
595,18/04/08 12:54:30 PM,150.622,,,,,
596,18/04/08 09:50:35 PM,150.876,,,,,
597,18/04/08 09:52:18 PM,151.130,,,,,
598,18/04/08 09:55:54 PM,151.384,,,,,
599,18/04/08 10:34:04 PM,151.638,,,,,
600,18/04/11 12:15:09 AM,151.892,,,,,
601,18/04/11 12:28:22 AM,152.146,,,,,
602,18/04/11 12:42:40 AM,152.400,,,,,
603,18/04/11 12:51:52 AM,152.654,,,,,
604,18/04/11 12:57:17 AM,152.908,,,,,
605,18/04/11 01:11:49 AM,153.162,,,,,
606,18/04/11 04:17:08 AM,153.416,,,,,
607,18/04/11 04:08:02 PM,153.670,,,,,
608,18/04/11 04:25:49 PM,153.924,,,,,
609,18/04/11 04:26:35 PM,154.178,,,,,
610,18/04/11 04:36:50 PM,154.432,,,,,
611,18/04/11 05:10:00 PM,154.686,,,,,
612,18/04/11 05:12:08 PM,154.940,,,,,
613,18/04/11 05:15:35 PM,155.194,,,,,
614,18/04/11 05:21:35 PM,155.448,,,,,
615,18/04/11 05:22:40 PM,155.702,,,,,
616,18/04/11 05:25:59 PM,155.956,,,,,
617,18/04/11 05:28:05 PM,156.210,,,,,
618,18/04/11 05:29:07 PM,156.464,,,,,
619,18/04/11 05:30:15 PM,156.718,,,,,
620,18/04/11 05:33:20 PM,156.972,,,,,
621,18/04/11 05:35:26 PM,157.226,,,,,
622,18/04/11 05:44:54 PM,157.480,,,,,
623,18/04/11 05:58:02 PM,157.734,,,,,
624,18/04/11 06:03:05 PM,157.988,,,,,
625,18/04/11 06:04:10 PM,158.242,,,,,
626,18/04/11 06:06:33 PM,158.496,,,,,
627,18/04/11 06:07:15 PM,158.750,,,,,
628,18/04/11 06:09:13 PM,159.004,,,,,
629,18/04/11 06:10:17 PM,159.258,,,,,
630,18/04/11 06:11:57 PM,159.512,,,,,
631,18/04/11 06:13:02 PM,159.766,,,,,
632,18/04/11 06:16:50 PM,160.020,,,,,
633,18/04/11 07:06:32 PM,160.274,,,,,
634,18/04/11 07:07:45 PM,160.528,,,,,
635,18/04/11 07:08:26 PM,160.782,,,,,
636,18/04/11 07:09:46 PM,161.036,,,,,
637,18/04/11 07:12:01 PM,161.290,,,,,
638,18/04/11 07:13:39 PM,161.544,,,,,
639,18/04/11 07:14:09 PM,161.798,,,,,
640,18/04/11 07:14:58 PM,162.052,,,,,
641,18/04/11 07:15:38 PM,162.306,,,,,
642,18/04/11 07:27:10 PM,162.560,,,,,
643,18/04/11 07:27:45 PM,162.814,,,,,
644,18/04/11 07:28:24 PM,163.068,,,,,
645,18/04/11 07:29:47 PM,163.322,,,,,
646,18/04/11 07:33:27 PM,163.576,,,,,
647,18/04/11 07:51:56 PM,163.830,,,,,
648,18/04/11 07:52:45 PM,164.084,,,,,
649,18/04/11 07:53:25 PM,164.338,,,,,
650,18/04/11 07:55:03 PM,164.592,,,,,
651,18/04/11 07:56:54 PM,164.846,,,,,
652,18/04/11 07:59:18 PM,165.100,,,,,
653,18/04/11 07:59:43 PM,165.354,,,,,
654,18/04/11 08:00:18 PM,165.608,,,,,
655,18/04/11 08:00:40 PM,165.862,,,,,
656,18/04/11 08:03:01 PM,166.116,,,,,
657,18/04/11 08:04:19 PM,166.370,,,,,
658,18/04/11 08:08:43 PM,166.624,,,,,
659,18/04/11 08:09:14 PM,166.878,,,,,
660,18/04/11 08:10:18 PM,167.132,,,,,
661,18/04/11 08:11:23 PM,167.386,,,,,
662,18/04/11 08:13:04 PM,167.640,,,,,
663,18/04/11 08:17:03 PM,167.894,,,,,
664,18/04/11 08:47:18 PM,168.148,,,,,
665,18/04/11 08:52:33 PM,168.402,,,,,
666,18/04/11 08:56:50 PM,168.656,,,,,
667,18/04/11 09:08:19 PM,168.910,,,,,
668,18/04/11 09:17:49 PM,169.164,,,,,
669,18/04/11 09:18:03 PM,169.418,,,,,
670,18/04/11 09:18:23 PM,169.672,,,,,
671,18/04/11 09:18:59 PM,169.926,,,,,
672,18/04/11 09:19:17 PM,170.180,,,,,
673,18/04/11 09:20:24 PM,170.434,,,,,
674,18/04/11 09:22:53 PM,170.688,,,,,
675,18/04/11 09:27:12 PM,170.942,,,,,
676,18/04/11 09:50:46 PM,171.196,,,,,
677,18/04/11 10:02:53 PM,171.450,,,,,
678,18/04/11 10:04:12 PM,171.704,,,,,
679,18/04/11 10:05:55 PM,171.958,,,,,
680,18/04/11 10:07:38 PM,172.212,,,,,
681,18/04/11 10:08:39 PM,172.466,,,,,
682,18/04/11 10:10:53 PM,172.720,,,,,
683,18/04/11 10:12:17 PM,172.974,,,,,
684,18/04/11 10:13:53 PM,173.228,,,,,
685,18/04/11 10:16:07 PM,173.482,,,,,
686,18/04/11 10:17:52 PM,173.736,,,,,
687,18/04/11 10:19:17 PM,173.990,,,,,
688,18/04/11 10:24:01 PM,174.244,,,,,
689,18/04/11 10:33:51 PM,174.498,,,,,
690,18/04/11 10:34:36 PM,174.752,,,,,
691,18/04/11 10:35:07 PM,175.006,,,,,
692,18/04/11 10:36:06 PM,175.260,,,,,
693,18/04/11 10:37:11 PM,175.514,,,,,
694,18/04/11 10:39:02 PM,175.768,,,,,
695,18/04/11 10:40:42 PM,176.022,,,,,
696,18/04/11 10:41:27 PM,176.276,,,,,
697,18/04/11 10:41:46 PM,176.530,,,,,
698,18/04/11 10:42:11 PM,176.784,,,,,
699,18/04/11 10:42:35 PM,177.038,,,,,
700,18/04/11 10:43:22 PM,177.292,,,,,
701,18/04/11 10:43:43 PM,177.546,,,,,
702,18/04/11 10:44:27 PM,177.800,,,,,
703,18/04/11 10:44:40 PM,178.054,,,,,
704,18/04/11 10:45:14 PM,178.308,,,,,
705,18/04/11 10:45:49 PM,178.562,,,,,
706,18/04/11 10:50:25 PM,178.816,,,,,
707,18/04/12 12:10:47 AM,179.070,,,,,
708,18/04/12 12:21:26 AM,179.324,,,,,
709,18/04/12 12:22:08 AM,179.578,,,,,
710,18/04/12 12:22:52 AM,179.832,,,,,
711,18/04/12 12:23:09 AM,180.086,,,,,
712,18/04/12 12:23:31 AM,180.340,,,,,
713,18/04/12 12:23:52 AM,180.594,,,,,
714,18/04/12 12:24:25 AM,180.848,,,,,
715,18/04/12 12:24:52 AM,181.102,,,,,
716,18/04/12 12:25:28 AM,181.356,,,,,
717,18/04/12 12:26:58 AM,181.610,,,,,
718,18/04/12 12:29:25 AM,181.864,,,,,
719,18/04/12 12:30:38 AM,182.118,,,,,
720,18/04/12 12:32:02 AM,182.372,,,,,
721,18/04/12 12:33:06 AM,182.626,,,,,
722,18/04/12 12:38:37 AM,182.880,,,,,
723,18/04/12 12:42:32 AM,183.134,,,,,
724,18/04/12 12:44:01 AM,183.388,,,,,
725,18/04/12 12:44:17 AM,183.642,,,,,
726,18/04/12 12:45:03 AM,183.896,,,,,
727,18/04/12 12:45:32 AM,184.150,,,,,
728,18/04/12 12:45:54 AM,184.404,,,,,
729,18/04/12 12:46:07 AM,184.658,,,,,
730,18/04/12 12:46:50 AM,184.912,,,,,
731,18/04/12 12:47:32 AM,185.166,,,,,
732,18/04/12 12:48:53 AM,185.420,,,,,
733,18/04/12 12:51:09 AM,185.674,,,,,
734,18/04/12 02:11:25 AM,185.928,,,,,
735,18/04/12 04:08:02 AM,186.182,,,,,
736,18/04/12 04:09:39 AM,186.436,,,,,
737,18/04/15 10:51:08 AM,186.690,,,,,
738,18/04/15 10:55:43 AM,186.944,,,,,
739,18/04/15 10:56:05 AM,187.198,,,,,
740,18/04/15 10:56:19 AM,187.452,,,,,
741,18/04/15 10:56:39 AM,187.706,,,,,
742,18/04/15 10:56:53 AM,187.960,,,,,
743,18/04/15 10:57:17 AM,188.214,,,,,
744,18/04/15 10:57:30 AM,188.468,,,,,
745,18/04/15 10:57:53 AM,188.722,,,,,
746,18/04/15 10:58:11 AM,188.976,,,,,
747,18/04/15 10:58:41 AM,189.230,,,,,
748,18/04/15 10:59:07 AM,189.484,,,,,
749,18/04/15 10:59:46 AM,189.738,,,,,
750,18/04/15 11:00:33 AM,189.992,,,,,
751,18/04/15 11:02:56 AM,190.246,,,,,
752,18/04/15 11:05:23 AM,190.500,,,,,
753,18/04/15 11:08:31 AM,190.754,,,,,
754,18/04/15 11:10:32 AM,191.008,,,,,
755,18/04/16 12:08:11 AM,191.262,,,,,
756,18/04/16 12:08:29 AM,191.516,,,,,
757,18/04/16 12:09:05 AM,191.770,,,,,
758,18/04/16 12:11:26 AM,192.024,,,,,
759,18/04/16 12:23:03 AM,192.278,,,,,
760,18/04/20 09:45:48 AM,,,Logged,,,
761,18/04/20 09:45:49 AM,,,,Logged,,
762,18/04/20 09:49:24 AM,,Logged,,,,
763,18/04/21 01:20:14 AM,192.532,,,,,
764,18/04/21 01:44:52 AM,192.786,,,,,
765,18/04/21 05:27:12 AM,193.040,,,,,
766,18/04/21 12:44:04 PM,193.294,,,,,
767,18/04/21 12:59:17 PM,193.548,,,,,
768,18/04/21 01:03:14 PM,193.802,,,,,
769,18/04/21 01:06:24 PM,194.056,,,,,
770,18/04/30 01:33:16 PM,194.310,,,,,
771,18/04/30 01:37:58 PM,194.564,,,,,
772,18/04/30 01:39:06 PM,194.818,,,,,
773,18/04/30 01:44:56 PM,195.072,,,,,
774,18/04/30 01:47:00 PM,195.326,,,,,
775,18/04/30 01:48:03 PM,195.580,,,,,
776,18/04/30 01:48:13 PM,195.834,,,,,
777,18/04/30 01:49:16 PM,196.088,,,,,
778,18/04/30 01:50:41 PM,196.342,,,,,
779,18/04/30 01:51:39 PM,196.596,,,,,
780,18/04/30 01:51:57 PM,196.850,,,,,
781,18/04/30 01:52:31 PM,197.104,,,,,
782,18/04/30 01:52:50 PM,197.358,,,,,
783,18/04/30 01:53:54 PM,197.612,,,,,
784,18/04/30 01:54:40 PM,197.866,,,,,
785,18/04/30 01:55:59 PM,198.120,,,,,
786,18/04/30 01:56:38 PM,198.374,,,,,
787,18/04/30 01:56:50 PM,198.628,,,,,
788,18/04/30 01:56:54 PM,198.882,,,,,
789,18/04/30 01:57:00 PM,199.136,,,,,
790,18/04/30 01:57:06 PM,199.390,,,,,
791,18/04/30 01:57:15 PM,199.644,,,,,
792,18/04/30 01:57:24 PM,199.898,,,,,
793,18/04/30 01:57:37 PM,200.152,,,,,
794,18/04/30 01:57:43 PM,200.406,,,,,
795,18/04/30 01:57:50 PM,200.660,,,,,
796,18/04/30 01:57:54 PM,200.914,,,,,
797,18/04/30 01:58:02 PM,201.168,,,,,
798,18/04/30 01:58:05 PM,201.422,,,,,
799,18/04/30 01:58:11 PM,201.676,,,,,
800,18/04/30 01:58:14 PM,201.930,,,,,
801,18/04/30 01:58:20 PM,202.184,,,,,
802,18/04/30 01:58:23 PM,202.438,,,,,
803,18/04/30 01:58:29 PM,202.692,,,,,
804,18/04/30 01:58:33 PM,202.946,,,,,
805,18/04/30 01:58:40 PM,203.200,,,,,
806,18/04/30 01:58:45 PM,203.454,,,,,
807,18/04/30 01:58:56 PM,203.708,,,,,
808,18/04/30 01:59:00 PM,203.962,,,,,
809,18/04/30 01:59:09 PM,204.216,,,,,
810,18/04/30 01:59:15 PM,204.470,,,,,
811,18/04/30 01:59:24 PM,204.724,,,,,
812,18/04/30 01:59:29 PM,204.978,,,,,
813,18/04/30 01:59:38 PM,205.232,,,,,
814,18/04/30 01:59:43 PM,205.486,,,,,
815,18/04/30 01:59:52 PM,205.740,,,,,
816,18/04/30 01:59:58 PM,205.994,,,,,
817,18/04/30 02:00:07 PM,206.248,,,,,
818,18/04/30 02:00:13 PM,206.502,,,,,
819,18/04/30 02:00:22 PM,206.756,,,,,
820,18/04/30 02:00:29 PM,207.010,,,,,
821,18/04/30 02:00:38 PM,207.264,,,,,
822,18/04/30 02:00:43 PM,207.518,,,,,
823,18/04/30 02:00:51 PM,207.772,,,,,
824,18/04/30 02:00:56 PM,208.026,,,,,
825,18/04/30 02:01:05 PM,208.280,,,,,
826,18/04/30 02:01:10 PM,208.534,,,,,
827,18/04/30 02:01:21 PM,208.788,,,,,
828,18/04/30 02:01:29 PM,209.042,,,,,
829,18/04/30 02:02:04 PM,209.296,,,,,
830,18/04/30 02:02:22 PM,209.550,,,,,
831,18/04/30 02:02:58 PM,209.804,,,,,
832,18/04/30 02:03:23 PM,210.058,,,,,
833,18/04/30 02:03:55 PM,210.312,,,,,
834,18/04/30 02:04:09 PM,210.566,,,,,
835,18/04/30 02:04:26 PM,210.820,,,,,
836,18/04/30 02:04:38 PM,211.074,,,,,
837,18/04/30 02:04:57 PM,211.328,,,,,
838,18/04/30 02:05:09 PM,211.582,,,,,
839,18/04/30 02:05:26 PM,211.836,,,,,
840,18/04/30 02:05:42 PM,212.090,,,,,
841,18/04/30 02:06:06 PM,212.344,,,,,
842,18/04/30 02:06:24 PM,212.598,,,,,
843,18/04/30 02:06:50 PM,212.852,,,,,
844,18/04/30 02:07:08 PM,213.106,,,,,
845,18/04/30 02:07:29 PM,213.360,,,,,
846,18/04/30 02:07:50 PM,213.614,,,,,
847,18/04/30 02:08:32 PM,213.868,,,,,
848,18/04/30 02:08:56 PM,214.122,,,,,
849,18/04/30 02:09:26 PM,214.376,,,,,
850,18/04/30 02:09:42 PM,214.630,,,,,
851,18/04/30 02:10:03 PM,214.884,,,,,
852,18/04/30 02:10:18 PM,215.138,,,,,
853,18/04/30 02:11:08 PM,215.392,,,,,
854,18/04/30 02:11:44 PM,215.646,,,,,
855,18/04/30 02:12:30 PM,215.900,,,,,
856,18/04/30 02:12:59 PM,216.154,,,,,
857,18/04/30 02:13:32 PM,216.408,,,,,
858,18/04/30 02:13:53 PM,216.662,,,,,
859,18/04/30 02:14:18 PM,216.916,,,,,
860,18/04/30 02:14:38 PM,217.170,,,,,
861,18/04/30 02:15:06 PM,217.424,,,,,
862,18/04/30 02:15:27 PM,217.678,,,,,
863,18/04/30 02:16:08 PM,217.932,,,,,
864,18/04/30 02:16:46 PM,218.186,,,,,
865,18/04/30 02:17:34 PM,218.440,,,,,
866,18/04/30 02:18:03 PM,218.694,,,,,
867,18/04/30 02:18:39 PM,218.948,,,,,
868,18/04/30 02:19:10 PM,219.202,,,,,
869,18/04/30 02:19:53 PM,219.456,,,,,
870,18/04/30 02:20:27 PM,219.710,,,,,
871,18/04/30 02:20:49 PM,219.964,,,,,
872,18/04/30 02:21:07 PM,220.218,,,,,
873,18/04/30 02:21:42 PM,220.472,,,,,
874,18/04/30 02:22:04 PM,220.726,,,,,
875,18/04/30 02:22:48 PM,220.980,,,,,
876,18/04/30 02:23:38 PM,221.234,,,,,
877,18/04/30 02:24:55 PM,221.488,,,,,
878,18/04/30 02:25:39 PM,221.742,,,,,
879,18/04/30 02:26:43 PM,221.996,,,,,
880,18/04/30 02:27:52 PM,222.250,,,,,
881,18/04/30 02:29:57 PM,222.504,,,,,
882,18/04/30 02:33:28 PM,222.758,,,,,
883,18/04/30 02:37:01 PM,223.012,,,,,
884,18/04/30 02:40:17 PM,223.266,,,,,
885,18/04/30 02:43:47 PM,223.520,,,,,
886,18/04/30 02:45:56 PM,223.774,,,,,
887,18/04/30 02:46:51 PM,224.028,,,,,
888,18/04/30 02:47:40 PM,224.282,,,,,
889,18/04/30 02:48:29 PM,224.536,,,,,
890,18/04/30 02:48:53 PM,224.790,,,,,
891,18/04/30 02:50:17 PM,225.044,,,,,
892,18/04/30 02:52:45 PM,225.298,,,,,
893,18/04/30 03:01:30 PM,225.552,,,,,
894,18/04/30 03:06:15 PM,225.806,,,,,
895,18/04/30 03:28:39 PM,226.060,,,,,
896,18/05/01 01:00:02 AM,226.314,,,,,
897,18/05/01 12:02:04 PM,226.568,,,,,
898,18/05/01 12:02:26 PM,226.822,,,,,
899,18/05/01 12:02:45 PM,227.076,,,,,
900,18/05/01 12:03:11 PM,227.330,,,,,
901,18/05/01 12:03:31 PM,227.584,,,,,
902,18/05/01 12:03:56 PM,227.838,,,,,
903,18/05/01 12:04:07 PM,228.092,,,,,
904,18/05/01 12:04:24 PM,228.346,,,,,
905,18/05/01 12:04:42 PM,228.600,,,,,
906,18/05/01 12:05:12 PM,228.854,,,,,
907,18/05/01 12:05:32 PM,229.108,,,,,
908,18/05/01 12:05:49 PM,229.362,,,,,
909,18/05/01 12:06:18 PM,229.616,,,,,
910,18/05/01 12:07:26 PM,229.870,,,,,
911,18/05/01 12:09:28 PM,230.124,,,,,
912,18/05/01 12:10:31 PM,230.378,,,,,
913,18/05/01 12:11:38 PM,230.632,,,,,
914,18/05/01 12:12:40 PM,230.886,,,,,
915,18/05/01 12:13:16 PM,231.140,,,,,
916,18/05/01 12:13:59 PM,231.394,,,,,
917,18/05/01 12:14:39 PM,231.648,,,,,
918,18/05/01 12:15:24 PM,231.902,,,,,
919,18/05/01 12:16:17 PM,232.156,,,,,
920,18/05/01 12:17:08 PM,232.410,,,,,
921,18/05/01 12:17:47 PM,232.664,,,,,
922,18/05/01 12:17:59 PM,232.918,,,,,
923,18/05/01 12:18:16 PM,233.172,,,,,
924,18/05/01 12:18:43 PM,233.426,,,,,
925,18/05/01 12:19:05 PM,233.680,,,,,
926,18/05/01 12:19:32 PM,233.934,,,,,
927,18/05/01 12:20:04 PM,234.188,,,,,
928,18/05/01 12:20:37 PM,234.442,,,,,
929,18/05/01 12:20:51 PM,234.696,,,,,
930,18/05/01 12:21:01 PM,234.950,,,,,
931,18/05/01 12:21:10 PM,235.204,,,,,
932,18/05/01 12:21:20 PM,235.458,,,,,
933,18/05/01 12:21:29 PM,235.712,,,,,
934,18/05/01 12:21:45 PM,235.966,,,,,
935,18/05/01 12:21:59 PM,236.220,,,,,
936,18/05/01 12:22:15 PM,236.474,,,,,
937,18/05/01 12:22:37 PM,236.728,,,,,
938,18/05/01 12:23:02 PM,236.982,,,,,
939,18/05/01 12:23:26 PM,237.236,,,,,
940,18/05/01 12:24:00 PM,237.490,,,,,
941,18/05/01 12:24:23 PM,237.744,,,,,
942,18/05/01 12:24:52 PM,237.998,,,,,
943,18/05/01 12:25:12 PM,238.252,,,,,
944,18/05/01 12:25:29 PM,238.506,,,,,
945,18/05/01 12:25:40 PM,238.760,,,,,
946,18/05/01 12:25:54 PM,239.014,,,,,
947,18/05/01 12:26:06 PM,239.268,,,,,
948,18/05/01 12:26:24 PM,239.522,,,,,
949,18/05/01 12:26:41 PM,239.776,,,,,
950,18/05/01 12:26:55 PM,240.030,,,,,
951,18/05/01 12:27:10 PM,240.284,,,,,
952,18/05/01 12:27:27 PM,240.538,,,,,
953,18/05/01 12:27:44 PM,240.792,,,,,
954,18/05/01 12:28:04 PM,241.046,,,,,
955,18/05/01 12:28:21 PM,241.300,,,,,
956,18/05/01 12:28:44 PM,241.554,,,,,
957,18/05/01 12:29:01 PM,241.808,,,,,
958,18/05/01 12:29:16 PM,242.062,,,,,
959,18/05/01 12:29:34 PM,242.316,,,,,
960,18/05/01 12:29:52 PM,242.570,,,,,
961,18/05/01 12:30:02 PM,242.824,,,,,
962,18/05/01 12:30:11 PM,243.078,,,,,
963,18/05/01 12:30:19 PM,243.332,,,,,
964,18/05/01 12:30:30 PM,243.586,,,,,
965,18/05/01 12:30:41 PM,243.840,,,,,
966,18/05/01 12:30:51 PM,244.094,,,,,
967,18/05/01 12:31:07 PM,244.348,,,,,
968,18/05/01 12:31:36 PM,244.602,,,,,
969,18/05/01 12:31:55 PM,244.856,,,,,
970,18/05/01 12:32:13 PM,245.110,,,,,
971,18/05/01 12:32:26 PM,245.364,,,,,
972,18/05/01 12:32:37 PM,245.618,,,,,
973,18/05/01 12:32:46 PM,245.872,,,,,
974,18/05/01 12:32:58 PM,246.126,,,,,
975,18/05/01 12:33:10 PM,246.380,,,,,
976,18/05/01 12:33:20 PM,246.634,,,,,
977,18/05/01 12:33:27 PM,246.888,,,,,
978,18/05/01 12:33:35 PM,247.142,,,,,
979,18/05/01 12:33:42 PM,247.396,,,,,
980,18/05/01 12:33:53 PM,247.650,,,,,
981,18/05/01 12:34:05 PM,247.904,,,,,
982,18/05/01 12:34:15 PM,248.158,,,,,
983,18/05/01 12:34:24 PM,248.412,,,,,
984,18/05/01 12:34:32 PM,248.666,,,,,
985,18/05/01 12:34:40 PM,248.920,,,,,
986,18/05/01 12:34:55 PM,249.174,,,,,
987,18/05/01 12:35:04 PM,249.428,,,,,
988,18/05/01 12:35:13 PM,249.682,,,,,
989,18/05/01 12:35:21 PM,249.936,,,,,
990,18/05/01 12:35:32 PM,250.190,,,,,
991,18/05/01 12:35:41 PM,250.444,,,,,
992,18/05/01 12:35:51 PM,250.698,,,,,
993,18/05/01 12:36:01 PM,250.952,,,,,
994,18/05/01 12:36:14 PM,251.206,,,,,
995,18/05/01 12:36:25 PM,251.460,,,,,
996,18/05/01 12:36:36 PM,251.714,,,,,
997,18/05/01 12:36:49 PM,251.968,,,,,
998,18/05/01 12:37:04 PM,252.222,,,,,
999,18/05/01 12:37:20 PM,252.476,,,,,
1000,18/05/01 12:37:38 PM,252.730,,,,,
1001,18/05/01 12:37:55 PM,252.984,,,,,
1002,18/05/01 12:38:14 PM,253.238,,,,,
1003,18/05/01 12:38:32 PM,253.492,,,,,
1004,18/05/01 12:38:55 PM,253.746,,,,,
1005,18/05/01 12:39:20 PM,254.000,,,,,
1006,18/05/01 12:39:48 PM,254.254,,,,,
1007,18/05/01 12:40:07 PM,254.508,,,,,
1008,18/05/01 12:40:33 PM,254.762,,,,,
1009,18/05/01 12:40:59 PM,255.016,,,,,
1010,18/05/01 12:41:29 PM,255.270,,,,,
1011,18/05/01 12:41:58 PM,255.524,,,,,
1012,18/05/01 12:42:32 PM,255.778,,,,,
1013,18/05/01 12:43:08 PM,256.032,,,,,
1014,18/05/01 12:43:43 PM,256.286,,,,,
1015,18/05/01 12:44:13 PM,256.540,,,,,
1016,18/05/01 12:44:46 PM,256.794,,,,,
1017,18/05/01 12:45:13 PM,257.048,,,,,
1018,18/05/01 12:45:50 PM,257.302,,,,,
1019,18/05/01 12:46:30 PM,257.556,,,,,
1020,18/05/01 12:47:07 PM,257.810,,,,,
1021,18/05/01 12:47:25 PM,258.064,,,,,
1022,18/05/01 12:47:39 PM,258.318,,,,,
1023,18/05/01 12:47:53 PM,258.572,,,,,
1024,18/05/01 12:48:10 PM,258.826,,,,,
1025,18/05/01 12:48:26 PM,259.080,,,,,
1026,18/05/01 12:48:45 PM,259.334,,,,,
1027,18/05/01 12:48:58 PM,259.588,,,,,
1028,18/05/01 12:49:10 PM,259.842,,,,,
1029,18/05/01 12:49:18 PM,260.096,,,,,
1030,18/05/01 12:49:27 PM,260.350,,,,,
1031,18/05/01 12:49:38 PM,260.604,,,,,
1032,18/05/01 12:49:53 PM,260.858,,,,,
1033,18/05/01 12:50:08 PM,261.112,,,,,
1034,18/05/01 12:50:25 PM,261.366,,,,,
1035,18/05/01 12:50:38 PM,261.620,,,,,
1036,18/05/01 12:50:50 PM,261.874,,,,,
1037,18/05/01 12:51:02 PM,262.128,,,,,
1038,18/05/01 12:51:20 PM,262.382,,,,,
1039,18/05/01 12:51:41 PM,262.636,,,,,
1040,18/05/01 12:51:59 PM,262.890,,,,,
1041,18/05/01 12:52:20 PM,263.144,,,,,
1042,18/05/01 12:52:52 PM,263.398,,,,,
1043,18/05/01 12:53:20 PM,263.652,,,,,
1044,18/05/01 12:53:51 PM,263.906,,,,,
1045,18/05/01 12:54:21 PM,264.160,,,,,
1046,18/05/01 12:55:06 PM,264.414,,,,,
1047,18/05/01 12:55:40 PM,264.668,,,,,
1048,18/05/01 12:56:18 PM,264.922,,,,,
1049,18/05/01 12:56:49 PM,265.176,,,,,
1050,18/05/01 12:57:31 PM,265.430,,,,,
1051,18/05/01 12:58:06 PM,265.684,,,,,
1052,18/05/01 12:58:41 PM,265.938,,,,,
1053,18/05/01 12:59:10 PM,266.192,,,,,
1054,18/05/01 12:59:48 PM,266.446,,,,,
