"Plot Title: Mseleni TC "
"#","Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20112167, SEN S/N: 20112167)","Host Connected (LGR S/N: 20112167)","Coupler Detached (LGR S/N: 20112167)","Coupler Attached (LGR S/N: 20112167)","End Of File (LGR S/N: 20112167)"
1191,01/28/2022 22:10:01,299.466,,,,
1192,01/28/2022 22:11:45,299.720,,,,
1193,01/28/2022 22:14:00,299.974,,,,
1194,01/28/2022 22:15:52,300.228,,,,
1195,01/28/2022 22:18:27,300.482,,,,
1196,01/28/2022 22:21:22,300.736,,,,
1197,01/28/2022 22:25:32,300.990,,,,
1198,01/28/2022 22:29:27,301.244,,,,
1199,01/28/2022 22:36:54,301.498,,,,
1200,01/28/2022 22:41:35,301.752,,,,
1201,01/28/2022 22:46:59,302.006,,,,
1202,01/28/2022 22:50:37,302.260,,,,
1203,01/28/2022 22:57:51,302.514,,,,
1204,01/28/2022 23:02:37,302.768,,,,
1205,01/28/2022 23:10:17,303.022,,,,
1206,01/28/2022 23:16:45,303.276,,,,
1207,01/28/2022 23:25:52,303.530,,,,
1208,01/28/2022 23:37:36,303.784,,,,
1209,01/29/2022 00:30:31,304.038,,,,
1210,01/29/2022 01:48:27,304.292,,,,
1211,01/29/2022 21:27:25,304.546,,,,
1212,01/29/2022 21:29:24,304.800,,,,
1213,01/29/2022 21:40:56,305.054,,,,
1214,01/29/2022 22:28:42,305.308,,,,
1215,01/29/2022 22:29:33,305.562,,,,
1216,01/29/2022 22:30:07,305.816,,,,
1217,01/29/2022 22:30:41,306.070,,,,
1218,01/29/2022 22:31:04,306.324,,,,
1219,01/29/2022 22:31:25,306.578,,,,
1220,01/29/2022 22:31:43,306.832,,,,
1221,01/29/2022 22:32:03,307.086,,,,
1222,01/29/2022 22:32:25,307.340,,,,
1223,01/29/2022 22:32:57,307.594,,,,
1224,01/29/2022 22:33:28,307.848,,,,
1225,01/29/2022 22:34:21,308.102,,,,
1226,01/29/2022 22:35:19,308.356,,,,
1227,01/29/2022 22:35:54,308.610,,,,
1228,01/29/2022 22:37:00,308.864,,,,
1229,01/29/2022 22:38:34,309.118,,,,
1230,01/29/2022 22:39:44,309.372,,,,
1231,01/29/2022 22:40:38,309.626,,,,
1232,01/29/2022 22:41:40,309.880,,,,
1233,01/29/2022 22:42:59,310.134,,,,
1234,01/29/2022 22:44:17,310.388,,,,
1235,01/29/2022 22:47:05,310.642,,,,
1236,01/29/2022 22:49:43,310.896,,,,
1237,01/29/2022 22:54:01,311.150,,,,
1238,01/29/2022 22:55:03,311.404,,,,
1239,01/29/2022 22:55:24,311.658,,,,
1240,01/29/2022 22:57:06,311.912,,,,
1241,01/29/2022 23:02:24,312.166,,,,
1242,01/29/2022 23:09:28,312.420,,,,
1243,01/29/2022 23:22:14,312.674,,,,
1244,01/29/2022 23:24:02,312.928,,,,
1245,01/29/2022 23:30:06,313.182,,,,
1246,01/30/2022 22:28:38,313.436,,,,
1247,02/04/2022 04:26:04,313.690,,,,
1248,02/04/2022 04:29:12,313.944,,,,
1249,02/04/2022 04:29:40,314.198,,,,
1250,02/04/2022 04:29:56,314.452,,,,
1251,02/04/2022 04:30:21,314.706,,,,
1252,02/04/2022 04:31:04,314.960,,,,
1253,02/04/2022 04:32:04,315.214,,,,
1254,02/04/2022 04:32:40,315.468,,,,
1255,02/04/2022 04:33:22,315.722,,,,
1256,02/04/2022 04:33:50,315.976,,,,
1257,02/04/2022 04:34:25,316.230,,,,
1258,02/04/2022 04:34:55,316.484,,,,
1259,02/04/2022 04:35:21,316.738,,,,
1260,02/04/2022 04:35:48,316.992,,,,
1261,02/04/2022 04:36:25,317.246,,,,
1262,02/04/2022 04:37:08,317.500,,,,
1263,02/04/2022 04:37:57,317.754,,,,
1264,02/04/2022 04:38:28,318.008,,,,
1265,02/04/2022 04:39:03,318.262,,,,
1266,02/04/2022 04:39:33,318.516,,,,
1267,02/04/2022 04:40:07,318.770,,,,
1268,02/04/2022 04:40:39,319.024,,,,
1269,02/04/2022 04:41:16,319.278,,,,
1270,02/04/2022 04:41:50,319.532,,,,
1271,02/04/2022 04:42:55,319.786,,,,
1272,02/04/2022 04:44:31,320.040,,,,
1273,02/04/2022 04:47:23,320.294,,,,
1274,02/04/2022 06:08:27,320.548,,,,
1275,02/04/2022 06:10:04,320.802,,,,
1276,02/04/2022 06:10:29,321.056,,,,
1277,02/04/2022 06:10:51,321.310,,,,
1278,02/04/2022 06:11:08,321.564,,,,
1279,02/04/2022 06:11:30,321.818,,,,
1280,02/04/2022 06:11:56,322.072,,,,
1281,02/04/2022 06:12:42,322.326,,,,
1282,02/04/2022 06:13:30,322.580,,,,
1283,02/04/2022 06:14:08,322.834,,,,
1284,02/04/2022 06:21:38,323.088,,,,
1285,02/04/2022 06:32:41,323.342,,,,
1286,02/04/2022 06:49:38,323.596,,,,
1287,02/04/2022 06:52:05,323.850,,,,
1288,02/04/2022 06:53:01,324.104,,,,
1289,02/04/2022 06:54:01,324.358,,,,
1290,02/04/2022 06:55:27,324.612,,,,
1291,02/04/2022 06:59:27,324.866,,,,
1292,02/04/2022 07:02:43,325.120,,,,
1293,02/04/2022 07:04:08,325.374,,,,
1294,02/04/2022 07:05:22,325.628,,,,
1295,02/04/2022 07:06:36,325.882,,,,
1296,02/04/2022 07:07:36,326.136,,,,
1297,02/04/2022 07:09:06,326.390,,,,
1298,02/04/2022 07:10:17,326.644,,,,
1299,02/04/2022 07:11:23,326.898,,,,
1300,02/04/2022 07:12:21,327.152,,,,
1301,02/04/2022 07:13:29,327.406,,,,
1302,02/04/2022 07:14:37,327.660,,,,
1303,02/04/2022 07:16:14,327.914,,,,
1304,02/04/2022 07:17:23,328.168,,,,
1305,02/04/2022 07:19:04,328.422,,,,
1306,02/04/2022 07:20:32,328.676,,,,
1307,02/04/2022 07:22:24,328.930,,,,
1308,02/04/2022 07:24:04,329.184,,,,
1309,02/04/2022 07:30:40,329.438,,,,
1310,02/04/2022 09:53:34,329.692,,,,
1311,02/04/2022 09:58:40,329.946,,,,
1312,02/04/2022 09:59:52,330.200,,,,
1313,02/04/2022 10:01:08,330.454,,,,
1314,02/04/2022 10:02:17,330.708,,,,
1315,02/04/2022 10:03:24,330.962,,,,
1316,02/04/2022 10:03:44,331.216,,,,
1317,02/04/2022 10:04:10,331.470,,,,
1318,02/04/2022 10:04:31,331.724,,,,
1319,02/04/2022 10:04:47,331.978,,,,
1320,02/04/2022 10:05:00,332.232,,,,
1321,02/04/2022 10:05:16,332.486,,,,
1322,02/04/2022 10:05:30,332.740,,,,
1323,02/04/2022 10:05:45,332.994,,,,
1324,02/04/2022 10:05:58,333.248,,,,
1325,02/04/2022 10:06:13,333.502,,,,
1326,02/04/2022 10:06:26,333.756,,,,
1327,02/04/2022 10:06:40,334.010,,,,
1328,02/04/2022 10:06:50,334.264,,,,
1329,02/04/2022 10:07:06,334.518,,,,
1330,02/04/2022 10:07:20,334.772,,,,
1331,02/04/2022 10:07:40,335.026,,,,
1332,02/04/2022 10:08:01,335.280,,,,
1333,02/04/2022 10:08:33,335.534,,,,
1334,02/04/2022 10:09:01,335.788,,,,
1335,02/04/2022 10:09:35,336.042,,,,
1336,02/04/2022 10:10:21,336.296,,,,
1337,02/04/2022 10:12:12,336.550,,,,
1338,02/04/2022 10:12:52,336.804,,,,
1339,02/04/2022 10:13:38,337.058,,,,
1340,02/04/2022 10:14:18,337.312,,,,
1341,02/04/2022 10:15:15,337.566,,,,
1342,02/04/2022 10:16:48,337.820,,,,
1343,02/04/2022 10:17:35,338.074,,,,
1344,02/04/2022 10:18:32,338.328,,,,
1345,02/04/2022 10:20:21,338.582,,,,
1346,02/04/2022 10:21:20,338.836,,,,
1347,02/04/2022 10:22:40,339.090,,,,
1348,02/04/2022 10:23:19,339.344,,,,
1349,02/04/2022 10:24:15,339.598,,,,
1350,02/04/2022 10:25:04,339.852,,,,
1351,02/04/2022 10:25:28,340.106,,,,
1352,02/04/2022 10:25:57,340.360,,,,
1353,02/04/2022 10:26:33,340.614,,,,
1354,02/04/2022 10:26:58,340.868,,,,
1355,02/04/2022 10:27:36,341.122,,,,
1356,02/04/2022 10:29:28,341.376,,,,
1357,02/04/2022 10:31:54,341.630,,,,
1358,02/04/2022 10:33:13,341.884,,,,
1359,02/04/2022 10:37:09,342.138,,,,
1360,02/04/2022 10:38:12,342.392,,,,
1361,02/04/2022 10:39:15,342.646,,,,
1362,02/04/2022 10:40:03,342.900,,,,
1363,02/04/2022 10:41:03,343.154,,,,
1364,02/04/2022 10:42:10,343.408,,,,
1365,02/04/2022 10:43:27,343.662,,,,
1366,02/04/2022 10:47:08,343.916,,,,
1367,02/04/2022 10:49:35,344.170,,,,
1368,02/04/2022 10:51:01,344.424,,,,
1369,02/04/2022 10:52:19,344.678,,,,
1370,02/04/2022 10:53:30,344.932,,,,
1371,02/04/2022 10:55:43,345.186,,,,
1372,02/04/2022 11:00:33,345.440,,,,
1373,02/04/2022 11:06:22,345.694,,,,
1374,02/04/2022 11:07:41,345.948,,,,
1375,02/04/2022 11:12:26,346.202,,,,
1376,02/04/2022 11:25:37,346.456,,,,
1377,02/04/2022 11:46:26,346.710,,,,
1378,02/04/2022 11:48:06,346.964,,,,
1379,02/04/2022 11:49:04,347.218,,,,
1380,02/04/2022 11:49:30,347.472,,,,
1381,02/04/2022 11:50:07,347.726,,,,
1382,02/04/2022 11:50:58,347.980,,,,
1383,02/04/2022 11:51:46,348.234,,,,
1384,02/04/2022 11:53:21,348.488,,,,
1385,02/04/2022 12:13:02,348.742,,,,
1386,02/04/2022 12:17:39,348.996,,,,
1387,02/04/2022 12:19:51,349.250,,,,
1388,02/04/2022 12:23:29,349.504,,,,
1389,02/04/2022 13:42:27,349.758,,,,
1390,02/04/2022 20:57:35,350.012,,,,
1391,02/05/2022 07:57:58,350.266,,,,
1392,02/05/2022 08:00:53,350.520,,,,
1393,02/05/2022 08:12:25,350.774,,,,
1394,02/05/2022 08:38:31,351.028,,,,
1395,02/05/2022 08:42:35,351.282,,,,
1396,02/05/2022 08:43:28,351.536,,,,
1397,02/05/2022 08:47:24,351.790,,,,
1398,02/05/2022 08:50:59,352.044,,,,
1399,02/05/2022 08:54:52,352.298,,,,
1400,02/05/2022 08:57:13,352.552,,,,
1401,02/05/2022 08:59:23,352.806,,,,
1402,02/05/2022 09:01:22,353.060,,,,
1403,02/05/2022 09:04:10,353.314,,,,
1404,02/05/2022 09:06:05,353.568,,,,
1405,02/05/2022 11:20:20,353.822,,,,
1406,02/05/2022 11:22:38,354.076,,,,
1407,02/05/2022 11:27:02,354.330,,,,
1408,02/05/2022 11:56:23,354.584,,,,
1409,02/05/2022 11:57:01,354.838,,,,
1410,02/05/2022 11:57:18,355.092,,,,
1411,02/05/2022 11:57:30,355.346,,,,
1412,02/05/2022 11:57:40,355.600,,,,
1413,02/05/2022 11:57:53,355.854,,,,
1414,02/05/2022 11:58:02,356.108,,,,
1415,02/05/2022 11:58:15,356.362,,,,
1416,02/05/2022 11:58:30,356.616,,,,
1417,02/05/2022 11:59:19,356.870,,,,
1418,02/05/2022 11:59:40,357.124,,,,
1419,02/05/2022 11:59:55,357.378,,,,
1420,02/05/2022 12:00:05,357.632,,,,
1421,02/05/2022 12:00:20,357.886,,,,
1422,02/05/2022 12:00:32,358.140,,,,
1423,02/05/2022 12:00:53,358.394,,,,
1424,02/05/2022 12:01:17,358.648,,,,
1425,02/05/2022 12:01:38,358.902,,,,
1426,02/05/2022 12:02:03,359.156,,,,
1427,02/05/2022 12:02:37,359.410,,,,
1428,02/05/2022 12:03:02,359.664,,,,
1429,02/05/2022 12:03:43,359.918,,,,
1430,02/05/2022 12:04:12,360.172,,,,
1431,02/05/2022 12:04:30,360.426,,,,
1432,02/05/2022 12:04:53,360.680,,,,
1433,02/05/2022 14:08:47,360.934,,,,
1434,02/05/2022 15:13:05,361.188,,,,
1435,02/05/2022 15:13:51,361.442,,,,
1436,02/05/2022 15:15:23,361.696,,,,
1437,02/05/2022 15:21:16,361.950,,,,
1438,02/05/2022 15:22:11,362.204,,,,
1439,02/05/2022 15:22:47,362.458,,,,
1440,02/05/2022 15:27:10,362.712,,,,
1441,02/05/2022 18:18:37,362.966,,,,
1442,02/05/2022 18:41:44,363.220,,,,
1443,02/05/2022 18:43:43,363.474,,,,
1444,02/05/2022 19:29:50,363.728,,,,
1445,02/05/2022 19:41:30,363.982,,,,
1446,02/05/2022 19:49:56,364.236,,,,
1447,02/05/2022 19:52:00,364.490,,,,
1448,02/05/2022 19:58:34,364.744,,,,
1449,02/05/2022 20:05:00,364.998,,,,
1450,02/05/2022 20:28:17,365.252,,,,
1451,02/05/2022 20:32:39,365.506,,,,
1452,02/05/2022 20:34:15,365.760,,,,
1453,02/05/2022 20:35:47,366.014,,,,
1454,02/05/2022 20:50:56,366.268,,,,
1455,02/05/2022 21:07:10,366.522,,,,
1456,02/05/2022 21:08:05,366.776,,,,
1457,02/05/2022 21:09:26,367.030,,,,
1458,02/05/2022 21:35:04,367.284,,,,
1459,02/06/2022 02:06:11,367.538,,,,
1460,02/06/2022 03:41:10,367.792,,,,
1461,02/06/2022 07:14:08,368.046,,,,
1462,02/06/2022 07:54:36,368.300,,,,
1463,02/06/2022 08:11:03,368.554,,,,
1464,02/06/2022 08:13:21,368.808,,,,
1465,02/06/2022 10:02:42,369.062,,,,
1466,02/06/2022 10:04:23,369.316,,,,
1467,02/06/2022 10:08:09,369.570,,,,
1468,02/06/2022 10:26:36,369.824,,,,
1469,02/06/2022 10:44:01,370.078,,,,
1470,02/06/2022 10:54:47,370.332,,,,
1471,02/06/2022 11:44:27,370.586,,,,
1472,02/06/2022 11:45:18,370.840,,,,
1473,02/06/2022 11:46:07,371.094,,,,
1474,02/06/2022 11:46:59,371.348,,,,
1475,02/06/2022 11:48:02,371.602,,,,
1476,02/06/2022 11:54:19,371.856,,,,
1477,02/06/2022 11:54:47,372.110,,,,
1478,02/06/2022 11:55:41,372.364,,,,
1479,02/06/2022 11:57:05,372.618,,,,
1480,02/06/2022 13:11:50,372.872,,,,
1481,02/06/2022 13:13:09,373.126,,,,
1482,02/06/2022 13:13:47,373.380,,,,
1483,02/06/2022 13:14:30,373.634,,,,
1484,02/06/2022 13:15:57,373.888,,,,
1485,02/06/2022 13:16:58,374.142,,,,
1486,02/06/2022 13:17:59,374.396,,,,
1487,02/06/2022 13:36:43,374.650,,,,
1488,02/06/2022 13:43:38,374.904,,,,
1489,02/06/2022 13:53:15,375.158,,,,
1490,02/06/2022 19:46:35,375.412,,,,
1491,02/06/2022 19:49:44,375.666,,,,
1492,02/06/2022 19:53:05,375.920,,,,
1493,02/06/2022 19:55:51,376.174,,,,
1494,02/06/2022 23:33:59,376.428,,,,
1495,02/07/2022 04:37:35,376.682,,,,
1496,02/07/2022 10:16:02,376.936,,,,
1497,02/07/2022 10:16:35,377.190,,,,
1498,02/07/2022 10:17:00,377.444,,,,
1499,02/07/2022 10:23:05,377.698,,,,
1500,02/14/2022 21:10:44,377.952,,,,
1501,02/14/2022 21:22:18,378.206,,,,
1502,02/14/2022 21:29:23,378.460,,,,
1503,02/14/2022 21:50:17,378.714,,,,
1504,02/14/2022 22:02:08,378.968,,,,
1505,02/14/2022 22:31:04,379.222,,,,
1506,02/14/2022 23:07:42,379.476,,,,
1507,02/15/2022 22:23:49,379.730,,,,
1508,02/15/2022 23:56:47,379.984,,,,
1509,02/16/2022 00:11:37,380.238,,,,
1510,02/16/2022 00:24:55,380.492,,,,
1511,02/16/2022 01:08:04,380.746,,,,
1512,02/16/2022 01:11:58,381.000,,,,
1513,02/16/2022 01:14:35,381.254,,,,
1514,02/16/2022 01:17:35,381.508,,,,
1515,02/16/2022 01:26:41,381.762,,,,
1516,02/16/2022 01:31:35,382.016,,,,
1517,02/16/2022 01:38:54,382.270,,,,
1518,02/16/2022 02:00:03,382.524,,,,
1519,02/16/2022 03:13:29,382.778,,,,
1520,02/16/2022 03:49:03,383.032,,,,
1521,02/16/2022 03:54:26,383.286,,,,
1522,02/16/2022 04:02:54,383.540,,,,
1523,02/17/2022 06:00:01,383.794,,,,
1524,02/17/2022 06:12:50,384.048,,,,
1525,02/17/2022 10:33:09,384.302,,,,
1526,02/17/2022 17:02:14,384.556,,,,
1527,02/17/2022 17:07:32,384.810,,,,
1528,02/17/2022 17:14:39,385.064,,,,
1529,02/17/2022 22:11:58,385.318,,,,
1530,02/17/2022 22:30:10,385.572,,,,
1531,02/17/2022 22:34:12,385.826,,,,
1532,02/17/2022 22:36:38,386.080,,,,
1533,02/17/2022 22:39:23,386.334,,,,
1534,02/17/2022 22:41:44,386.588,,,,
1535,02/17/2022 22:46:38,386.842,,,,
1536,02/17/2022 22:54:50,387.096,,,,
1537,02/17/2022 23:01:42,387.350,,,,
1538,02/17/2022 23:11:44,387.604,,,,
1539,02/17/2022 23:33:06,387.858,,,,
1540,02/17/2022 23:37:29,388.112,,,,
1541,02/17/2022 23:50:29,388.366,,,,
1542,02/17/2022 23:55:39,388.620,,,,
1543,02/17/2022 23:56:45,388.874,,,,
1544,02/17/2022 23:57:51,389.128,,,,
1545,02/17/2022 23:59:31,389.382,,,,
1546,02/18/2022 00:00:17,389.636,,,,
1547,02/18/2022 00:02:59,389.890,,,,
1548,02/18/2022 00:11:36,390.144,,,,
1549,02/18/2022 00:17:49,390.398,,,,
1550,02/18/2022 01:29:39,390.652,,,,
1551,02/18/2022 03:48:21,390.906,,,,
1552,02/18/2022 04:03:49,391.160,,,,
1553,02/18/2022 04:54:20,391.414,,,,
1554,02/18/2022 04:59:12,391.668,,,,
1555,02/18/2022 05:09:56,391.922,,,,
1556,02/18/2022 11:17:13,392.176,,,,
1557,02/27/2022 09:09:41,392.430,,,,
1558,02/27/2022 09:11:51,392.684,,,,
1559,02/27/2022 09:13:49,392.938,,,,
1560,02/27/2022 09:14:50,393.192,,,,
1561,02/27/2022 09:15:28,393.446,,,,
1562,02/27/2022 09:15:55,393.700,,,,
1563,02/27/2022 09:16:39,393.954,,,,
1564,02/27/2022 09:19:06,394.208,,,,
1565,02/27/2022 09:31:07,394.462,,,,
1566,03/01/2022 05:34:04,394.716,,,,
1567,03/01/2022 05:36:21,394.970,,,,
1568,03/01/2022 05:38:40,395.224,,,,
1569,03/01/2022 05:42:03,395.478,,,,
1570,03/01/2022 05:46:13,395.732,,,,
1571,03/01/2022 05:52:34,395.986,,,,
1572,03/01/2022 05:55:11,396.240,,,,
1573,03/01/2022 05:58:31,396.494,,,,
1574,03/01/2022 06:01:20,396.748,,,,
1575,03/01/2022 06:04:26,397.002,,,,
1576,03/01/2022 06:07:02,397.256,,,,
1577,03/01/2022 06:11:13,397.510,,,,
1578,03/01/2022 06:15:42,397.764,,,,
1579,03/01/2022 06:29:27,398.018,,,,
1580,03/01/2022 14:08:38,398.272,,,,
1581,03/01/2022 14:21:16,398.526,,,,
1582,03/05/2022 22:01:00,398.780,,,,
1583,03/05/2022 22:02:27,399.034,,,,
1584,03/05/2022 22:03:35,399.288,,,,
1585,03/05/2022 22:05:35,399.542,,,,
1586,03/05/2022 22:16:26,399.796,,,,
1587,03/05/2022 22:30:38,400.050,,,,
1588,03/05/2022 22:32:19,400.304,,,,
1589,03/05/2022 22:33:52,400.558,,,,
1590,03/05/2022 23:31:40,400.812,,,,
1591,03/06/2022 00:12:02,401.066,,,,
1592,03/06/2022 03:57:30,401.320,,,,
1593,03/06/2022 04:30:29,401.574,,,,
1594,03/06/2022 04:35:29,401.828,,,,
1595,03/06/2022 04:39:15,402.082,,,,
1596,03/06/2022 04:42:13,402.336,,,,
1597,03/06/2022 04:50:30,402.590,,,,
1598,03/06/2022 04:58:27,402.844,,,,
1599,03/06/2022 05:13:47,403.098,,,,
1600,03/06/2022 05:31:05,403.352,,,,
1601,03/06/2022 05:44:46,403.606,,,,
1602,03/06/2022 05:57:53,403.860,,,,
1603,03/11/2022 02:55:06,404.114,,,,
1604,03/11/2022 03:02:19,404.368,,,,
1605,03/11/2022 03:12:11,404.622,,,,
1606,03/11/2022 04:10:43,404.876,,,,
1607,03/11/2022 11:15:16,,,,Logged,
1608,03/11/2022 11:15:26,,Logged,,,
1609,03/11/2022 11:16:16,,,Logged,,
1610,03/14/2022 19:36:26,405.130,,,,
1611,03/14/2022 19:37:02,405.384,,,,
1612,03/14/2022 19:37:44,405.638,,,,
1613,03/14/2022 19:38:17,405.892,,,,
1614,03/14/2022 19:38:51,406.146,,,,
1615,03/14/2022 19:39:33,406.400,,,,
1616,03/14/2022 19:40:41,406.654,,,,
1617,03/14/2022 19:42:14,406.908,,,,
1618,03/14/2022 20:04:21,407.162,,,,
1619,03/14/2022 23:36:16,407.416,,,,
1620,03/15/2022 02:00:57,407.670,,,,
1621,03/15/2022 02:06:35,407.924,,,,
1622,03/15/2022 02:10:02,408.178,,,,
1623,03/15/2022 02:13:52,408.432,,,,
1624,03/15/2022 02:26:15,408.686,,,,
1625,03/15/2022 02:48:49,408.940,,,,
1626,03/15/2022 02:54:31,409.194,,,,
1627,03/15/2022 02:58:20,409.448,,,,
1628,03/15/2022 03:03:01,409.702,,,,
1629,03/15/2022 03:08:14,409.956,,,,
1630,03/15/2022 03:15:36,410.210,,,,
1631,03/15/2022 03:18:39,410.464,,,,
1632,03/15/2022 03:23:04,410.718,,,,
1633,03/15/2022 03:29:14,410.972,,,,
1634,03/15/2022 03:35:42,411.226,,,,
1635,03/15/2022 03:38:07,411.480,,,,
1636,03/15/2022 03:40:35,411.734,,,,
1637,03/15/2022 03:41:40,411.988,,,,
1638,03/15/2022 03:42:41,412.242,,,,
1639,03/15/2022 03:43:28,412.496,,,,
1640,03/15/2022 03:44:27,412.750,,,,
1641,03/15/2022 03:45:28,413.004,,,,
1642,03/15/2022 03:46:51,413.258,,,,
1643,03/15/2022 03:48:12,413.512,,,,
1644,03/15/2022 03:49:27,413.766,,,,
1645,03/15/2022 03:50:31,414.020,,,,
1646,03/15/2022 03:51:48,414.274,,,,
1647,03/15/2022 03:53:21,414.528,,,,
1648,03/15/2022 03:55:44,414.782,,,,
1649,03/15/2022 03:58:24,415.036,,,,
1650,03/15/2022 04:01:57,415.290,,,,
1651,03/15/2022 04:09:00,415.544,,,,
1652,03/15/2022 06:39:21,415.798,,,,
1653,03/15/2022 07:52:02,416.052,,,,
1654,03/15/2022 08:13:37,416.306,,,,
1655,03/15/2022 08:21:49,416.560,,,,
1656,03/15/2022 08:30:55,416.814,,,,
1657,03/15/2022 08:34:23,417.068,,,,
1658,03/15/2022 08:38:32,417.322,,,,
1659,03/15/2022 08:45:56,417.576,,,,
1660,03/15/2022 08:52:57,417.830,,,,
1661,03/15/2022 08:55:35,418.084,,,,
1662,03/15/2022 08:58:05,418.338,,,,
1663,03/15/2022 09:00:03,418.592,,,,
1664,03/15/2022 09:01:54,418.846,,,,
1665,03/15/2022 09:03:17,419.100,,,,
1666,03/15/2022 09:04:31,419.354,,,,
1667,03/15/2022 09:05:31,419.608,,,,
1668,03/15/2022 09:06:35,419.862,,,,
1669,03/15/2022 09:07:31,420.116,,,,
1670,03/15/2022 09:08:36,420.370,,,,
1671,03/15/2022 09:09:53,420.624,,,,
1672,03/15/2022 09:11:32,420.878,,,,
1673,03/15/2022 09:13:11,421.132,,,,
1674,03/15/2022 09:15:07,421.386,,,,
1675,03/15/2022 09:16:35,421.640,,,,
1676,03/15/2022 09:18:22,421.894,,,,
1677,03/15/2022 09:20:16,422.148,,,,
1678,03/15/2022 09:23:46,422.402,,,,
1679,03/15/2022 09:29:58,422.656,,,,
1680,03/15/2022 09:38:45,422.910,,,,
1681,03/15/2022 09:43:10,423.164,,,,
1682,03/15/2022 09:47:16,423.418,,,,
1683,03/15/2022 09:52:30,423.672,,,,
1684,03/15/2022 10:00:29,423.926,,,,
1685,03/15/2022 10:31:14,424.180,,,,
1686,03/15/2022 11:11:26,424.434,,,,
1687,03/15/2022 11:25:19,424.688,,,,
1688,03/15/2022 11:31:35,424.942,,,,
1689,03/15/2022 11:40:04,425.196,,,,
1690,03/15/2022 11:57:01,425.450,,,,
1691,03/15/2022 12:03:43,425.704,,,,
1692,03/15/2022 12:10:13,425.958,,,,
1693,03/15/2022 12:14:45,426.212,,,,
1694,03/15/2022 12:19:06,426.466,,,,
1695,03/15/2022 12:22:02,426.720,,,,
1696,03/15/2022 12:25:05,426.974,,,,
1697,03/15/2022 12:28:20,427.228,,,,
1698,03/15/2022 12:37:16,427.482,,,,
1699,03/15/2022 12:47:13,427.736,,,,
1700,03/15/2022 13:19:11,427.990,,,,
1701,03/15/2022 13:35:18,428.244,,,,
1702,03/15/2022 15:31:59,428.498,,,,
1703,03/15/2022 16:13:09,428.752,,,,
1704,03/15/2022 17:56:26,429.006,,,,
1705,03/15/2022 19:04:00,429.260,,,,
1706,03/15/2022 19:09:12,429.514,,,,
1707,03/15/2022 19:10:59,429.768,,,,
1708,03/23/2022 00:57:56,430.022,,,,
1709,03/23/2022 01:03:03,430.276,,,,
1710,03/24/2022 17:19:09,430.530,,,,
1711,03/24/2022 17:19:30,430.784,,,,
1712,03/24/2022 17:20:16,431.038,,,,
1713,03/24/2022 17:21:08,431.292,,,,
1714,03/24/2022 19:46:23,431.546,,,,
1715,03/24/2022 19:47:45,431.800,,,,
1716,03/24/2022 19:48:39,432.054,,,,
1717,03/24/2022 19:49:17,432.308,,,,
1718,03/24/2022 19:50:02,432.562,,,,
1719,03/24/2022 19:50:26,432.816,,,,
1720,03/24/2022 19:50:54,433.070,,,,
1721,03/24/2022 19:51:19,433.324,,,,
1722,03/24/2022 19:51:59,433.578,,,,
1723,03/24/2022 19:52:33,433.832,,,,
1724,03/24/2022 19:53:41,434.086,,,,
1725,03/24/2022 19:56:55,434.340,,,,
1726,03/24/2022 20:03:34,434.594,,,,
1727,03/24/2022 20:14:35,434.848,,,,
1728,03/24/2022 20:16:18,435.102,,,,
1729,03/24/2022 20:16:52,435.356,,,,
1730,03/24/2022 20:17:31,435.610,,,,
1731,03/24/2022 20:18:07,435.864,,,,
1732,03/24/2022 20:18:44,436.118,,,,
1733,03/24/2022 20:19:16,436.372,,,,
1734,03/24/2022 20:19:54,436.626,,,,
1735,03/24/2022 20:20:27,436.880,,,,
1736,03/24/2022 20:20:53,437.134,,,,
1737,03/24/2022 20:21:15,437.388,,,,
1738,03/24/2022 20:21:38,437.642,,,,
1739,03/24/2022 20:21:58,437.896,,,,
1740,03/24/2022 20:22:31,438.150,,,,
1741,03/24/2022 20:23:04,438.404,,,,
1742,03/24/2022 20:23:34,438.658,,,,
1743,03/24/2022 20:24:34,438.912,,,,
1744,03/24/2022 20:25:03,439.166,,,,
1745,03/24/2022 20:25:23,439.420,,,,
1746,03/24/2022 20:25:55,439.674,,,,
1747,03/24/2022 20:28:16,439.928,,,,
1748,03/24/2022 23:23:21,440.182,,,,
1749,03/24/2022 23:25:31,440.436,,,,
1750,03/24/2022 23:25:50,440.690,,,,
1751,03/24/2022 23:26:18,440.944,,,,
1752,03/24/2022 23:26:46,441.198,,,,
1753,03/24/2022 23:27:02,441.452,,,,
1754,03/24/2022 23:27:23,441.706,,,,
1755,03/24/2022 23:27:40,441.960,,,,
1756,03/24/2022 23:28:01,442.214,,,,
1757,03/24/2022 23:28:30,442.468,,,,
1758,03/24/2022 23:30:06,442.722,,,,
1759,03/24/2022 23:36:39,442.976,,,,
1760,03/25/2022 22:53:57,443.230,,,,
1761,03/25/2022 22:54:32,443.484,,,,
1762,03/25/2022 22:55:15,443.738,,,,
1763,03/25/2022 22:55:57,443.992,,,,
1764,03/25/2022 22:56:44,444.246,,,,
1765,03/25/2022 22:57:17,444.500,,,,
1766,03/25/2022 22:57:57,444.754,,,,
1767,03/25/2022 22:58:28,445.008,,,,
