date_time,batt_min,check0.1,flag_tot,flag0.1,flag3.2,flag3.6,flag4.1,flag4.2,flag6.2,humid_rel,pressure_atm,rad_solar_avg,rain_tot,temp_air_avg,temp_ground_avg,temp_ground_min,wind_dir,wind_dir_sd,wind_speed
"2022-01-06 23:00:00",12.88,"normal",1,0,0,1,0,0,0,99,100.9213,0,0,22.67,23.67,23.4,77.73,0.001,0.001
"2022-01-07 00:00:00",12.87,"normal",1,0,0,1,0,0,0,99.7,100.9381,0,0,22.23,23.35,23.3,0,0,0
"2022-01-07 01:00:00",12.87,"normal",1,0,0,1,0,0,0,100,100.9131,0,0,22.06,23.34,23.3,0,0,0
"2022-01-07 02:00:00",12.83,"normal",1,0,0,1,0,0,0,100,100.8967,0,0,21.85,23.28,22.91,0,0,0
"2022-01-07 03:00:00",12.83,"normal",1,0,0,1,0,0,0,100,100.9462,0,0,21.71,22.84,22.75,0,0,0
"2022-01-07 04:00:00",12.78,"normal",1,0,0,1,0,0,0,100,100.9692,0,0,22.25,23.15,22.95,77.8,0,0.001
"2022-01-07 05:00:00",12.79,"normal",1,0,0,1,0,0,0,100,100.985,27.03,0,22.41,23.42,23.24,0,0,0
"2022-01-07 06:00:00",12.82,"normal",1,0,0,1,0,0,0,97.8,100.9883,127.2,0,23.69,24.89,24,0,0,0
"2022-01-07 07:00:00",13.41,"normal",1,0,0,1,0,0,0,89.2,101.0431,172.7,0,25.52,26.39,26.13,0,0,0
"2022-01-07 08:00:00",13.45,"normal",1,0,0,1,0,0,0,83.1,101.0756,229.8,0,25.94,26.73,26.22,0,0,0
"2022-01-07 09:00:00",13.98,"high_warn",2,1,0,1,0,0,0,77.76,101.0594,474.5,0,27.48,29.27,27.65,0,0,0
"2022-01-07 10:00:00",14.07,"high_warn",2,1,0,1,0,0,0,71.9,101.0188,595,0,28.4,31.07,29.63,0,0,0
"2022-01-07 11:00:00",14.09,"high_warn",2,1,0,1,0,0,0,69.55,100.978,1052,0,29.8,35.3,32.45,79.59,29.82,1.204
"2022-01-07 12:00:00",14.06,"high_warn",2,1,0,1,0,0,0,69.7,100.9295,885,0,29.89,35.69,34.05,72.49,26.95,1.703
"2022-01-07 13:00:00",14.04,"high_warn",2,1,0,1,0,0,0,69.63,100.9052,882,0,29.43,35.46,34.17,70.24,15.12,2.288
"2022-01-07 14:00:00",14.18,"high_warn",2,1,0,1,0,0,0,68.16,100.897,893,0,29.34,36.48,35.8,71.62,19.22,2.381
"2022-01-07 15:00:00",14.02,"high_warn",2,1,0,1,0,0,0,72.86,100.8646,672.6,0,29.05,34.93,33.79,79.11,20.34,2.3
"2022-01-07 16:00:00",13.82,"high_warn",2,1,0,1,0,0,0,79.16,100.8565,391.6,0,28.2,32.44,30.49,71.94,18.22,2.705
"2022-01-07 17:00:00",13.17,"normal",1,0,0,1,0,0,0,83.8,100.9133,188,0,27.06,28.89,27.38,69.49,16.05,2.549
"2022-01-07 18:00:00",12.96,"normal",1,0,0,1,0,0,0,86.9,101.0121,15.49,0,25.75,26.79,26.26,68.08,11.85,1.719
"2022-01-07 19:00:00",12.94,"normal",1,0,0,1,0,0,0,87,101.0859,0,0,25.3,26.01,25.54,70.67,10.15,1.092
"2022-01-07 20:00:00",12.93,"normal",1,0,0,1,0,0,0,86.8,101.1507,0,0,25.1,25.29,25.07,69.83,9.04,1.186
"2022-01-07 21:00:00",12.91,"normal",1,0,0,1,0,0,0,86.1,101.1849,0,0,24.93,24.99,24.86,71.19,7.63,0.606
"2022-01-07 22:00:00",12.89,"normal",1,0,0,1,0,0,0,88.1,101.2172,0,0,24.67,24.9,24.56,68.27,3.262,0.109
"2022-01-07 23:00:00",12.88,"normal",1,0,0,1,0,0,0,91.7,101.2132,0,0,23.73,24.11,23.77,54.42,0.003,0.003
"2022-01-08 00:00:00",12.88,"normal",1,0,0,1,0,0,0,93.6,101.1897,0,0,23,23.51,23.29,0,0,0
"2022-01-08 01:00:00",12.87,"normal",1,0,0,1,0,0,0,95.5,101.1731,0,0,22.55,23.28,23.15,0,0,0
"2022-01-08 02:00:00",12.85,"normal",1,0,0,1,0,0,0,97.9,101.1565,0,0,22.18,23.39,23.15,0,0,0
"2022-01-08 03:00:00",12.83,"normal",1,0,0,1,0,0,0,98.3,101.1653,0,0,21.83,23.06,22.75,0,0,0
"2022-01-08 04:00:00",12.82,"normal",1,0,0,1,0,0,0,98.8,101.2059,0.019,0,21.88,23.15,23.05,0,0,0
"2022-01-08 05:00:00",12.8,"normal",1,0,0,1,0,0,0,95.9,101.2367,51.84,0,22.5,23.48,23.27,0,0,0
"2022-01-08 06:00:00",13.13,"normal",1,0,0,1,0,0,0,84.7,101.3038,192.2,0,24.93,25.26,24.27,57.01,0.301,0.06
"2022-01-08 07:00:00",13.5,"normal",1,0,0,1,0,0,0,78.63,101.2866,267.8,0,26.63,27.31,26.41,57.4,0.02,0.036
"2022-01-08 08:00:00",13.84,"high_warn",2,1,0,1,0,0,0,68.51,101.3109,579.8,0,28.51,30.78,28.78,91.1,32.54,0.764
"2022-01-08 09:00:00",14.01,"high_warn",2,1,0,1,0,0,0,73.8,101.2947,339.9,0,28.03,31.22,29.77,72.51,7.947,1.444
"2022-01-08 10:00:00",14.21,"high_warn",2,1,0,1,0,0,0,73.59,101.3028,484.9,0,27.75,30.87,29.99,74.96,13.79,1.836
"2022-01-08 11:00:00",14.22,"high_warn",2,1,0,1,0,0,0,67.96,101.2622,649.8,0,28.05,31.7,30.58,72.84,16.03,2.125
"2022-01-08 12:00:00",14.23,"high_warn",2,1,0,1,0,0,0,74.09,101.2217,577.9,0,28.07,32.49,31.83,76.45,19.26,2.287
"2022-01-08 13:00:00",14.2,"high_warn",2,1,0,1,0,0,0,72.43,101.173,497,0,27.67,31.52,30.85,79.47,17.43,2.306
"2022-01-08 14:00:00",14.22,"high_warn",2,1,0,1,0,0,0,67.2,101.108,566.3,0,27.57,31.36,30.1,75.38,18.79,2.429
"2022-01-08 15:00:00",14.06,"high_warn",2,1,0,1,0,0,0,71.91,101.0837,544.8,0,27.76,32.36,31.41,73.81,18.69,2.551
"2022-01-08 16:00:00",13.97,"high_warn",2,1,0,1,0,0,0,74.1,101.0512,471.8,0,28.08,32.51,31.85,74.54,18.38,2.239
"2022-01-08 17:00:00",13.31,"normal",1,0,0,1,0,0,0,78.79,101.0756,176,0,26.94,28.67,27.54,78.5,14.66,1.59
"2022-01-08 18:00:00",12.95,"normal",1,0,0,1,0,0,0,82.7,101.1569,16.95,0,25.55,26.89,26.18,72,10.1,0.921
"2022-01-08 19:00:00",12.94,"normal",1,0,0,1,0,0,0,89.2,101.2034,0,0,23.83,25.06,24.25,72.96,1.701,0.017
"2022-01-08 20:00:00",12.92,"normal",1,0,0,1,0,0,0,91.8,101.2614,0,0,23.23,24.27,24.16,0,0,0
"2022-01-08 21:00:00",12.91,"normal",1,0,0,1,0,0,0,92.2,101.2541,0,0,22.85,23.63,23.19,0,0,0
"2022-01-08 22:00:00",12.9,"normal",1,0,0,1,0,0,0,91.8,101.2296,0,0,22.96,23.18,23.02,0,0,0
"2022-01-08 23:00:00",12.87,"normal",1,0,0,1,0,0,0,94.4,101.2141,0,0,22.53,22.68,22.48,0,0,0
"2022-01-09 00:00:00",12.88,"normal",1,0,0,1,0,0,0,96.7,101.1645,0,0,22.2,22.83,22.51,0,0,0
"2022-01-09 01:00:00",12.84,"normal",1,0,0,1,0,0,0,95.7,101.1483,0,0,22.37,22.86,22.7,0,0,0
"2022-01-09 02:00:00",12.8,"normal",1,0,0,1,0,0,0,95.4,101.1166,0,0,22.14,22.59,22.46,0,0,0
"2022-01-09 03:00:00",12.79,"normal",1,0,0,1,0,0,0,95.7,101.068,0,0,22.03,22.59,22.07,0,0,0
"2022-01-09 04:00:00",12.78,"normal",1,0,0,1,0,0,0,97.4,101.1085,0.013,0,21.4,21.97,21.68,0,0,0
"2022-01-09 05:00:00",12.74,"normal",1,0,0,1,0,0,0,95.1,101.1491,43.6,0,21.44,22.1,21.66,0,0,0
"2022-01-09 06:00:00",12.79,"normal",1,0,0,1,0,0,0,79.38,101.165,198.4,0,25.12,24.6,23.16,0,0,0
"2022-01-09 07:00:00",13.36,"normal",1,0,0,1,0,0,0,67.34,101.1567,488.8,0,27.16,27.98,26.14,77.67,17.5,1.624
"2022-01-09 08:00:00",13.46,"normal",1,0,0,1,0,0,0,66.59,101.1486,673.8,0,28.05,30.77,29.65,78.02,16.21,1.76
"2022-01-09 09:00:00",13.59,"normal",1,0,0,1,0,0,0,63.28,101.1162,819,0,28.26,32.03,31.24,74.73,20.14,2.102
"2022-01-09 10:00:00",13.92,"high_warn",2,1,0,1,0,0,0,61.56,101.0512,974,0,28.58,34.57,33.28,77.11,21.42,2.28
"2022-01-09 11:00:00",13.89,"high_warn",2,1,0,1,0,0,0,58.27,101.035,1004,0,28.92,35.2,34.47,75.58,24.69,2.001
"2022-01-09 12:00:00",13.89,"high_warn",2,1,0,1,0,0,0,59.66,100.9538,1081,0,29.42,37.08,36.03,70.19,21,1.902
"2022-01-09 13:00:00",13.93,"high_warn",2,1,0,1,0,0,0,64.96,100.9052,904,0,29.18,38.03,36.3,67.92,18.73,2.059
"2022-01-09 14:00:00",14.17,"high_warn",2,1,0,1,0,0,0,78.59,100.8646,437.8,0,27.33,32.63,30.73,130.2,26.04,1.216
"2022-01-09 15:00:00",14.14,"high_warn",2,1,0,1,0,0,0,73.12,100.8078,387.8,0,27.29,31.55,30.61,102.4,29.58,1.545
"2022-01-09 16:00:00",13.99,"high_warn",2,1,0,1,0,0,0,72.1,100.824,359.7,0,27.21,31.31,29.62,81.7,19.35,2.147
"2022-01-09 17:00:00",13.29,"normal",1,0,0,1,0,0,0,75.82,100.8492,149.7,0,26.31,28.32,26.94,82.9,15.39,1.701
"2022-01-09 18:00:00",12.93,"normal",1,0,0,1,0,0,0,79.96,100.849,17.52,0,24.88,25.82,25.02,81.7,13.84,1.529
"2022-01-09 19:00:00",12.93,"normal",1,0,0,1,0,0,0,82.5,100.8697,0,0,23.87,24.52,24.04,80.5,9.45,0.736
"2022-01-09 20:00:00",12.89,"normal",1,0,0,1,0,0,0,81.8,100.8569,0,0,23.43,23.74,23.3,77.33,8.88,0.503
"2022-01-09 21:00:00",12.91,"normal",1,0,0,1,0,0,0,89.5,100.8569,0,0,22.37,22.84,22.21,78.82,2.388,0.079
"2022-01-09 22:00:00",12.89,"normal",1,0,0,1,0,0,0,95.5,100.8083,0.004,0,20.16,22.15,21.95,0,0,0
"2022-01-09 23:00:00",12.88,"normal",1,0,0,1,0,0,0,92.7,100.7674,0,0,20.74,22.46,22.02,0,0,0
"2022-01-10 00:00:00",12.87,"normal",1,0,0,1,0,0,0,95.8,100.7278,0,0,20.39,22.03,21.39,0,0,0
"2022-01-10 01:00:00",12.85,"normal",1,0,0,1,0,0,0,98,100.6858,0,0,19.16,21.12,20.82,0,0,0
"2022-01-10 02:00:00",12.83,"normal",1,0,0,1,0,0,0,95,100.6437,0,0,19.4,20.58,20.4,0,0,0
"2022-01-10 03:00:00",12.81,"normal",1,0,0,1,0,0,0,93.1,100.6179,0,0,20.24,20.55,20.43,92.1,0.001,0.001
"2022-01-10 04:00:00",12.79,"normal",1,0,0,1,0,0,0,96.1,100.6499,0,0,19.82,20.4,20.26,70.07,3.064,0.018
"2022-01-10 05:00:00",12.77,"normal",1,0,0,1,0,0,0,94.4,100.656,51.94,0,19.31,20.66,20.12,67.19,0.313,0.01
"2022-01-10 06:00:00",12.83,"normal",1,0,0,1,0,0,0,82.1,100.6785,222.5,0,23.02,23.33,22.01,92,8.6,0.292
"2022-01-10 07:00:00",13.08,"normal",1,0,0,1,0,0,0,73.42,100.6374,478.4,0,25.68,27.02,24.99,92.8,16.64,0.672
"2022-01-10 08:00:00",13.43,"normal",1,0,0,1,0,0,0,63.03,100.6444,811,0,28.1,30.85,28.16,55.8,13.75,0.82
"2022-01-10 09:00:00",13.7,"high_warn",2,1,0,1,0,0,0,65.2,100.5967,796.7,0,29.04,33.43,32.51,48.9,24.03,0.93
"2022-01-10 10:00:00",13.94,"high_warn",2,1,0,1,0,0,0,57.49,100.5156,1099,0,29.98,35.89,32.39,50.84,24.41,1.338
"2022-01-10 11:00:00",13.86,"high_warn",2,1,0,1,0,0,0,63.42,100.4426,1038,0,30.45,37.74,36.45,55.57,21.97,1.816
"2022-01-10 12:00:00",14.03,"high_warn",2,1,0,1,0,0,0,66.21,100.3939,816,0,30.38,37.02,34.63,49.67,26.61,1.614
"2022-01-10 13:00:00",14.04,"high_warn",2,1,0,1,0,0,0,65.11,100.3371,1010,0,30.5,38.1,36.45,58.68,23.51,2.378
"2022-01-10 14:00:00",14.1,"high_warn",2,1,0,1,0,0,0,68.3,100.2722,875,0,29.97,38.12,37.37,64.05,19.15,2.678
"2022-01-10 15:00:00",14.12,"high_warn",2,1,0,1,0,0,0,69.87,100.256,689,0,29.73,36.63,35.71,64.17,22.41,2.551
"2022-01-10 16:00:00",14.05,"high_warn",2,1,0,1,0,0,0,73.44,100.2316,476.7,0,29.3,34.86,33.18,54.68,20.45,2.395
"2022-01-10 17:00:00",12.99,"normal",1,0,0,1,0,0,0,77.85,100.2397,185.6,0,27.89,29.92,27.96,47.88,18.83,2.289
"2022-01-10 18:00:00",12.91,"normal",1,0,0,1,0,0,0,86.1,100.2728,14.66,0,25.93,27.25,26.53,39.25,11.98,1.352
"2022-01-10 19:00:00",12.92,"normal",1,0,0,1,0,0,0,91.2,100.3411,0,0,24.96,26.31,26.13,39.91,6.734,0.39
"2022-01-10 20:00:00",12.9,"normal",1,0,0,1,0,0,0,95.4,100.3822,0,0,24.35,26.04,25.79,0,0,0
"2022-01-10 21:00:00",12.88,"normal",1,0,0,1,0,0,0,96.2,100.4243,0,0,24.06,25.61,25.42,0,0,0
"2022-01-10 22:00:00",12.89,"normal",1,0,0,1,0,0,0,97.3,100.4099,0,0,23.81,25.24,25.11,0,0,0
"2022-01-10 23:00:00",12.86,"normal",1,0,0,1,0,0,0,97.1,100.3676,0,0,23.91,25.16,25.02,0,0,0
"2022-01-11 00:00:00",12.87,"normal",1,0,0,1,0,0,0,98.2,100.3657,0,0,23.87,25.12,24.86,0,0,0
"2022-01-11 01:00:00",12.86,"normal",1,0,0,1,0,0,0,98.3,100.3662,0,0,23.64,24.87,24.75,21.57,0.004,0.003
"2022-01-11 02:00:00",12.84,"normal",1,0,0,1,0,0,0,98.5,100.3584,0,0,23.47,24.79,24.72,0,0,0
"2022-01-11 03:00:00",12.82,"normal",1,0,0,1,0,0,0,98.5,100.3513,0,0,23.37,24.7,24.62,0,0,0
"2022-01-11 04:00:00",12.8,"normal",1,0,0,1,0,0,0,98.5,100.3904,0,0,23.3,24.57,24.51,0,0,0
"2022-01-11 05:00:00",12.79,"normal",1,0,0,1,0,0,0,98.1,100.4491,32.49,0,23.4,24.66,24.51,0,0,0
"2022-01-11 06:00:00",12.95,"normal",1,0,0,1,0,0,0,85.6,100.4589,283.5,0,26,26.87,25.07,321.6,12.46,0.435
"2022-01-11 07:00:00",13.55,"normal",1,0,0,1,0,0,0,83.7,100.4589,385.4,0,27.57,29.59,28.83,334.6,14.54,1.348
"2022-01-11 08:00:00",13.9,"high_warn",2,1,0,1,0,0,0,78.76,100.467,426.5,0,28.1,30.52,29.94,334.4,21.9,1.451
"2022-01-11 09:00:00",14.1,"high_warn",2,1,0,1,0,0,0,77.59,100.4345,429.3,0,28.63,31.53,31.18,342.9,20.04,1.369
"2022-01-11 10:00:00",14.12,"high_warn",2,1,0,1,0,0,0,72.86,100.3777,465.6,0,28.87,31.78,31.41,12.81,18.3,1.521
"2022-01-11 11:00:00",14.14,"high_warn",2,1,0,1,0,0,0,71.58,100.3858,668.4,0,29.75,33.5,32.71,359.2,26.91,1.654
"2022-01-11 12:00:00",14.14,"high_warn",2,1,0,1,0,0,0,68.45,100.3203,932,0,30.72,36.56,34.99,3.46,27.73,1.803
"2022-01-11 13:00:00",14.09,"high_warn",2,1,0,1,0,0,0,64.38,100.2397,1036,0,31.46,38.4,36.82,11.7,26.98,2.013
"2022-01-11 14:00:00",14.1,"high_warn",2,1,0,1,0,0,0,67.44,100.1172,868,0,31.62,38.72,38.23,13.83,24.37,1.84
"2022-01-11 15:00:00",13.94,"high_warn",2,1,0,1,0,0,0,69.57,100.118,623.2,0,31.66,37.61,35.64,30.46,21.96,1.807
"2022-01-11 16:00:00",13.85,"high_warn",2,1,0,1,0,0,0,79.63,100.191,314.4,0,29.68,34.12,31.38,55.36,15.75,2.237
"2022-01-11 17:00:00",13.05,"normal",1,0,0,1,0,0,0,86.5,100.2723,81.8,0,27.26,29.75,28.73,57.96,14.01,1.794
"2022-01-11 18:00:00",12.94,"normal",1,0,0,1,0,0,0,91.2,100.3471,15.42,0,26.27,28.04,27.33,65.16,8.48,1.095
"2022-01-11 19:00:00",12.93,"normal",1,0,0,1,0,0,0,94.5,100.3889,0,0,25.46,26.77,26.41,64.46,4.579,0.308
"2022-01-11 20:00:00",12.92,"normal",1,0,0,1,0,0,0,94.1,100.4879,0,0,25.21,26.09,25.9,63.35,2.644,0.077
"2022-01-11 21:00:00",12.89,"normal",1,0,0,1,0,0,0,97.1,100.6025,0,0,25.03,25.86,25.67,0,0,0
"2022-01-11 22:00:00",12.9,"normal",1,0,0,1,0,0,0,98.6,100.5934,0,0,24.58,25.45,25.1,0,0,0
"2022-01-11 23:00:00",12.89,"normal",1,0,0,1,0,0,0,99.1,100.5956,0,0,24.36,24.95,24.86,0,0,0
"2022-01-12 00:00:00",12.88,"normal",1,0,0,1,0,0,0,99.7,100.6031,0,0,24.24,24.74,24.57,0,0,0
"2022-01-12 01:00:00",12.86,"normal",1,0,0,1,0,0,0,99.9,100.5628,0,0,23.63,24.5,24.33,0,0,0
"2022-01-12 02:00:00",12.85,"normal",1,0,0,1,0,0,0,100,100.6034,0,0,23.43,24.15,23.83,0,0,0
"2022-01-12 03:00:00",12.82,"normal",1,0,0,1,0,0,0,100,100.611,0,0,23.39,23.68,23.55,0,0,0
"2022-01-12 04:00:00",12.8,"normal",1,0,0,1,0,0,0,100,100.6608,0,0,23.36,23.88,23.55,53.78,0.13,0.012
"2022-01-12 05:00:00",12.79,"normal",1,0,0,1,0,0,0,100,100.7324,11.23,0,23.39,24.12,23.93,76.49,3.155,0.117
"2022-01-12 06:00:00",12.79,"normal",1,0,0,1,0,0,0,100,100.8517,70.42,6.096,23.64,24.77,24.5,80.3,0.194,0.128
"2022-01-12 07:00:00",13.05,"normal",1,0,0,1,0,0,0,99.5,100.9322,142.3,0.762,24.18,25.33,24.92,104.3,15.59,0.47
"2022-01-12 08:00:00",13.64,"high_warn",2,1,0,1,0,0,0,94.1,100.9458,419.9,0,25.37,26.66,25.93,182.9,21.55,1.212
"2022-01-12 09:00:00",13.96,"high_warn",2,1,0,1,0,0,0,87.1,100.9539,755.2,0,27.09,29.17,27.46,185.9,24.05,1.587
"2022-01-12 10:00:00",14.01,"high_warn",2,1,0,1,0,0,0,83.8,100.9052,680.6,0,27.92,30.64,29.27,181.2,26.73,1.583
"2022-01-12 11:00:00",14.04,"high_warn",2,1,0,1,0,0,0,80.7,100.8727,624.5,0,28.37,30.99,30.35,167.9,24.17,1.456
"2022-01-12 12:00:00",13.98,"high_warn",2,1,0,1,0,0,0,81.8,100.8403,451.6,0,28.04,30.76,29.85,175.3,25.63,1.528
"2022-01-12 13:00:00",13.97,"high_warn",2,1,0,1,0,0,0,75.7,100.8403,574.3,0,28.47,30.9,29.68,155.7,27.38,1.619
"2022-01-12 14:00:00",14.12,"high_warn",2,1,0,1,0,0,0,77.99,100.7834,790.5,0,29.16,33.17,31.07,149.1,25.79,1.97
"2022-01-12 15:00:00",14.04,"high_warn",2,1,0,1,0,0,0,78.94,100.7348,444.8,0,28.11,30.85,29.88,161.1,22.39,1.835
"2022-01-12 16:00:00",14.03,"high_warn",2,1,0,1,0,0,0,81.3,100.751,395.9,0,28.26,30.74,30.19,157.4,24.56,1.625
"2022-01-12 17:00:00",13.25,"normal",1,0,0,1,0,0,0,88.1,100.8078,200.6,0,27.39,28.32,27.06,156.9,20.12,1.402
"2022-01-12 18:00:00",12.95,"normal",1,0,0,1,0,0,0,91.2,100.8978,15.34,0,25.68,26.4,25.83,159.4,12.14,0.748
"2022-01-12 19:00:00",12.94,"normal",1,0,0,1,0,0,0,89,100.9488,0,0,25.13,25.57,25.39,170.4,11.82,0.477
"2022-01-12 20:00:00",12.93,"normal",1,0,0,1,0,0,0,92.9,101.008,0,0,24.58,24.95,24.48,186,10.6,0.616
"2022-01-12 21:00:00",12.91,"normal",1,0,0,1,0,0,0,95.2,101.0427,0,0,23.83,24.3,24.18,191.7,9.41,0.386
"2022-01-12 22:00:00",12.88,"normal",1,0,0,1,0,0,0,95.6,101.001,0,0,23.51,24.04,23.88,199.2,6.137,0.185
"2022-01-12 23:00:00",12.89,"normal",1,0,0,1,0,0,0,95.7,101.007,0,0,23.62,24.06,23.86,197.9,5.972,0.117
"2022-01-13 00:00:00",12.88,"normal",1,0,0,1,0,0,0,97.7,100.9372,0,0,23.29,23.79,23.5,201.7,3.792,0.052
"2022-01-13 01:00:00",12.87,"normal",1,0,0,1,0,0,0,99.1,100.8806,0,0,22.81,23.42,23.27,200.6,1.999,0.019
"2022-01-13 02:00:00",12.85,"normal",1,0,0,1,0,0,0,99.6,100.832,0,0,22.52,23.14,22.97,197.9,3.038,0.061
"2022-01-13 03:00:00",12.83,"normal",1,0,0,1,0,0,0,99.8,100.8481,0,0,22.19,22.82,22.67,201,6.121,0.265
"2022-01-13 04:00:00",12.81,"normal",1,0,0,1,0,0,0,99.5,100.8404,0.003,0,22.07,22.64,22.58,200.6,7.612,0.337
"2022-01-13 05:00:00",12.79,"normal",1,0,0,1,0,0,0,98.2,100.8884,21.97,0,22.29,22.82,22.65,200.1,7.192,0.267
"2022-01-13 06:00:00",12.8,"normal",1,0,0,1,0,0,0,90.9,100.9394,185.7,0,24.09,24.56,23.15,197.4,7.334,0.332
"2022-01-13 07:00:00",13.42,"normal",1,0,0,1,0,0,0,86.8,100.9782,270.8,0,25.83,26.78,26.11,187.8,16.43,0.791
"2022-01-13 08:00:00",13.54,"normal",1,0,0,1,0,0,0,81.5,100.9701,449.2,0,27.35,29.12,27.59,181,20.35,0.838
"2022-01-13 09:00:00",14.15,"high_warn",2,1,0,1,0,0,0,76.93,100.9863,402.8,0,28.61,31.12,30.45,148.6,21.66,0.458
"2022-01-13 10:00:00",14.03,"high_warn",2,1,0,1,0,0,0,75.33,100.9539,644.1,0,29.21,33.83,31.5,78.69,14.13,1.321
"2022-01-13 11:00:00",14.04,"high_warn",2,1,0,1,0,0,0,71.14,100.8889,868,0,30.11,34.92,33.31,84.5,18.3,1.49
"2022-01-13 12:00:00",13.99,"high_warn",2,1,0,1,0,0,0,69.68,100.8484,1039,0,30.74,37.58,36.74,91,26.54,1.562
"2022-01-13 13:00:00",13.99,"high_warn",2,1,0,1,0,0,0,73.51,100.8077,946,0,30.37,37.98,37.13,84.7,23.25,1.928
"2022-01-13 14:00:00",14.03,"high_warn",2,1,0,1,0,0,0,72.37,100.7915,864,0,30.24,37.97,37.39,76.5,22.49,2.038
"2022-01-13 15:00:00",14.09,"high_warn",2,1,0,1,0,0,0,69.26,100.7347,686.5,0,30,37.09,36.07,73.36,19.52,2.136
"2022-01-13 16:00:00",14.08,"high_warn",2,1,0,1,0,0,0,77.8,100.7104,456.3,0,29.25,34.36,33.25,77.04,19.93,2.275
"2022-01-13 17:00:00",13.03,"normal",1,0,0,1,0,0,0,83.4,100.7672,176.2,0,28.06,30.17,28.79,71.8,15.59,2.184
"2022-01-13 18:00:00",12.92,"normal",1,0,0,1,0,0,0,87.5,100.8326,13.96,0,26.61,28.03,27.44,69.96,11.31,1.48
"2022-01-13 19:00:00",12.94,"normal",1,0,0,1,0,0,0,91.3,100.9312,0,0,25.69,27.15,26.86,69.21,3.654,0.192
"2022-01-13 20:00:00",12.92,"normal",1,0,0,1,0,0,0,93.6,100.9985,0,0,25.21,26.6,26.26,68.91,1.375,0.024
"2022-01-13 21:00:00",12.91,"normal",1,0,0,1,0,0,0,94.4,101.0383,0,0,25.01,26.02,25.73,73.99,0,0.001
"2022-01-13 22:00:00",12.9,"normal",1,0,0,1,0,0,0,96.8,101.0649,0,0,24.55,25.52,25.24,0,0,0
"2022-01-13 23:00:00",12.89,"normal",1,0,0,1,0,0,0,99,101.0823,0,0,23.61,25.02,24.88,0,0,0
"2022-01-14 00:00:00",12.88,"normal",1,0,0,1,0,0,0,99.8,100.9705,0,0,23.2,24.79,24.42,0,0,0
"2022-01-14 01:00:00",12.86,"normal",1,0,0,1,0,0,0,100,100.93,0,0,22.58,24.23,24.13,0,0,0
"2022-01-14 02:00:00",12.84,"normal",1,0,0,1,0,0,0,100,100.9372,0,0,22.66,23.94,23.7,0,0,0
"2022-01-14 03:00:00",12.79,"normal",1,0,0,1,0,0,0,100,100.9131,0,0,22.91,23.79,23.67,0,0,0
"2022-01-14 04:00:00",12.8,"normal",1,0,0,1,0,0,0,99.9,100.9051,0.006,0,23.07,24.28,23.9,77.52,0,0.002
"2022-01-14 05:00:00",12.78,"normal",1,0,0,1,0,0,0,99.4,100.9519,19.51,0,23.07,24.58,24.4,0,0,0
"2022-01-14 06:00:00",12.78,"normal",1,0,0,1,0,0,0,94.6,100.9718,143.5,0,24.41,25.54,24.76,77.48,0.007,0.007
"2022-01-14 07:00:00",13.28,"normal",1,0,0,1,0,0,0,90,100.9945,166.6,0.254,25.66,26.85,26.28,77.48,0.001,0.005
"2022-01-14 08:00:00",13.49,"normal",1,0,0,1,0,0,0,89.3,101.0026,325.1,0,27.08,28.51,27.62,77.45,0.008,0.024
"2022-01-14 09:00:00",13.95,"high_warn",2,1,0,1,0,0,0,77.32,100.9944,415.1,0,27.9,29.59,29.01,69.02,13.08,0.624
"2022-01-14 10:00:00",14.08,"high_warn",2,1,0,1,0,0,0,72.15,100.9863,871,0,29.29,33.41,31.09,70,19.32,2.163
"2022-01-14 11:00:00",14.11,"high_warn",2,1,0,1,0,0,0,71.73,100.962,763.6,0,29.54,34.99,33.66,81.1,18.06,2.052
"2022-01-14 12:00:00",14.16,"high_warn",2,1,0,1,0,0,0,77.07,100.9376,594.2,0,28.85,34.13,32.89,76.21,19.75,2.171
"2022-01-14 13:00:00",14.19,"high_warn",2,1,0,1,0,0,0,78.42,100.9214,400.6,0,28.34,32.52,31.8,69.94,15.86,1.905
"2022-01-14 14:00:00",13.98,"high_warn",2,1,0,1,0,0,0,93.1,100.8565,337.1,0.254,27.84,31.86,30.26,73.83,17.25,1.75
"2022-01-14 15:00:00",13.52,"normal",1,0,0,1,0,0,0,85.6,100.8322,198.3,1.016,26.14,28.73,28.33,91.8,19.1,1.18
"2022-01-14 16:00:00",13.95,"high_warn",2,1,0,1,0,0,0,83.1,100.8085,164.6,0,26.47,28.08,27.7,78.07,12.22,1.204
"2022-01-14 17:00:00",13.18,"normal",1,0,0,1,0,0,0,81.8,100.8484,96.3,0,26.24,27.34,26.91,83.6,9.72,0.836
"2022-01-14 18:00:00",12.94,"normal",1,0,0,1,0,0,0,90.4,100.8975,17.25,0,25.21,26.39,25.76,90.7,3.432,0.078
"2022-01-14 19:00:00",12.92,"normal",1,0,0,1,0,0,0,93.5,100.952,0,0,23.93,25.34,25.13,0,0,0
"2022-01-14 20:00:00",12.88,"normal",1,0,0,1,0,0,0,89.4,101.0073,0,0,24.04,24.97,24.72,94.6,1.742,0.02
"2022-01-14 21:00:00",12.91,"normal",1,0,0,1,0,0,0,90.5,101.0399,0,0,24.32,24.85,24.67,100.5,0,0.001
