"Plot Title: Manz. Office"
"#","Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20112199, SEN S/N: 20112199)","Coupler Detached (LGR S/N: 20112199)","Coupler Attached (LGR S/N: 20112199)","Host Connected (LGR S/N: 20112199)","End Of File (LGR S/N: 20112199)","Coupler Detached (LGR S/N: 20112167)","Coupler Attached (LGR S/N: 20112167)","Host Connected (LGR S/N: 20112167)","End Of File (LGR S/N: 20112167)"
927,21/06/05 10:45:59 PM,231.648,,,,,,,,
928,21/06/05 10:57:02 PM,231.902,,,,,,,,
929,21/06/05 10:59:16 PM,232.156,,,,,,,,
930,21/06/05 11:00:56 PM,232.410,,,,,,,,
931,21/06/05 11:04:53 PM,232.664,,,,,,,,
932,21/06/05 11:06:46 PM,232.918,,,,,,,,
933,21/06/05 11:07:35 PM,233.172,,,,,,,,
934,21/06/05 11:08:15 PM,233.426,,,,,,,,
935,21/06/05 11:09:11 PM,233.680,,,,,,,,
936,21/06/05 11:10:22 PM,233.934,,,,,,,,
937,21/06/05 11:11:19 PM,234.188,,,,,,,,
938,21/06/05 11:12:14 PM,234.442,,,,,,,,
939,21/06/05 11:13:25 PM,234.696,,,,,,,,
940,21/06/05 11:13:58 PM,234.950,,,,,,,,
941,21/06/05 11:14:40 PM,235.204,,,,,,,,
942,21/06/05 11:15:14 PM,235.458,,,,,,,,
943,21/06/05 11:16:52 PM,235.712,,,,,,,,
944,21/06/05 11:17:49 PM,235.966,,,,,,,,
945,21/06/05 11:18:36 PM,236.220,,,,,,,,
946,21/06/05 11:19:15 PM,236.474,,,,,,,,
947,21/06/05 11:19:57 PM,236.728,,,,,,,,
948,21/06/05 11:20:25 PM,236.982,,,,,,,,
949,21/06/05 11:20:54 PM,237.236,,,,,,,,
950,21/06/05 11:21:28 PM,237.490,,,,,,,,
951,21/06/05 11:22:42 PM,237.744,,,,,,,,
952,21/06/05 11:23:57 PM,237.998,,,,,,,,
953,21/06/05 11:27:36 PM,238.252,,,,,,,,
954,21/06/05 11:32:45 PM,238.506,,,,,,,,
955,21/06/05 11:38:38 PM,238.760,,,,,,,,
956,21/06/05 11:44:45 PM,239.014,,,,,,,,
957,21/06/05 11:45:55 PM,239.268,,,,,,,,
958,21/06/05 11:46:50 PM,239.522,,,,,,,,
959,21/06/05 11:47:38 PM,239.776,,,,,,,,
960,21/06/05 11:48:20 PM,240.030,,,,,,,,
961,21/06/05 11:49:30 PM,240.284,,,,,,,,
962,21/06/05 11:50:32 PM,240.538,,,,,,,,
963,21/06/05 11:52:45 PM,240.792,,,,,,,,
964,21/06/06 01:08:55 AM,241.046,,,,,,,,
965,21/06/06 01:10:29 AM,241.300,,,,,,,,
966,21/06/06 01:13:38 AM,241.554,,,,,,,,
967,21/06/06 01:36:55 AM,241.808,,,,,,,,
968,21/06/07 12:11:42 AM,242.062,,,,,,,,
969,21/06/07 12:15:03 AM,242.316,,,,,,,,
970,21/06/07 12:18:50 AM,242.570,,,,,,,,
971,21/06/07 12:21:51 AM,242.824,,,,,,,,
972,21/06/07 12:30:14 AM,243.078,,,,,,,,
973,21/06/07 12:34:55 AM,243.332,,,,,,,,
974,21/06/07 12:35:57 AM,243.586,,,,,,,,
975,21/06/07 12:38:23 AM,243.840,,,,,,,,
976,21/06/07 12:46:34 AM,244.094,,,,,,,,
977,21/06/07 12:59:08 AM,244.348,,,,,,,,
978,21/06/07 05:14:50 AM,244.602,,,,,,,,
979,21/06/07 05:19:47 AM,244.856,,,,,,,,
980,21/06/07 05:25:18 AM,245.110,,,,,,,,
981,21/06/07 08:09:25 AM,245.364,,,,,,,,
982,21/06/07 08:10:05 AM,245.618,,,,,,,,
983,21/06/07 08:10:56 AM,245.872,,,,,,,,
984,21/06/07 08:14:08 AM,246.126,,,,,,,,
985,21/06/07 07:59:23 PM,246.380,,,,,,,,
986,21/06/07 08:05:40 PM,246.634,,,,,,,,
987,21/06/09 07:58:41 PM,246.888,,,,,,,,
988,21/06/10 02:30:54 AM,247.142,,,,,,,,
989,21/06/10 02:32:26 AM,247.396,,,,,,,,
990,21/06/10 02:33:05 AM,247.650,,,,,,,,
991,21/06/10 02:33:59 AM,247.904,,,,,,,,
992,21/06/10 02:34:55 AM,248.158,,,,,,,,
993,21/06/10 02:36:21 AM,248.412,,,,,,,,
994,21/06/10 02:39:08 AM,248.666,,,,,,,,
995,21/06/10 03:33:55 AM,248.920,,,,,,,,
996,21/06/10 03:47:07 AM,249.174,,,,,,,,
997,21/06/10 03:58:23 AM,249.428,,,,,,,,
998,21/06/10 12:28:09 PM,249.682,,,,,,,,
999,21/06/10 12:38:22 PM,249.936,,,,,,,,
1000,21/06/11 12:47:53 AM,250.190,,,,,,,,
1001,21/06/11 12:51:16 AM,250.444,,,,,,,,
1002,21/06/11 12:52:09 AM,250.698,,,,,,,,
1003,21/06/11 12:53:07 AM,250.952,,,,,,,,
1004,21/06/11 12:54:14 AM,251.206,,,,,,,,
1005,21/06/11 12:54:47 AM,251.460,,,,,,,,
1006,21/06/11 12:57:13 AM,251.714,,,,,,,,
1007,21/06/11 12:58:22 AM,251.968,,,,,,,,
1008,21/06/11 12:59:22 AM,252.222,,,,,,,,
1009,21/06/11 01:00:23 AM,252.476,,,,,,,,
1010,21/06/11 01:01:40 AM,252.730,,,,,,,,
1011,21/06/11 01:02:51 AM,252.984,,,,,,,,
1012,21/06/11 01:04:24 AM,253.238,,,,,,,,
1013,21/06/11 01:06:02 AM,253.492,,,,,,,,
1014,21/06/11 01:09:06 AM,253.746,,,,,,,,
1015,21/06/11 01:11:03 AM,254.000,,,,,,,,
1016,21/06/11 01:13:03 AM,254.254,,,,,,,,
1017,21/06/11 01:15:12 AM,254.508,,,,,,,,
1018,21/06/11 01:19:26 AM,254.762,,,,,,,,
1019,21/06/11 01:28:36 AM,255.016,,,,,,,,
1020,21/06/11 01:51:59 AM,255.270,,,,,,,,
1021,21/06/11 02:01:16 AM,255.524,,,,,,,,
1022,21/06/11 04:12:20 AM,255.778,,,,,,,,
1023,21/06/11 04:50:24 AM,256.032,,,,,,,,
1024,21/06/11 05:25:59 AM,256.286,,,,,,,,
1025,21/06/16 02:45:26 PM,,,Logged,,,,,,
1026,21/06/16 02:45:37 PM,,,,Logged,,,,,
1027,21/06/16 02:46:12 PM,,Logged,,,,,,,
1028,21/06/17 09:30:31 AM,,,,,,,Logged,,
1029,21/06/17 09:30:42 AM,,,,,,,,Logged,
1030,21/06/17 09:31:17 AM,,,,,,Logged,,,
1031,21/06/18 06:12:27 PM,256.540,,,,,,,,
1032,21/06/18 06:13:04 PM,256.794,,,,,,,,
1033,21/06/18 06:13:34 PM,257.048,,,,,,,,
1034,21/06/18 06:13:53 PM,257.302,,,,,,,,
1035,21/06/18 06:14:20 PM,257.556,,,,,,,,
1036,21/06/18 06:14:41 PM,257.810,,,,,,,,
1037,21/06/18 06:14:55 PM,258.064,,,,,,,,
1038,21/06/18 06:15:11 PM,258.318,,,,,,,,
1039,21/06/18 06:15:29 PM,258.572,,,,,,,,
1040,21/06/18 06:15:47 PM,258.826,,,,,,,,
1041,21/06/18 06:16:00 PM,259.080,,,,,,,,
1042,21/06/18 06:16:14 PM,259.334,,,,,,,,
1043,21/06/18 06:16:27 PM,259.588,,,,,,,,
1044,21/06/18 06:16:40 PM,259.842,,,,,,,,
1045,21/06/18 06:16:51 PM,260.096,,,,,,,,
1046,21/06/18 06:17:05 PM,260.350,,,,,,,,
1047,21/06/18 06:17:19 PM,260.604,,,,,,,,
1048,21/06/18 06:17:34 PM,260.858,,,,,,,,
1049,21/06/18 06:17:48 PM,261.112,,,,,,,,
1050,21/06/18 06:18:11 PM,261.366,,,,,,,,
1051,21/06/18 06:20:42 PM,261.620,,,,,,,,
1052,21/06/18 09:00:30 PM,261.874,,,,,,,,
1053,21/06/18 09:29:15 PM,262.128,,,,,,,,
1054,21/06/19 12:28:08 AM,262.382,,,,,,,,
1055,21/06/19 04:36:20 AM,262.636,,,,,,,,
1056,21/07/05 04:55:28 AM,262.890,,,,,,,,
1057,21/07/05 04:56:12 AM,263.144,,,,,,,,
1058,21/07/05 05:00:07 AM,263.398,,,,,,,,
1059,21/07/05 05:29:18 AM,263.652,,,,,,,,
1060,21/07/05 05:43:11 AM,263.906,,,,,,,,
1061,21/07/05 06:49:28 AM,264.160,,,,,,,,
1062,21/07/05 06:52:19 AM,264.414,,,,,,,,
1063,21/07/05 07:03:01 AM,264.668,,,,,,,,
1064,21/07/05 07:18:13 AM,264.922,,,,,,,,
1065,21/07/05 07:51:20 AM,265.176,,,,,,,,
1066,21/07/05 08:13:53 AM,265.430,,,,,,,,
1067,21/07/05 08:17:35 AM,265.684,,,,,,,,
1068,21/07/05 08:19:01 AM,265.938,,,,,,,,
1069,21/07/05 08:19:39 AM,266.192,,,,,,,,
1070,21/07/05 08:20:08 AM,266.446,,,,,,,,
1071,21/07/05 08:22:48 AM,266.700,,,,,,,,
1072,21/07/05 08:39:46 AM,266.954,,,,,,,,
1073,21/07/05 08:46:38 AM,267.208,,,,,,,,
1074,21/07/05 08:48:08 AM,267.462,,,,,,,,
1075,21/07/05 08:54:34 AM,267.716,,,,,,,,
1076,21/07/05 09:10:57 AM,267.970,,,,,,,,
1077,21/07/05 09:21:41 AM,268.224,,,,,,,,
1078,21/07/05 09:23:53 AM,268.478,,,,,,,,
1079,21/07/05 09:24:39 AM,268.732,,,,,,,,
1080,21/07/05 09:25:23 AM,268.986,,,,,,,,
1081,21/07/05 09:26:48 AM,269.240,,,,,,,,
1082,21/07/05 09:28:55 AM,269.494,,,,,,,,
1083,21/07/05 10:11:37 AM,269.748,,,,,,,,
1084,21/07/05 10:12:37 AM,270.002,,,,,,,,
1085,21/07/05 10:13:21 AM,270.256,,,,,,,,
1086,21/07/05 10:13:46 AM,270.510,,,,,,,,
1087,21/07/05 10:14:04 AM,270.764,,,,,,,,
1088,21/07/05 10:14:26 AM,271.018,,,,,,,,
1089,21/07/05 10:14:44 AM,271.272,,,,,,,,
1090,21/07/05 10:14:56 AM,271.526,,,,,,,,
1091,21/07/05 10:15:07 AM,271.780,,,,,,,,
1092,21/07/05 10:15:30 AM,272.034,,,,,,,,
1093,21/07/05 10:16:09 AM,272.288,,,,,,,,
1094,21/07/05 10:16:49 AM,272.542,,,,,,,,
1095,21/07/05 10:18:55 AM,272.796,,,,,,,,
1096,21/07/05 11:09:26 AM,273.050,,,,,,,,
1097,21/07/05 11:11:28 AM,273.304,,,,,,,,
1098,21/07/05 11:12:01 AM,273.558,,,,,,,,
1099,21/07/05 11:12:15 AM,273.812,,,,,,,,
1100,21/07/05 11:12:29 AM,274.066,,,,,,,,
1101,21/07/05 11:12:44 AM,274.320,,,,,,,,
1102,21/07/05 11:13:11 AM,274.574,,,,,,,,
1103,21/07/05 11:13:43 AM,274.828,,,,,,,,
1104,21/07/05 11:14:51 AM,275.082,,,,,,,,
1105,21/07/05 11:15:49 AM,275.336,,,,,,,,
1106,21/07/05 11:17:17 AM,275.590,,,,,,,,
1107,21/07/05 01:17:19 PM,275.844,,,,,,,,
1108,21/07/05 01:22:32 PM,276.098,,,,,,,,
1109,21/07/05 01:40:58 PM,276.352,,,,,,,,
1110,21/07/05 01:54:10 PM,276.606,,,,,,,,
1111,21/07/05 01:58:28 PM,276.860,,,,,,,,
1112,21/07/05 02:01:04 PM,277.114,,,,,,,,
1113,21/07/05 02:02:06 PM,277.368,,,,,,,,
1114,21/07/05 02:03:02 PM,277.622,,,,,,,,
1115,21/07/05 02:03:56 PM,277.876,,,,,,,,
1116,21/07/05 02:07:10 PM,278.130,,,,,,,,
1117,21/07/05 02:12:38 PM,278.384,,,,,,,,
1118,21/07/05 02:26:23 PM,278.638,,,,,,,,
1119,21/07/05 03:02:56 PM,278.892,,,,,,,,
1120,21/07/05 03:28:01 PM,279.146,,,,,,,,
1121,21/07/05 03:28:31 PM,279.400,,,,,,,,
1122,21/07/05 03:28:57 PM,279.654,,,,,,,,
1123,21/07/05 03:29:15 PM,279.908,,,,,,,,
1124,21/07/05 03:29:34 PM,280.162,,,,,,,,
1125,21/07/05 03:29:50 PM,280.416,,,,,,,,
1126,21/07/05 03:30:06 PM,280.670,,,,,,,,
1127,21/07/05 03:30:25 PM,280.924,,,,,,,,
1128,21/07/05 03:30:46 PM,281.178,,,,,,,,
1129,21/07/05 03:30:56 PM,281.432,,,,,,,,
1130,21/07/05 03:31:11 PM,281.686,,,,,,,,
1131,21/07/05 03:31:25 PM,281.940,,,,,,,,
1132,21/07/05 03:31:36 PM,282.194,,,,,,,,
1133,21/07/05 03:31:47 PM,282.448,,,,,,,,
1134,21/07/05 03:31:57 PM,282.702,,,,,,,,
1135,21/07/05 03:32:07 PM,282.956,,,,,,,,
1136,21/07/05 03:32:42 PM,283.210,,,,,,,,
1137,21/07/05 03:33:20 PM,283.464,,,,,,,,
1138,21/07/05 03:34:09 PM,283.718,,,,,,,,
1139,21/07/05 03:34:26 PM,283.972,,,,,,,,
1140,21/07/05 03:34:47 PM,284.226,,,,,,,,
1141,21/07/05 03:35:44 PM,284.480,,,,,,,,
1142,21/07/05 03:36:34 PM,284.734,,,,,,,,
1143,21/07/05 03:38:41 PM,284.988,,,,,,,,
1144,21/07/05 03:41:45 PM,285.242,,,,,,,,
1145,21/07/05 03:44:13 PM,285.496,,,,,,,,
1146,21/07/05 03:49:26 PM,285.750,,,,,,,,
1147,21/07/05 03:51:57 PM,286.004,,,,,,,,
1148,21/07/05 03:54:58 PM,286.258,,,,,,,,
1149,21/07/05 03:56:11 PM,286.512,,,,,,,,
1150,21/07/21 03:41:41 PM,,,Logged,,,,,,
1151,21/07/21 03:41:57 PM,,,,Logged,,,,,
1152,21/07/21 03:42:09 PM,,,,Logged,,,,,
1153,21/07/21 03:42:47 PM,,Logged,,,,,,,
1154,21/07/22 11:05:59 AM,,,,,,,Logged,,
1155,21/07/22 11:06:07 AM,,,,,,,,Logged,
1156,21/07/22 11:06:44 AM,,,,,,Logged,,,
1157,21/07/24 11:46:14 PM,286.766,,,,,,,,
1158,21/07/24 11:51:46 PM,287.020,,,,,,,,
1159,21/07/24 11:59:05 PM,287.274,,,,,,,,
1160,21/07/25 02:28:29 AM,287.528,,,,,,,,
1161,21/07/25 02:39:37 AM,287.782,,,,,,,,
1162,21/07/25 03:05:11 AM,288.036,,,,,,,,
1163,21/07/25 06:34:07 AM,288.290,,,,,,,,
1164,21/07/25 07:07:00 AM,288.544,,,,,,,,
1165,21/07/25 03:30:09 PM,288.798,,,,,,,,
1166,21/07/25 03:31:35 PM,289.052,,,,,,,,
1167,21/07/25 03:32:46 PM,289.306,,,,,,,,
1168,21/07/25 03:34:07 PM,289.560,,,,,,,,
1169,21/07/25 03:36:16 PM,289.814,,,,,,,,
1170,21/07/25 03:36:49 PM,290.068,,,,,,,,
1171,21/07/25 03:37:21 PM,290.322,,,,,,,,
1172,21/07/25 03:38:01 PM,290.576,,,,,,,,
1173,21/07/25 03:38:48 PM,290.830,,,,,,,,
1174,21/07/25 03:39:50 PM,291.084,,,,,,,,
1175,21/07/25 03:41:56 PM,291.338,,,,,,,,
1176,21/07/25 03:42:59 PM,291.592,,,,,,,,
1177,21/07/25 03:44:39 PM,291.846,,,,,,,,
1178,21/07/25 03:48:25 PM,292.100,,,,,,,,
1179,21/07/25 03:50:35 PM,292.354,,,,,,,,
1180,21/07/25 03:52:49 PM,292.608,,,,,,,,
1181,21/08/02 08:39:18 PM,292.862,,,,,,,,
1182,21/08/02 08:41:40 PM,293.116,,,,,,,,
1183,21/08/02 08:53:53 PM,293.370,,,,,,,,
1184,21/08/02 08:55:58 PM,293.624,,,,,,,,
1185,21/08/02 08:57:13 PM,293.878,,,,,,,,
1186,21/08/02 08:58:20 PM,294.132,,,,,,,,
1187,21/08/02 08:58:47 PM,294.386,,,,,,,,
1188,21/08/02 08:59:17 PM,294.640,,,,,,,,
1189,21/08/02 09:00:07 PM,294.894,,,,,,,,
1190,21/08/02 09:01:12 PM,295.148,,,,,,,,
1191,21/08/02 09:02:35 PM,295.402,,,,,,,,
1192,21/08/02 09:04:55 PM,295.656,,,,,,,,
1193,21/08/02 09:09:08 PM,295.910,,,,,,,,
1194,21/08/02 09:23:21 PM,296.164,,,,,,,,
1195,21/08/02 10:23:12 PM,296.418,,,,,,,,
1196,21/08/03 03:36:51 AM,296.672,,,,,,,,
1197,21/08/03 03:40:29 AM,296.926,,,,,,,,
1198,21/08/03 03:43:32 AM,297.180,,,,,,,,
1199,21/08/03 03:49:17 AM,297.434,,,,,,,,
1200,21/08/03 04:04:20 AM,297.688,,,,,,,,
1201,21/08/03 04:09:28 AM,297.942,,,,,,,,
1202,21/08/03 04:36:31 AM,298.196,,,,,,,,
1203,21/08/03 05:21:57 AM,298.450,,,,,,,,
1204,21/08/10 06:21:09 AM,298.704,,,,,,,,
1205,21/08/10 07:35:38 AM,298.958,,,,,,,,
1206,21/08/10 07:37:51 AM,299.212,,,,,,,,
1207,21/08/10 07:42:13 AM,299.466,,,,,,,,
1208,21/08/10 09:16:53 AM,299.720,,,,,,,,
1209,21/08/10 05:40:35 PM,299.974,,,,,,,,
1210,21/08/12 03:29:35 PM,,,Logged,,,,,,
1211,21/08/12 03:29:43 PM,,,,Logged,,,,,
1212,21/08/12 03:30:31 PM,,Logged,,,,,,,
1213,21/08/13 01:12:15 AM,300.228,,,,,,,,
1214,21/08/13 01:19:12 AM,300.482,,,,,,,,
1215,21/08/13 01:44:47 AM,300.736,,,,,,,,
1216,21/08/13 04:34:56 AM,300.990,,,,,,,,
1217,21/08/13 10:07:48 AM,,,,,,,Logged,,
1218,21/08/13 10:07:56 AM,,,,,,,,Logged,
1219,21/08/13 10:09:02 AM,,,,,,Logged,,,
1220,21/08/13 10:13:16 AM,301.244,,,,,,,,
1221,21/08/13 10:26:53 AM,301.498,,,,,,,,
1222,21/08/13 10:35:03 AM,301.752,,,,,,,,
1223,21/08/13 10:37:50 AM,302.006,,,,,,,,
1224,21/08/13 10:45:37 AM,302.260,,,,,,,,
1225,21/08/13 11:13:12 AM,302.514,,,,,,,,
1226,21/08/13 11:19:14 AM,302.768,,,,,,,,
1227,21/08/13 11:27:42 AM,303.022,,,,,,,,
1228,21/08/13 12:08:14 PM,303.276,,,,,,,,
1229,21/08/13 12:14:06 PM,303.530,,,,,,,,
1230,21/08/13 12:21:50 PM,303.784,,,,,,,,
1231,21/08/13 01:11:27 PM,304.038,,,,,,,,
1232,21/08/13 01:38:25 PM,304.292,,,,,,,,
1233,21/08/13 01:43:46 PM,304.546,,,,,,,,
1234,21/08/13 02:13:05 PM,304.800,,,,,,,,
1235,21/08/13 03:04:43 PM,305.054,,,,,,,,
1236,21/08/13 04:04:19 PM,305.308,,,,,,,,
1237,21/08/13 04:31:03 PM,305.562,,,,,,,,
1238,21/08/13 04:40:40 PM,305.816,,,,,,,,
1239,21/08/13 04:54:10 PM,306.070,,,,,,,,
1240,21/08/13 05:31:53 PM,306.324,,,,,,,,
1241,21/08/13 05:36:46 PM,306.578,,,,,,,,
1242,21/08/13 05:38:36 PM,306.832,,,,,,,,
1243,21/08/13 05:47:12 PM,307.086,,,,,,,,
1244,21/08/13 05:56:41 PM,307.340,,,,,,,,
1245,21/08/13 05:57:03 PM,307.594,,,,,,,,
1246,21/08/13 05:57:25 PM,307.848,,,,,,,,
1247,21/08/13 05:58:01 PM,308.102,,,,,,,,
1248,21/08/13 05:59:27 PM,308.356,,,,,,,,
1249,21/08/13 06:21:58 PM,308.610,,,,,,,,
1250,21/08/13 06:22:23 PM,308.864,,,,,,,,
1251,21/08/13 06:22:38 PM,309.118,,,,,,,,
1252,21/08/13 06:23:04 PM,309.372,,,,,,,,
1253,21/08/13 06:23:28 PM,309.626,,,,,,,,
1254,21/08/13 06:24:23 PM,309.880,,,,,,,,
1255,21/08/13 06:25:00 PM,310.134,,,,,,,,
1256,21/08/13 06:27:44 PM,310.388,,,,,,,,
1257,21/08/13 08:06:43 PM,310.642,,,,,,,,
1258,21/08/14 02:28:32 AM,310.896,,,,,,,,
1259,21/08/14 02:38:25 AM,311.150,,,,,,,,
1260,21/08/14 03:11:52 AM,311.404,,,,,,,,
1261,21/08/14 03:27:58 AM,311.658,,,,,,,,
1262,21/08/14 03:32:07 AM,311.912,,,,,,,,
1263,21/08/14 03:35:13 AM,312.166,,,,,,,,
1264,21/08/14 03:40:36 AM,312.420,,,,,,,,
1265,21/08/14 03:41:51 AM,312.674,,,,,,,,
1266,21/08/14 03:45:05 AM,312.928,,,,,,,,
1267,21/08/14 04:12:58 AM,313.182,,,,,,,,
1268,21/08/14 04:13:48 AM,313.436,,,,,,,,
1269,21/08/14 04:14:35 AM,313.690,,,,,,,,
1270,21/08/14 07:05:50 AM,313.944,,,,,,,,
1271,21/08/14 11:53:35 AM,314.198,,,,,,,,
1272,21/08/14 12:00:32 PM,314.452,,,,,,,,
1273,21/08/14 12:02:33 PM,314.706,,,,,,,,
1274,21/08/14 12:04:32 PM,314.960,,,,,,,,
1275,21/08/14 03:00:52 PM,315.214,,,,,,,,
1276,21/08/14 03:09:35 PM,315.468,,,,,,,,
1277,21/08/14 03:10:31 PM,315.722,,,,,,,,
1278,21/08/14 03:10:48 PM,315.976,,,,,,,,
1279,21/08/14 03:11:22 PM,316.230,,,,,,,,
1280,21/08/14 03:12:33 PM,316.484,,,,,,,,
1281,21/08/14 03:13:54 PM,316.738,,,,,,,,
1282,21/08/14 03:20:52 PM,316.992,,,,,,,,
1283,21/08/14 05:06:03 PM,317.246,,,,,,,,
1284,21/08/14 05:09:41 PM,317.500,,,,,,,,
1285,21/08/14 05:14:38 PM,317.754,,,,,,,,
1286,21/08/14 05:22:27 PM,318.008,,,,,,,,
1287,21/08/14 06:07:22 PM,318.262,,,,,,,,
1288,21/08/14 06:40:47 PM,318.516,,,,,,,,
1289,21/08/14 06:48:04 PM,318.770,,,,,,,,
1290,21/08/14 07:26:02 PM,319.024,,,,,,,,
1291,21/08/14 07:26:56 PM,319.278,,,,,,,,
1292,21/08/14 07:32:22 PM,319.532,,,,,,,,
1293,21/08/14 07:35:29 PM,319.786,,,,,,,,
1294,21/08/14 07:37:05 PM,320.040,,,,,,,,
1295,21/08/14 10:27:42 PM,320.294,,,,,,,,
1296,21/08/20 02:14:26 AM,320.548,,,,,,,,
1297,21/08/20 02:23:27 AM,320.802,,,,,,,,
1298,21/08/20 05:30:07 PM,321.056,,,,,,,,
1299,21/08/20 05:35:24 PM,321.310,,,,,,,,
1300,21/08/20 05:41:16 PM,321.564,,,,,,,,
1301,21/08/20 05:49:31 PM,321.818,,,,,,,,
1302,21/08/24 05:56:03 PM,322.072,,,,,,,,
1303,21/08/25 01:48:10 AM,322.326,,,,,,,,
1304,21/08/28 05:01:37 PM,322.580,,,,,,,,
1305,21/08/28 05:18:22 PM,322.834,,,,,,,,
1306,21/08/28 05:40:34 PM,323.088,,,,,,,,
1307,21/08/28 11:13:01 PM,323.342,,,,,,,,
1308,21/09/07 06:33:20 AM,323.596,,,,,,,,
1309,21/09/07 12:01:23 PM,323.850,,,,,,,,
1310,21/09/07 12:40:16 PM,324.104,,,,,,,,
1311,21/09/07 12:52:48 PM,324.358,,,,,,,,
1312,21/09/07 01:18:59 PM,324.612,,,,,,,,
1313,21/09/07 01:31:12 PM,324.866,,,,,,,,
1314,21/09/07 02:02:26 PM,325.120,,,,,,,,
1315,21/09/07 02:27:25 PM,325.374,,,,,,,,
1316,21/09/07 02:48:10 PM,325.628,,,,,,,,
1317,21/09/07 04:06:30 PM,325.882,,,,,,,,
1318,21/09/07 04:36:19 PM,326.136,,,,,,,,
1319,21/09/07 04:51:45 PM,326.390,,,,,,,,
1320,21/09/07 05:12:07 PM,326.644,,,,,,,,
1321,21/09/07 05:21:28 PM,326.898,,,,,,,,
1322,21/09/07 06:03:12 PM,327.152,,,,,,,,
1323,21/09/07 06:37:40 PM,327.406,,,,,,,,
1324,21/09/07 06:55:07 PM,327.660,,,,,,,,
1325,21/09/07 06:58:28 PM,327.914,,,,,,,,
1326,21/09/07 07:03:35 PM,328.168,,,,,,,,
1327,21/09/07 07:06:15 PM,328.422,,,,,,,,
1328,21/09/07 07:08:20 PM,328.676,,,,,,,,
1329,21/09/07 07:09:35 PM,328.930,,,,,,,,
1330,21/09/07 07:10:46 PM,329.184,,,,,,,,
1331,21/09/07 07:11:32 PM,329.438,,,,,,,,
1332,21/09/07 07:12:45 PM,329.692,,,,,,,,
1333,21/09/07 07:14:03 PM,329.946,,,,,,,,
1334,21/09/07 07:15:39 PM,330.200,,,,,,,,
1335,21/09/07 07:21:58 PM,330.454,,,,,,,,
1336,21/09/07 07:25:50 PM,330.708,,,,,,,,
1337,21/09/07 07:31:38 PM,330.962,,,,,,,,
1338,21/09/07 07:35:05 PM,331.216,,,,,,,,
1339,21/09/07 07:41:15 PM,331.470,,,,,,,,
1340,21/09/07 07:51:17 PM,331.724,,,,,,,,
1341,21/09/07 08:08:04 PM,331.978,,,,,,,,
1342,21/09/07 08:13:30 PM,332.232,,,,,,,,
1343,21/09/07 08:26:06 PM,332.486,,,,,,,,
1344,21/09/07 08:42:34 PM,332.740,,,,,,,,
1345,21/09/07 08:59:59 PM,332.994,,,,,,,,
1346,21/09/07 09:11:19 PM,333.248,,,,,,,,
1347,21/09/07 09:17:08 PM,333.502,,,,,,,,
1348,21/09/07 09:37:42 PM,333.756,,,,,,,,
1349,21/09/07 10:44:24 PM,334.010,,,,,,,,
1350,21/09/07 10:46:11 PM,334.264,,,,,,,,
1351,21/09/07 10:47:16 PM,334.518,,,,,,,,
1352,21/09/07 10:51:18 PM,334.772,,,,,,,,
1353,21/09/07 10:59:44 PM,335.026,,,,,,,,
1354,21/09/08 02:52:51 AM,335.280,,,,,,,,
1355,21/09/08 02:56:11 AM,335.534,,,,,,,,
1356,21/09/08 02:59:34 AM,335.788,,,,,,,,
1357,21/09/08 03:02:40 AM,336.042,,,,,,,,
1358,21/09/08 03:07:28 AM,336.296,,,,,,,,
1359,21/09/08 03:09:17 AM,336.550,,,,,,,,
1360,21/09/08 03:09:34 AM,336.804,,,,,,,,
1361,21/09/08 03:12:11 AM,337.058,,,,,,,,
1362,21/09/08 03:29:31 AM,337.312,,,,,,,,
1363,21/09/08 03:30:00 AM,337.566,,,,,,,,
1364,21/09/08 03:35:20 AM,337.820,,,,,,,,
1365,21/09/08 06:02:33 AM,338.074,,,,,,,,
1366,21/09/08 07:07:51 AM,338.328,,,,,,,,
1367,21/09/08 07:28:35 AM,338.582,,,,,,,,
1368,21/09/08 07:31:08 AM,338.836,,,,,,,,
1369,21/09/08 07:36:55 AM,339.090,,,,,,,,
1370,21/09/08 07:47:49 AM,339.344,,,,,,,,
1371,21/09/08 07:58:13 AM,339.598,,,,,,,,
1372,21/09/08 08:06:33 AM,339.852,,,,,,,,
1373,21/09/08 08:13:39 AM,340.106,,,,,,,,
1374,21/09/08 08:23:27 AM,340.360,,,,,,,,
1375,21/09/08 08:34:29 AM,340.614,,,,,,,,
1376,21/09/08 01:21:45 PM,340.868,,,,,,,,
1377,21/09/16 12:31:32 PM,,,Logged,,,,,,
1378,21/09/16 12:31:45 PM,,,,Logged,,,,,
1379,21/09/16 12:32:36 PM,,Logged,,,,,,,
1380,21/09/16 06:29:57 PM,341.122,,,,,,,,
1381,21/09/16 06:31:50 PM,341.376,,,,,,,,
1382,21/09/16 06:32:35 PM,341.630,,,,,,,,
1383,21/09/16 06:33:22 PM,341.884,,,,,,,,
1384,21/09/16 06:34:12 PM,342.138,,,,,,,,
1385,21/09/16 06:35:29 PM,342.392,,,,,,,,
1386,21/09/16 06:37:14 PM,342.646,,,,,,,,
1387,21/09/16 06:38:58 PM,342.900,,,,,,,,
