"Plot Title: Mseleni TC"
"#","Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20112167, SEN S/N: 20112167)","Coupler Detached (LGR S/N: 20112167)","Coupler Attached (LGR S/N: 20112167)","Host Connected (LGR S/N: 20112167)","Stopped (LGR S/N: 20112167)","End Of File (LGR S/N: 20112167)"
376,19/05/24 04:50:15 AM,93.472,,,,,
377,19/05/24 04:50:22 AM,93.726,,,,,
378,19/05/24 04:50:30 AM,93.980,,,,,
379,19/05/24 04:50:36 AM,94.234,,,,,
380,19/05/24 04:50:44 AM,94.488,,,,,
381,19/05/24 04:50:51 AM,94.742,,,,,
382,19/05/24 04:50:59 AM,94.996,,,,,
383,19/05/24 04:51:06 AM,95.250,,,,,
384,19/05/24 04:51:15 AM,95.504,,,,,
385,19/05/24 04:51:23 AM,95.758,,,,,
386,19/05/24 04:51:33 AM,96.012,,,,,
387,19/05/24 04:51:42 AM,96.266,,,,,
388,19/05/24 04:51:54 AM,96.520,,,,,
389,19/05/24 04:52:07 AM,96.774,,,,,
390,19/05/24 04:52:22 AM,97.028,,,,,
391,19/05/24 04:52:39 AM,97.282,,,,,
392,19/05/24 04:52:56 AM,97.536,,,,,
393,19/05/24 04:53:09 AM,97.790,,,,,
394,19/05/24 04:53:28 AM,98.044,,,,,
395,19/05/24 04:53:53 AM,98.298,,,,,
396,19/05/24 04:54:25 AM,98.552,,,,,
397,19/05/24 04:55:07 AM,98.806,,,,,
398,19/05/24 04:56:31 AM,99.060,,,,,
399,19/05/24 04:58:16 AM,99.314,,,,,
400,19/05/24 04:59:17 AM,99.568,,,,,
401,19/05/24 05:00:21 AM,99.822,,,,,
402,19/05/24 05:01:53 AM,100.076,,,,,
403,19/05/24 05:03:49 AM,100.330,,,,,
404,19/05/24 05:05:02 AM,100.584,,,,,
405,19/05/24 05:05:53 AM,100.838,,,,,
406,19/05/24 05:06:43 AM,101.092,,,,,
407,19/05/24 05:07:38 AM,101.346,,,,,
408,19/05/24 05:08:46 AM,101.600,,,,,
409,19/05/24 05:10:06 AM,101.854,,,,,
410,19/05/24 05:12:09 AM,102.108,,,,,
411,19/05/24 05:13:48 AM,102.362,,,,,
412,19/05/24 05:14:48 AM,102.616,,,,,
413,19/05/24 05:15:46 AM,102.870,,,,,
414,19/05/24 05:17:38 AM,103.124,,,,,
415,19/06/05 02:30:23 PM,103.378,,,,,
416,19/06/08 09:27:12 PM,103.632,,,,,
417,19/06/08 09:52:50 PM,103.886,,,,,
418,19/06/08 10:15:23 PM,104.140,,,,,
419,19/06/08 11:04:42 PM,104.394,,,,,
420,19/06/08 11:13:17 PM,104.648,,,,,
421,19/06/08 11:59:22 PM,104.902,,,,,
422,19/06/09 12:06:50 AM,105.156,,,,,
423,19/06/09 12:10:00 AM,105.410,,,,,
424,19/06/09 12:39:12 AM,105.664,,,,,
425,19/06/09 12:41:10 AM,105.918,,,,,
426,19/06/09 12:42:31 AM,106.172,,,,,
427,19/06/09 12:44:34 AM,106.426,,,,,
428,19/06/09 12:56:46 AM,106.680,,,,,
429,19/06/14 09:19:06 AM,,,Logged,,,
430,19/06/14 09:19:11 AM,,,,Logged,,
431,19/06/14 09:19:56 AM,,Logged,,,,
432,19/07/08 02:49:43 PM,,,Logged,,,
433,19/07/08 02:50:07 PM,,,,Logged,,
434,19/07/08 02:51:35 PM,,Logged,,,,
