# Citation link: https://doi.org/10.15493/OBS.MONITOR.39744624?referrer=observationmonitor.saeon.ac.za
# Data for daily on Ezibomvini AWS
Timestamp,humid_rel_max,humid_rel_min,rad_short_in_avg,rad_short_in_max,rad_short_in_tot,rain_tot,temp_air_avg,temp_air_max,temp_air_min,temp_dew_point_avg,temp_dew_point_max,temp_dew_point_min,wind_dir_avg,wind_speed_avg,wind_speed_max,wind_speed_min,Latitude,Longitude
,pcnt,pcnt,w_per_m2,w_per_m2,mj_per_m2,mm,deg_c,deg_c,deg_c,deg_c,deg_c,deg_c,deg,m_per_sec,m_per_sec,m_per_sec,,
2024-03-01T00:00:00,96.5,55.56,251.6682,1281.513,21.74413,0,18,25.58,13.17,14.22,17.26,12.36,65.02,0.865,4.91,0,-28.864360,29.395070
2024-03-02T00:00:00,96.2,37.66,294.3889,1048.709,25.43461,0,20.51,29.28,12.74,13.91,18.9,9.3,108.4,0.819,4.54,0,-28.864360,29.395070
2024-03-03T00:00:00,88.4,27.71,315.9806,1050.57,27.30041,0,22.53,32.22,12.36,12.59,16.56,10.11,105.8,0.853,4.7,0,-28.864360,29.395070
2024-03-04T00:00:00,93.8,40.5,283.7925,1155.005,24.51854,0,21.59,28.91,15.66,15.51,17.85,13.74,106.8,0.897,5.06,0.01,-28.864360,29.395070
2024-03-05T00:00:00,93.8,28.76,236.9207,1287.051,20.46924,7.366,22.72,33.14,15.44,15.41,18.42,12.17,216.8,1.109,11.45,0,-28.864360,29.395070
2024-03-06T00:00:00,90.3,25.94,276.1584,1026.543,23.85954,0.508,24.9,32.34,16.85,14.03,17.03,9.7,354.8,2.29,12.74,0,-28.864360,29.395070
2024-03-07T00:00:00,93.8,54.32,254.5196,1276.129,21.99024,0,20.75,27.81,16.16,16.45,18.84,15,70.81,1.373,7.96,0,-28.864360,29.395070
2024-03-08T00:00:00,97.4,23.18,241.1668,1172.82,20.83657,1.778,23.55,35.05,17.36,15.38,19.52,9.74,13.78,1.503,9,0,-28.864360,29.395070
2024-03-09T00:00:00,89.9,17.14,301.9324,988.7139,26.08696,0,24.54,36.34,14.9,14.74,18.34,7.127,92,1.294,9.17,0,-28.864360,29.395070
2024-03-10T00:00:00,89.6,47.95,251.0444,1175.784,21.68999,0,22.95,30.06,18.49,17.35,18.99,15.98,80.2,1.098,5.9,0,-28.864360,29.395070
2024-03-11T00:00:00,94.8,22.93,289.4675,993.9605,25.00999,0.762,25.65,35.03,16.62,17.34,20.81,9.2,140.1,1.073,9.15,0,-28.864360,29.395070
2024-03-12T00:00:00,89.4,29.11,255.1159,1011.002,22.04176,0,25.5,33.58,20.67,17.22,21.26,12.43,90.6,0.905,6.09,0,-28.864360,29.395070
2024-03-13T00:00:00,91.1,25.74,266.6687,1040.92,23.04018,0,25.46,34.74,17.12,15.06,18.93,10.5,149.9,0.895,5.12,0,-28.864360,29.395070
2024-03-14T00:00:00,92.8,46.66,155.2948,1188.33,13.41732,1.016,21.38,28.3,17.17,16.06,19.29,11.9,105.5,1.014,6.34,0,-28.864360,29.395070
2024-03-15T00:00:00,95.6,79.4,44.645,446.7047,3.857105,2.032,16.53,18.73,13.78,14.89,17.15,12.52,107.5,1.279,6.17,0.01,-28.864360,29.395070
2024-03-16T00:00:00,95.2,34.46,278.8932,1030.028,24.0961,0,20.62,30.51,13.7,13.94,16.71,12.7,153.2,0.892,5.35,0,-28.864360,29.395070
2024-03-17T00:00:00,94.9,27.24,281.6034,949.935,24.33053,0,23.81,34.27,14.62,14.86,18.4,8.88,155.2,1.144,5.98,0,-28.864360,29.395070
2024-03-18T00:00:00,94.8,63,81.59006,1041.67,7.049137,0.254,18.66,22.03,15.38,15.15,17.06,14.09,118.5,1.208,5.66,0.01,-28.864360,29.395070
2024-03-19T00:00:00,98.1,68.02,129.7499,1227.722,11.20974,0.762,17.92,23.04,14.74,15.59,17.29,14.33,84.8,1.182,5.59,0,-28.864360,29.395070
2024-03-20T00:00:00,97.1,25.4,200.1348,1209.202,17.29164,0,22.65,32.27,15.49,15.72,19.57,7.68,106.6,1.044,13.86,0,-28.864360,29.395070
2024-03-21T00:00:00,95,50.7,131.8775,1170.706,11.39395,0,20.59,26.54,16.41,16.24,17.57,14.93,149.6,0.985,5.92,0,-28.864360,29.395070
2024-03-22T00:00:00,96.7,75.22,50.70728,569.4218,4.38045,8.89,18.24,22.04,14.39,16.57,19.06,13.14,95,1.043,7.51,0,-28.864360,29.395070
2024-03-23T00:00:00,98.1,48.45,232.2127,1123.31,20.06271,0,18.64,26.52,12.07,14.47,18.35,11.55,135.2,0.837,4.77,0,-28.864360,29.395070
2024-03-24T00:00:00,94.8,42.49,207.2004,1315.597,17.9019,0,20.59,27.06,16.76,15.51,17.16,12.53,97.2,1.534,7.66,0,-28.864360,29.395070
2024-03-25T00:00:00,95.9,50.49,177.2869,1429.72,15.31724,5.588,18.41,24.98,14.82,14.78,16.24,12.95,94.2,1.431,9.2,0,-28.864360,29.395070
2024-03-26T00:00:00,97.7,48.47,246.021,1147.146,21.25548,0.254,19.29,26.59,13.67,15.44,17.42,13.01,88.6,1.155,5.89,0.01,-28.864360,29.395070
2024-03-27T00:00:00,96.2,44.41,200.9726,1275.952,17.36403,12.95,20.39,28.96,16.72,16.15,18.35,14.07,86.7,1.136,12.66,0,-28.864360,29.395070
2024-03-28T00:00:00,98.6,54.03,199.5166,1066.188,17.23783,3.81,19.56,26.38,15.18,16.85,19.07,14.83,131.5,1.17,6.96,0,-28.864360,29.395070
2024-03-29T00:00:00,98.3,67.19,139.6579,1068.033,12.06532,28.19,19.28,24.08,16.7,17.42,19.46,15.86,88.2,1.197,5.21,0,-28.864360,29.395070
2024-03-30T00:00:00,97.3,47.13,224.1649,1166.792,19.36785,7.112,19.8,26.55,15.68,16.04,18.47,13.92,111.8,1.149,5.59,0,-28.864360,29.395070
2024-03-31T00:00:00,97.5,59.08,176.2121,1279.468,15.22437,0.508,17.85,23.27,14.53,14.97,16.89,13.8,64.57,1.318,5.2,0,-28.864360,29.395070
2024-04-01T00:00:00,97.4,48.36,207.2235,892.789,17.9037,0,20.25,27.89,15.05,16.28,19.64,14.56,106,0.717,3.68,0,-28.864360,29.395070
2024-04-02T00:00:00,97.1,45.92,210.8245,961.0792,18.21376,24.38,20.2,28.69,15.51,15.93,19.82,12.3,142.5,1.08,9.71,0.01,-28.864360,29.395070
2024-04-03T00:00:00,93.1,41.87,230.3582,876.3139,19.90249,0,21.39,28.69,14.67,15.16,19.06,12.69,168.7,1.074,6.54,0,-28.864360,29.395070
2024-04-04T00:00:00,97.5,68.21,97.88308,912.0905,8.457098,20.83,18.71,22.39,15.2,16.04,17.48,13.75,120.7,0.943,6.99,0,-28.864360,29.395070
2024-04-05T00:00:00,96.5,51.58,183.5927,1080.985,15.86241,2.286,18.95,26.13,13.98,14.72,17.26,12.99,55.22,1.433,7.9,0,-28.864360,29.395070
2024-04-06T00:00:00,95,35.49,239.6987,1097.261,20.70973,0.762,19.63,28.25,13.81,14.33,17.65,11.01,112.1,1.242,8.52,0,-28.864360,29.395070
2024-04-07T00:00:00,98,84.3,57.16161,945.2322,4.938249,19.05,14.96,17.05,13.63,14.01,15.12,12.94,88.6,1.354,4.8,0.03,-28.864360,29.395070
2024-04-08T00:00:00,99.8,91.7,24.5525,244.8903,2.121017,33.53,13.59,14.55,12.75,13.09,13.77,12.11,232.1,0.803,5.18,0,-28.864360,29.395070
2024-04-09T00:00:00,100,90.5,40.84079,273.0688,3.5284,16.26,14.37,15.93,13.29,14.06,15.05,13.18,65.3,0.725,3.06,0,-28.864360,29.395070
2024-04-10T00:00:00,100,26,244.1794,888.3237,21.09661,2.032,17.28,23.95,12.49,9.6,15.52,2.944,324,1.895,9.72,0,-28.864360,29.395070
2024-04-11T00:00:00,90,35.61,248.8658,869.2291,21.502,0,16.6,24.67,7.509,8.61,12.26,5.494,116.8,1.171,5.53,0,-28.864360,29.395070
2024-04-12T00:00:00,94,59.93,96.69213,1060.183,8.3542,0,14.09,18.76,11.89,10.88,12.38,9.21,85.3,1.111,5.41,0,-28.864360,29.395070
2024-04-13T00:00:00,95.4,54.34,213.0734,1127.669,18.40954,0,14.76,21.23,10.8,10.63,13.65,8.89,70.45,1.049,5.07,0,-28.864360,29.395070
2024-04-14T00:00:00,96.9,51.18,208.2593,894.3898,17.99277,1.016,15.26,22.73,8.99,11.21,13.82,8.09,108.3,0.961,6.46,0.01,-28.864360,29.395070
2024-04-15T00:00:00,96.7,54.32,152.0317,1168.623,13.13448,0.254,17.11,22.56,13.64,13.56,16.32,11.83,103.7,1.036,7.59,0,-28.864360,29.395070
2024-04-16T00:00:00,96.6,53.89,117.3779,1076.696,10.14134,21.08,16.35,22.54,12.4,13.27,15.09,11.49,171.6,0.855,5.14,0,-28.864360,29.395070
2024-04-17T00:00:00,96,60.78,132.1976,1049.781,11.42147,1.016,15.28,21.46,11.83,12.58,15.39,10.73,138.6,1.184,7.54,0.01,-28.864360,29.395070
2024-04-18T00:00:00,97.7,43.56,203.9571,844.4742,17.62169,0.508,17,24.66,11.1,12.48,15.27,10.61,93.9,0.8,5.43,0,-28.864360,29.395070
2024-04-19T00:00:00,95.7,32.44,221.9509,804.0486,19.17656,0,18.55,26.93,11.46,11.56,14.51,8.69,146.3,0.802,4.22,0,-28.864360,29.395070
2024-04-20T00:00:00,85.8,35.35,218.6324,793.1111,18.8894,0,19.37,27.11,12.82,11.83,15.25,9.21,110.1,0.757,4.72,0,-28.864360,29.395070
2024-04-21T00:00:00,87.3,29.65,224.5023,803.1525,19.397,0,19.93,28.59,11.55,11.31,15.29,8.81,91.3,0.731,3.8,0,-28.864360,29.395070
2024-04-22T00:00:00,82.2,26.6,220.2169,785.9344,19.02652,0,21.53,31.23,12.99,12.12,16.67,9.35,116.4,0.908,4.34,0,-28.864360,29.395070
2024-04-23T00:00:00,80.2,22.83,199.3365,825.035,17.22207,0,22.17,31.23,13.25,9.18,13.24,5.932,223.1,1.369,9.66,0.01,-28.864360,29.395070
2024-04-24T00:00:00,95.1,55.52,186.9982,962.1745,16.15646,0,18.05,24.16,12.4,13.62,16.19,10.39,134.2,0.965,4.36,0,-28.864360,29.395070
2024-04-25T00:00:00,97.7,49.28,198.0688,832.3267,17.11275,0,19.67,26.17,15.7,15.48,17.14,13.84,94,0.862,4.26,0,-28.864360,29.395070
2024-04-26T00:00:00,96.9,57.09,160.1167,981.1848,13.83408,0,18.01,24.02,13.12,14.76,16.87,12,102.1,1.104,6.09,0.01,-28.864360,29.395070
2024-04-27T00:00:00,96.5,61.62,96.33148,961.8757,8.322366,5.334,17.1,23.33,14.4,14.91,16.85,12.75,85.4,1.341,7.31,0,-28.864360,29.395070
2024-04-28T00:00:00,97.4,59.26,111.1834,799.4224,9.606248,0,15.16,19.85,12.06,12.38,13.82,11.03,73.91,0.977,5.66,0,-28.864360,29.395070
2024-04-29T00:00:00,98.1,52.64,159.5318,1108.375,13.78259,0,15.18,21.5,11.92,11.79,14.01,10.18,92.6,0.834,5.18,0,-28.864360,29.395070
2024-04-30T00:00:00,96.2,33.51,186.2358,738.4085,16.09058,0,17,26.07,9.26,11.02,14.95,6.227,133.4,0.83,7.57,0,-28.864360,29.395070
2024-05-01T00:00:00,75.91,22.79,207.6553,761.8459,17.94059,0,20.28,29.28,13.95,8.7,13.72,5.403,112.6,1.235,6.31,0,-28.864360,29.395070
2024-05-02T00:00:00,73.92,24.05,199.1922,739.5115,17.20981,0,21.23,30.38,12,8.4,14.61,5.143,114.1,1.194,5.6,0.01,-28.864360,29.395070
2024-05-03T00:00:00,91.6,32.57,201.5856,738.4775,17.4168,0,17.93,26.99,10.6,11.41,17.3,7.382,107.7,1.125,5.22,0,-28.864360,29.395070
2024-05-04T00:00:00,80.9,21.61,197.7013,757.6946,17.0812,0,20.15,29.24,12.45,8.55,13.73,4.44,112.5,0.855,4.55,0,-28.864360,29.395070
2024-05-05T00:00:00,74.19,19.75,198.3081,745.6925,17.13362,0,20.69,29.73,13,7.826,12.4,4.054,84.5,1.059,5.44,0,-28.864360,29.395070
2024-05-06T00:00:00,68.46,20.45,196.5327,724.3001,16.98023,0,19.07,28.5,10.69,6.208,11.22,3.46,114.4,0.844,4.39,0,-28.864360,29.395070
2024-05-07T00:00:00,67.52,17.8,195.9488,731.3619,16.91547,0,19.54,28.5,10.57,5.789,10.56,1.181,124.9,0.789,4.13,0,-28.864360,29.395070
2024-05-08T00:00:00,75.55,18.81,202.6483,727.7621,17.50882,0,19.27,29.1,10.87,5.728,11.37,2.735,132.1,0.791,3.68,0,-28.864360,29.395070
2024-05-09T00:00:00,91.7,24.95,210.1071,737.903,18.15262,0,19.42,28.08,12.16,7.878,13.54,3.678,107.1,0.882,4.99,0,-28.864360,29.395070
2024-05-10T00:00:00,97.3,23.87,204.8445,731.4769,17.69815,0,18.45,28.53,10.25,10.73,15.8,5.729,98.8,0.67,3.26,0,-28.864360,29.395070
2024-05-11T00:00:00,66.96,19.82,198.7174,711.8691,17.16878,0,21.61,30.71,11.92,7.108,12.86,4.788,163.7,1.123,6.19,0,-28.864360,29.395070
2024-05-12T00:00:00,93.9,35.34,190.4008,709.556,16.45044,0,19.15,26.89,12,10.39,13.3,6.841,129.7,1.209,6.34,0,-28.864360,29.395070
2024-05-13T00:00:00,95.7,54.92,98.77069,934.1032,8.533096,0,16.53,21.72,14.11,13.14,14.25,11.63,109.3,0.928,5.66,0,-28.864360,29.395070
2024-05-14T00:00:00,96.9,57.23,145.6771,828.566,12.58621,0,16.99,22.48,13.94,13.6,15.25,12.54,79.8,1.058,4.85,0.01,-28.864360,29.395070
2024-05-15T00:00:00,97.2,52.96,152.5578,828.3514,13.18023,0,17.13,23.48,12.74,13.22,14.79,10.74,120.4,0.834,4.89,0,-28.864360,29.395070
2024-05-16T00:00:00,95,21.92,190.7982,797.1093,16.48478,0,18.34,27.46,10.26,9.61,14.67,3.454,115.6,0.802,4.52,0,-28.864360,29.395070
2024-05-17T00:00:00,81.4,20.55,187.8603,694.3906,16.23094,0,19.17,27.87,10.56,7.821,12.63,3.048,99.7,0.816,4.15,0,-28.864360,29.395070
2024-05-18T00:00:00,88.2,20.94,180.4686,725.5485,15.59231,0,18.83,28.66,10.46,7.097,12.26,3.96,101.5,0.964,4.64,0,-28.864360,29.395070
2024-05-19T00:00:00,97.3,52.39,176.7675,743.096,15.27236,0,14.74,21.32,8.78,10.5,12.9,7.816,126.9,0.839,4.42,0,-28.864360,29.395070
2024-05-20T00:00:00,98.3,46.64,134.9568,774.8744,11.66014,0,14.35,22.54,9.36,10.56,14.13,8.13,160.9,0.847,4.33,0,-28.864360,29.395070
2024-05-21T00:00:00,88.5,25.71,190.0421,706.2701,16.41964,0,16.73,26.05,7.888,7.361,11.2,4.432,107.7,0.821,4.3,0,-28.864360,29.395070
2024-05-22T00:00:00,69.95,24.39,179.0247,680.3052,15.4672,0,17.94,26.59,10.87,6.151,9.95,4.371,119.3,0.709,4.7,0,-28.864360,29.395070
2024-05-23T00:00:00,69.42,19.55,175.944,686.8003,15.20121,0,18.01,26.74,10.67,5.282,10.53,1.336,112.9,0.757,4.14,0,-28.864360,29.395070
2024-05-24T00:00:00,75.97,29.05,179.1851,681.3162,15.48159,0,16.99,26.71,8.68,6.593,9.88,3.454,131.3,0.709,3.83,0,-28.864360,29.395070
2024-05-25T00:00:00,88.5,33.09,172.8728,662.5204,14.93621,0,16.47,23.21,10.94,7.796,10.89,5.132,109,1.033,6.62,0,-28.864360,29.395070
2024-05-26T00:00:00,94.8,47.2,153.1197,632.4577,13.22924,0,15.31,22.35,10.94,10.46,12.47,8.85,132.3,0.806,6.6,0,-28.864360,29.395070
2024-05-27T00:00:00,91.8,22.69,170.592,657.6796,14.73898,0,16.05,25.38,8.57,7.153,12.26,2.159,127.3,1.049,5.68,0,-28.864360,29.395070
2024-05-28T00:00:00,98.3,55.34,128.214,829.5387,11.07769,0,12.48,19.17,7.466,9.15,12.05,5.071,71.07,0.73,4.98,0,-28.864360,29.395070
2024-05-29T00:00:00,95.8,35.52,171.1604,658.9664,14.78809,0,14.36,23.26,7.338,8.23,11.82,5.836,87.4,0.832,4.51,0,-28.864360,29.395070
2024-05-30T00:00:00,83.1,24.97,170.5388,650.6178,14.7337,0,15.25,23.55,8.39,5.529,9.63,2.223,116.1,0.774,4.28,0,-28.864360,29.395070
2024-05-31T00:00:00,71.78,22.66,169.9418,654.7002,14.68246,0,16.22,24.39,7.69,2.775,7.561,0.531,233.3,1.299,9.25,0,-28.864360,29.395070
2024-06-01T00:00:00,59.32,23.92,166.062,641.0974,14.34742,0,17.34,25.65,10.6,3.263,6.901,1.027,206.9,1.303,7.87,0,-28.864360,29.395070
2024-06-02T00:00:00,89.5,23.81,164.4502,639.6574,14.2085,0,16.28,25.84,8.69,7.157,10.7,2.96,100.7,1.007,6.64,0,-28.864360,29.395070
2024-06-03T00:00:00,97.3,57.4,133.167,630.0909,11.5051,2.54,14.07,19.75,9.25,10.67,12.3,8.29,101.1,0.99,8.32,0,-28.864360,29.395070
2024-06-04T00:00:00,98.1,31.14,85.98647,783.9123,7.428457,13.21,11.94,17.98,7.21,6.316,14.1,-4.553,320.1,2.035,12.72,0,-28.864360,29.395070
2024-06-05T00:00:00,60.57,39.85,175.5181,719.7198,15.16441,0,10.83,15.85,5.033,0.841,4.29,-4.551,334.3,3.844,15.34,0.02,-28.864360,29.395070
2024-06-06T00:00:00,79.33,15.02,180.1281,697.3854,15.56307,0,13.82,23.02,4.275,-0.634,5.719,-5.919,41.35,1.63,8.43,0.01,-28.864360,29.395070
2024-06-07T00:00:00,72.33,14.23,172.717,641.8556,14.92275,0,13.67,25.8,2.24,-2.055,4.274,-6.336,298.1,1.807,13.77,0,-28.864360,29.395070
2024-06-08T00:00:00,81,27.55,149.9105,928.7111,12.95182,0,11.59,18.18,4.43,0.239,4.366,-5.116,115.4,1.481,8.18,0,-28.864360,29.395070
2024-06-09T00:00:00,89.8,52.71,74.90968,541.4654,6.472197,0,8.54,13.25,3.864,3.891,5.205,1.843,120.5,0.901,4.16,0,-28.864360,29.395070
2024-06-10T00:00:00,96.9,38.85,167.2717,651.7744,14.45194,0,8.98,16.86,1.477,3.263,6.528,0.681,96.9,0.772,4.79,0,-28.864360,29.395070
2024-06-11T00:00:00,86.7,30.68,173.4974,690.0555,14.99,0,10.16,18.22,3.001,2.02,5.797,0.127,104,0.787,4.41,0,-28.864360,29.395070
2024-06-12T00:00:00,83.6,28.66,165.0486,652.1727,14.2602,0,10.33,19.76,2.029,1.501,4.218,-0.991,117.3,0.808,4.59,0,-28.864360,29.395070
2024-06-13T00:00:00,71.82,17.61,154.551,622.8223,13.35274,0,13.15,24.03,4.585,0.09,3.626,-2.989,183.2,1.004,5.17,0,-28.864360,29.395070
2024-06-14T00:00:00,85.4,28.14,160.0265,648.3583,13.82565,0,12.07,19.39,5.375,1.319,6.738,-1.622,99,0.94,4.82,0,-28.864360,29.395070
2024-06-15T00:00:00,95.9,47.07,162.9843,651.4604,14.08169,0,10.86,19.08,4.358,6.513,9.84,3.437,92.9,0.922,5.34,0,-28.864360,29.395070
2024-06-16T00:00:00,86.6,22.38,159.3667,622.4547,13.76928,0,13.32,23.53,5.431,3.972,8.1,-0.073,120.6,0.784,3.76,0,-28.864360,29.395070
2024-06-17T00:00:00,79.66,41.3,160.1986,621.9797,13.84052,0,11.81,19.2,4.895,4.465,8.55,1.267,101.2,0.846,4.87,0,-28.864360,29.395070
2024-06-18T00:00:00,96.2,32.96,159.587,641.1127,13.78816,0,12.99,21.56,4.964,4.684,9.63,0.562,146.9,0.986,4.45,0,-28.864360,29.395070
2024-06-19T00:00:00,75.61,20.11,159.4562,622.5389,13.77638,0,13.89,23.92,5.557,1.826,6.737,-2.97,122.9,1.162,5.9,0,-28.864360,29.395070
2024-06-20T00:00:00,85.9,29.8,163.4644,659.6635,14.12316,0,12.18,21.03,4.697,3.823,8.85,-0.071,106.1,1.086,5.8,0,-28.864360,29.395070
2024-06-21T00:00:00,93.8,46.11,146.7927,691.978,12.68289,0,10.7,17.21,5.362,5.381,8.62,3.743,143.8,0.954,6.1,0,-28.864360,29.395070
2024-06-22T00:00:00,93.7,32.08,142.6994,589.0142,12.32909,0,12.68,22.41,4.571,4.953,8.81,2.939,63.44,1.084,6.95,0,-28.864360,29.395070
2024-06-23T00:00:00,83.3,19.5,159.9842,629.754,13.82232,0,13.97,24.46,6.04,4.963,10.08,-0.387,116.1,1.383,7.21,0,-28.864360,29.395070
2024-06-24T00:00:00,85.9,36.01,174.7916,648.4043,15.10182,0,13.37,21.01,8.81,6.815,9.47,2.515,81.1,0.713,5.21,0,-28.864360,29.395070
2024-06-25T00:00:00,87.3,20,171.4561,692.3533,14.81363,0,12.17,21.63,4.144,1.237,6.192,-3.065,93.6,0.814,4.14,0,-28.864360,29.395070
2024-06-26T00:00:00,87.3,26.28,162.1742,632.2279,14.01169,0,12.87,21.09,5.984,1.984,9.01,-2.92,106,1.311,6.44,0,-28.864360,29.395070
2024-06-27T00:00:00,95.8,40.22,174.5739,643.9925,15.08266,0,12.29,19.18,5.869,6.548,8.61,4.753,105.6,0.901,4.72,0,-28.864360,29.395070
2024-06-28T00:00:00,93.5,37.68,167.6828,621.8802,14.48611,0,12.53,19.25,7.776,6.848,9.65,3.967,96.5,0.831,4.43,0,-28.864360,29.395070
2024-06-29T00:00:00,91.1,34.38,184.1116,636.4558,15.90577,0,12.35,20.72,4.977,5.282,8.43,3.126,107.7,0.87,4.77,0,-28.864360,29.395070
2024-06-30T00:00:00,90.5,31.6,168.2308,837.466,14.5338,0,12.91,21.29,4.243,4.081,7.946,0.191,134,1.005,6.32,0,-28.864360,29.395070
2024-07-01T00:00:00,67.24,19.6,176.1657,647.2477,15.21984,0,15.3,23.88,7.14,1.391,5.843,-1.457,118.8,1.001,6.24,0,-28.864360,29.395070
2024-07-02T00:00:00,59.74,21.21,190.4214,654.4934,16.44346,0,14.79,22.99,9.05,1.123,5.685,-1.121,102,0.884,4.69,0,-28.864360,29.395070
2024-07-03T00:00:00,68.72,28.61,157.1047,802.5091,13.57306,0,13.32,21.98,6.278,2.618,5.573,0,78.14,0.919,6.01,0,-28.864360,29.395070
2024-07-04T00:00:00,76.18,22.74,176.2263,619.6819,15.2256,0,15.43,24.97,6.208,2.743,6.832,0.494,241.4,1.305,10.76,0,-28.864360,29.395070
2024-07-05T00:00:00,65.72,10.12,180.73,670.5779,15.61417,0,14.49,22.28,4.697,-4.881,1.42,-11.38,218.6,1.976,10.29,0,-28.864360,29.395070
2024-07-06T00:00:00,82.7,5.804,180.3317,683.3383,15.58012,0,10.66,22.86,1.533,-4.275,4.105,-17.48,266.7,2.298,14.01,0,-28.864360,29.395070
2024-07-07T00:00:00,67.8,18.28,183.2354,667.8972,15.83135,0,9.39,18.21,-0.851,-6.152,-2.899,-10.62,114,1.106,5.35,0,-28.864360,29.395070
2024-07-08T00:00:00,62.93,10.37,166.776,650.1659,14.40912,0,13.6,24.5,0.205,-6.52,-0.999,-12.2,343.5,3.099,16.3,0,-28.864360,29.395070
2024-07-09T00:00:00,43.18,17.45,183.824,682.5341,15.88221,0,9.62,14.84,3.298,-7.889,-1.444,-13.03,322.9,3.144,12.95,0.02,-28.864360,29.395070
2024-07-10T00:00:00,39.9,11.12,187.4188,712.5891,16.19261,0,11.93,19.31,2.478,-10.31,-5.061,-14.76,347.1,2.824,15.58,0,-28.864360,29.395070
2024-07-11T00:00:00,46.08,16.14,172.4451,652.0884,14.89891,0,15.36,24.46,3.397,-5.648,0.198,-10.95,330.3,1.789,9.99,0,-28.864360,29.395070
2024-07-12T00:00:00,47.04,8.72,176.0858,674.0935,15.21381,0,16.05,27.65,4.641,-6.725,-1.279,-10.27,35.69,1.78,11.13,0,-28.864360,29.395070
2024-07-13T00:00:00,37.4,8.46,190.47,669.9422,16.45451,0,16.97,28.09,6.179,-7.877,-2.881,-10.3,62.93,1.537,8.85,0.01,-28.864360,29.395070
2024-07-14T00:00:00,40.36,7.814,200.2314,697.8986,17.29438,0,16.61,27.27,5.768,-6.91,-1.329,-10.44,83.7,1.262,7.84,0,-28.864360,29.395070
2024-07-15T00:00:00,69.74,9.79,200.345,733.767,17.30921,0,16.85,24.74,8.34,-5.443,4.466,-10.85,11.69,2.895,12.74,0,-28.864360,29.395070
2024-07-16T00:00:00,84.4,40.84,163.6942,732.281,14.1417,0,11.02,17.34,4.144,3.885,7.138,1.153,127.4,1.083,5.45,0,-28.864360,29.395070
2024-07-17T00:00:00,95.8,32.99,194.0785,723.5802,16.76178,0,10.62,19.31,3.453,3.787,7.749,1.952,75.88,1.161,5.25,0,-28.864360,29.395070
2024-07-18T00:00:00,75.74,26.85,182.0098,678.9955,15.72492,0,12.9,21.35,4.654,1.574,3.423,0.173,116.6,1.2,4.92,0,-28.864360,29.395070
2024-07-19T00:00:00,67.18,8.1,197.8641,659.809,17.0915,0,16.03,28.45,5.899,-1.956,4.369,-9.12,21,1.493,9.67,0,-28.864360,29.395070
2024-07-20T00:00:00,73.51,23.36,188.1627,622.715,16.25105,0,12.5,20.03,4.612,0.846,6.423,-6.627,133.9,1.164,4.4,0.01,-28.864360,29.395070
2024-07-21T00:00:00,91.4,39.36,179.32,795.6464,15.4902,0,11.49,18.09,6.294,5.395,8.66,2.581,93.2,1.053,5.57,0,-28.864360,29.395070
2024-07-22T00:00:00,89.2,40.86,133.5598,833.2764,11.5385,0,11.17,17.22,6.929,5.235,7.747,2.683,94.4,0.941,4.96,0,-28.864360,29.395070
2024-07-23T00:00:00,93.3,21.84,181.8161,690.8597,15.70855,0,11.25,20.09,3.61,2.064,7.681,-3.791,95.4,1.347,7.39,0,-28.864360,29.395070
2024-07-24T00:00:00,74.96,27.23,168.3797,716.4723,14.548,0,11.66,20.66,3.61,1.149,5.333,-1.324,76.64,1.044,4.76,0,-28.864360,29.395070
2024-07-25T00:00:00,84.6,12.85,176.6756,685.1152,15.26477,0,13.16,22.87,4.895,0.74,6.585,-7.563,120.9,1.434,6.83,0.01,-28.864360,29.395070
2024-07-26T00:00:00,86.1,40.2,156.9906,814.6184,13.56336,0,11.13,17.3,4.641,5.078,7.648,1.903,67.07,1.076,5.58,0,-28.864360,29.395070
2024-07-27T00:00:00,97.9,20.35,187.3428,711.9533,16.18642,0,10.57,19.95,2.254,1.254,7.587,-3.832,102.7,1.209,6,0,-28.864360,29.395070
2024-07-28T00:00:00,53.35,9.82,188.5776,702.1649,16.29292,0,14.42,24.59,5.672,-5.635,1.518,-12.09,351.3,1.719,10.88,0,-28.864360,29.395070
2024-07-29T00:00:00,80.1,4.133,192.7919,721.5887,16.65722,0,15.79,25.54,6.913,-9.86,5.898,-20.46,251.3,2.055,11.88,0.01,-28.864360,29.395070
2024-07-30T00:00:00,90.6,30.38,189.9448,750.066,16.41123,0,10.76,18.07,5.728,2.426,6.317,-0.862,91.8,1.067,6.38,0,-28.864360,29.395070
2024-07-31T00:00:00,90.1,19.29,185.5436,775.8318,16.03004,0,9.92,19.24,2.198,-0.733,4.796,-5.244,110.9,1.795,7.66,0.01,-28.864360,29.395070
2024-08-01T00:00:00,75.48,44.03,160.2074,727.4865,13.8416,0,9.88,16.39,4.697,2.322,4.967,-1.004,89.7,1.132,5.93,0,-28.864360,29.395070
2024-08-02T00:00:00,83.1,47.98,132.6859,566.9095,11.46313,0,11.08,17.3,5.02,4.901,7.498,1.857,101.2,1.016,4.76,0,-28.864360,29.395070
2024-08-03T00:00:00,81.1,13.58,172.5563,692.1694,14.90869,0,16.4,25.38,8.62,4.5,10.67,-4.797,333.3,3.176,14.55,0.01,-28.864360,29.395070
