# Citation link: https://doi.org/10.15493/OBS.MONITOR.39744624?referrer=observationmonitor.saeon.ac.za
# Data for hourly on Ezibomvini AWS
Timestamp,humid_rel,rad_short_in_avg,rad_short_in_tot,rain_tot,temp_air_avg,temp_dew_point_avg,wind_dir_avg,wind_speed_avg,wind_speed_max,wind_speed_min,Latitude,Longitude
,pcnt,w_per_m2,mj_per_m2,mm,deg_c,deg_c,deg,m_per_sec,m_per_sec,m_per_sec,,
2023-06-22T15:00:00,44.68,448.9867,1.616352,0,14.93,3.115,64.68,1.383,4.68,0.01,-28.864360,29.395070
2023-06-22T16:00:00,47.59,260.3509,0.9372633,0,14.78,3.471,90.2,1.551,4.6,0.05,-28.864360,29.395070
2023-06-22T17:00:00,54.23,96.07632,0.3458747,0,13.86,3.505,85.2,1.256,3.03,0.28,-28.864360,29.395070
2023-06-22T18:00:00,64.26,0.8524953,0.003068983,0,10.96,3.534,130.6,0.811,2.17,0.02,-28.864360,29.395070
2023-06-22T19:00:00,74.91,0,0,0,8.77,3.502,42.15,0.385,1.14,0,-28.864360,29.395070
2023-06-22T20:00:00,67.73,0,0,0,8.31,3.431,165.8,0.514,2.21,0.01,-28.864360,29.395070
2023-06-22T21:00:00,79.41,0,0,0,8.43,3.536,93.3,0.723,2.18,0.01,-28.864360,29.395070
2023-06-22T22:00:00,84,0,0,0,6.764,3.361,161.4,0.704,1.92,0.01,-28.864360,29.395070
2023-06-22T23:00:00,84.8,0,0,0,6.576,3.979,159.2,0.52,1.28,0.01,-28.864360,29.395070
2023-06-23T00:00:00,86.6,0.1314163,0.0004730986,0,6.735,4.26,170.1,0.547,1.13,0.05,-28.864360,29.395070
2023-06-23T01:00:00,85.7,0,0,0,6.62,4.658,119,0.311,0.94,0,-28.864360,29.395070
2023-06-23T02:00:00,88.7,0,0,0,6.786,4.858,138.7,0.313,0.93,0,-28.864360,29.395070
2023-06-23T03:00:00,91.9,0,0,0,6.861,4.868,123.6,0.723,2.22,0.01,-28.864360,29.395070
2023-06-23T04:00:00,84.3,0,0,0,6.203,3.988,78.71,0.562,1.82,0.01,-28.864360,29.395070
2023-06-23T05:00:00,86.3,0,0,0,5.147,3.349,74.49,0.664,1.4,0.05,-28.864360,29.395070
2023-06-23T06:00:00,90.2,0,0,0,4.902,3.126,135.5,0.566,1.51,0.01,-28.864360,29.395070
2023-06-23T07:00:00,96.6,0.2226,0.0008013602,0,3.584,2.606,87.2,0.346,1.54,0.01,-28.864360,29.395070
2023-06-23T08:00:00,92.2,51.03843,0.1836873,0,3.936,3.208,160.3,0.381,1.27,0,-28.864360,29.395070
2023-06-23T09:00:00,80.5,197.8401,0.7122242,0,7.05,5.195,342.1,0.552,1.36,0.03,-28.864360,29.395070
2023-06-23T10:00:00,69.31,363.0688,1.307048,0,10.1,5.772,355.4,0.699,1.86,0.01,-28.864360,29.395070
2023-06-23T11:00:00,64.38,496.7491,1.788297,0,12.51,6.39,305.7,0.858,3.14,0.01,-28.864360,29.395070
2023-06-23T12:00:00,52.88,581.5867,2.093712,0,14.64,6.319,300.9,1.002,3.27,0.01,-28.864360,29.395070
2023-06-23T13:00:00,44.77,601.2655,2.164556,0,17.11,6.335,322.8,1.223,4.79,0.04,-28.864360,29.395070
2023-06-23T14:00:00,39.68,554.5947,1.996541,0,19.1,5.633,37.31,1.336,3.94,0.04,-28.864360,29.395070
2023-06-23T15:00:00,42.47,445.6985,1.604515,0,19.93,6.18,72.18,1.559,4.84,0.02,-28.864360,29.395070
2023-06-23T16:00:00,46.04,261.8069,0.942505,0,19.33,6.803,91.5,2.203,4.85,0.37,-28.864360,29.395070
2023-06-23T17:00:00,49.16,100.9154,0.3632953,0,17.74,6.513,99.1,2.171,4.53,0.53,-28.864360,29.395070
2023-06-23T18:00:00,62.59,0.9314433,0.003353196,0,14.85,5.996,132.8,0.83,2.78,0.01,-28.864360,29.395070
2023-06-23T19:00:00,68.04,0,0,0,12.29,6.107,142.1,0.629,1.39,0.03,-28.864360,29.395070
2023-06-23T20:00:00,68.19,0,0,0,11.35,5.998,163.2,0.684,1.54,0.02,-28.864360,29.395070
2023-06-23T21:00:00,72.52,0,0,0,11.47,5.916,164.2,0.837,2.14,0.02,-28.864360,29.395070
2023-06-23T22:00:00,67.42,0,0,0,10.36,5.662,134.4,0.717,1.7,0.07,-28.864360,29.395070
2023-06-23T23:00:00,79.01,0,0,0,9.28,5.006,156.6,0.93,2.15,0.01,-28.864360,29.395070
2023-06-24T00:00:00,78.81,0,0,0,9.57,4.722,155,1.206,3.17,0.02,-28.864360,29.395070
2023-06-24T01:00:00,81.8,0,0,0,7.094,4.171,73.07,1.114,2.64,0.01,-28.864360,29.395070
2023-06-24T02:00:00,78.44,0,0,0,8.42,4.324,144.6,0.935,2.1,0.03,-28.864360,29.395070
2023-06-24T03:00:00,72.92,0,0,0,7.943,3.632,117.8,0.865,1.98,0.05,-28.864360,29.395070
2023-06-24T04:00:00,70.03,0,0,0,7.507,1.917,132.3,0.91,2.26,0.02,-28.864360,29.395070
2023-06-24T05:00:00,67.12,0,0,0,9.74,1.993,163.3,1.342,2.99,0.09,-28.864360,29.395070
2023-06-24T06:00:00,70.88,0,0,0,8.06,1.375,85.4,0.704,2,0.02,-28.864360,29.395070
2023-06-24T07:00:00,71.28,0.1251208,0.0004504348,0,6.436,1.1,126.9,0.841,2,0.02,-28.864360,29.395070
2023-06-24T08:00:00,67.36,44.72065,0.1608602,0,6.888,1.376,180,0.779,1.93,0.02,-28.864360,29.395070
2023-06-24T09:00:00,63.03,193.2049,0.6955375,0,8.67,3.023,207.3,0.621,1.53,0,-28.864360,29.395070
2023-06-24T10:00:00,52.61,359.5206,1.294274,0,11.99,4.272,230,0.715,2.45,0.01,-28.864360,29.395070
2023-06-24T11:00:00,53.79,495.0087,1.782031,0,16.32,7.119,359.8,1.054,3.02,0.03,-28.864360,29.395070
2023-06-24T12:00:00,41.67,580.1027,2.08837,0,19.48,7.167,29.81,1.211,3.91,0,-28.864360,29.395070
2023-06-24T13:00:00,38.19,603.8459,2.173845,0,21.78,7.489,63.08,2.141,4.43,0.11,-28.864360,29.395070
2023-06-24T14:00:00,32.71,558.8258,2.011773,0,23.19,7.024,65.75,2.637,5.12,0.37,-28.864360,29.395070
2023-06-24T15:00:00,32.04,449.5262,1.618294,0,23.78,6.359,68.71,2.48,5,0.48,-28.864360,29.395070
2023-06-24T16:00:00,33.65,261.5397,0.9415429,0,23.68,5.974,70.2,2.227,4.79,0.53,-28.864360,29.395070
2023-06-24T17:00:00,37.29,95.8722,0.345044,0,22.3,5.999,105.6,1.345,4,0.02,-28.864360,29.395070
2023-06-24T18:00:00,49.82,0.425871,0.001533136,0,18.36,6.294,143.3,0.545,2.03,0,-28.864360,29.395070
2023-06-24T19:00:00,51.14,0,0,0,16.14,5.789,156.7,0.763,1.64,0.02,-28.864360,29.395070
2023-06-24T20:00:00,54.78,0,0,0,15.55,5.712,133.3,0.892,2.09,0.09,-28.864360,29.395070
2023-06-24T21:00:00,65.63,0,0,0,13.13,5.405,114.7,0.698,1.81,0.01,-28.864360,29.395070
2023-06-24T22:00:00,61.62,0,0,0,12.72,5.447,110.8,0.722,2.06,0.01,-28.864360,29.395070
2023-06-24T23:00:00,64.31,0,0,0,11.64,5.089,118.6,0.55,1.37,0.02,-28.864360,29.395070
2023-06-25T00:00:00,52.54,0,0,0,11.87,4.199,173.1,0.877,2.01,0.01,-28.864360,29.395070
2023-06-25T01:00:00,63.59,0,0,0,11,2.88,125.9,0.534,1.42,0.01,-28.864360,29.395070
2023-06-25T02:00:00,60.35,0,0,0,9.73,3.479,165.7,0.56,1.3,0.01,-28.864360,29.395070
2023-06-25T03:00:00,69.17,0,0,0,9.57,3.435,155.8,0.479,1.6,0.01,-28.864360,29.395070
2023-06-25T04:00:00,57.81,0,0,0,9.92,3.414,153.5,0.889,1.9,0,-28.864360,29.395070
2023-06-25T05:00:00,66.25,0,0,0,9.18,2.81,192.8,0.552,1.48,0.06,-28.864360,29.395070
2023-06-25T06:00:00,70.9,0,0,0,7.432,2.931,87.3,0.713,2.13,0,-28.864360,29.395070
2023-06-25T07:00:00,65.85,0.06950162,0.0002502058,0,8.8,3.162,151,0.67,2.12,0.04,-28.864360,29.395070
2023-06-25T08:00:00,64.88,41.84626,0.150521,0,8.46,2.958,177,0.653,1.71,0.03,-28.864360,29.395070
2023-06-25T09:00:00,61.96,186.7116,0.6721616,0,10.81,4.506,194.5,0.521,1.3,0.04,-28.864360,29.395070
2023-06-25T10:00:00,43.42,354.9087,1.277671,0,14.35,3.269,245,0.598,1.5,0.01,-28.864360,29.395070
2023-06-25T11:00:00,38.47,487.9368,1.756572,0,17.35,4.099,257.4,0.669,2,0,-28.864360,29.395070
2023-06-25T12:00:00,32.38,571.1225,2.056041,0,19.6,4.065,19.57,0.975,3.02,0.02,-28.864360,29.395070
2023-06-25T13:00:00,32.62,589.3346,2.121604,0,21.4,4.394,42.17,1.068,3.45,0.01,-28.864360,29.395070
2023-06-25T14:00:00,30.49,541.699,1.950117,0,22.61,5.273,66.44,1.79,4.19,0.01,-28.864360,29.395070
2023-06-25T15:00:00,29.76,431.7027,1.55413,0,23.14,4.894,73.59,2.193,4.98,0.24,-28.864360,29.395070
2023-06-25T16:00:00,32.37,253.5057,0.9126205,0,22.93,4.601,81.4,2.297,4.78,0.63,-28.864360,29.395070
2023-06-25T17:00:00,37.04,93.22838,0.3355289,0,21.25,4.068,101.6,1.488,4.72,0,-28.864360,29.395070
2023-06-25T18:00:00,45.06,0.9060443,0.003261759,0,17.96,4.133,119.5,0.626,1.52,0.02,-28.864360,29.395070
2023-06-25T19:00:00,47.35,0,0,0,14.48,3.92,101.7,0.689,2.2,0.01,-28.864360,29.395070
2023-06-25T20:00:00,48.46,0,0,0,13.9,3.415,175.9,0.551,1.43,0.01,-28.864360,29.395070
2023-06-25T21:00:00,50.87,0,0,0,13.07,3.366,153.2,0.637,1.58,0,-28.864360,29.395070
2023-06-25T22:00:00,53.62,0,0,0,12.53,3.821,134.3,0.634,1.94,0.01,-28.864360,29.395070
2023-06-25T23:00:00,63.45,0,0,0,11.15,3.942,146.6,0.929,1.9,0.01,-28.864360,29.395070
2023-06-26T00:00:00,63.17,0,0,0,11.31,3.871,116.3,0.538,1.54,0.01,-28.864360,29.395070
2023-06-26T01:00:00,62.8,0,0,0,10.89,3.813,165,0.451,1.14,0.01,-28.864360,29.395070
2023-06-26T02:00:00,64.91,0,0,0,9.76,3.651,56.76,0.336,0.97,0.02,-28.864360,29.395070
2023-06-26T03:00:00,71.25,0,0,0,9.01,3.542,155.7,0.568,2.42,0.02,-28.864360,29.395070
2023-06-26T04:00:00,73.31,0,0,0,8.19,3.727,158.6,0.867,2.5,0.08,-28.864360,29.395070
2023-06-26T05:00:00,84.3,0,0,0,7.818,4.3,171.6,0.813,2.53,0.03,-28.864360,29.395070
2023-06-26T06:00:00,83.9,0,0,0,7.537,5.071,146.3,0.663,1.78,0,-28.864360,29.395070
2023-06-26T07:00:00,92.7,0.09177949,0.0003304062,0,7.155,5.353,148.9,0.531,1.31,0.02,-28.864360,29.395070
2023-06-26T08:00:00,87.5,42.9687,0.1546443,0,6.657,5.342,92.6,0.696,1.52,0.02,-28.864360,29.395070
2023-06-26T09:00:00,63.78,188.6662,0.6791985,0,9.16,6.591,190.8,0.562,2.24,0.01,-28.864360,29.395070
2023-06-26T10:00:00,48.14,360.4334,1.29756,0,13.93,6.223,233,0.688,1.87,0.01,-28.864360,29.395070
2023-06-26T11:00:00,40.37,497.8245,1.792168,0,16.98,6.145,49.99,1.07,3.49,0.02,-28.864360,29.395070
2023-06-26T12:00:00,34.75,580.7362,2.09065,0,19.35,4.463,14.25,1.013,2.75,0.02,-28.864360,29.395070
2023-06-26T13:00:00,27.88,600.567,2.162041,0,21.96,3.931,17.59,1.136,4.1,0.03,-28.864360,29.395070
2023-06-26T14:00:00,19.95,558.2853,2.009827,0,23.26,2.664,47.77,1.79,4.99,0.03,-28.864360,29.395070
2023-06-26T15:00:00,24.89,446.5859,1.607709,0,23.61,1.606,53.17,1.792,5.83,0.11,-28.864360,29.395070
2023-06-26T16:00:00,18.71,253.6456,0.913124,0,23.34,-1.45,3.79,1.673,5.07,0.21,-28.864360,29.395070
2023-06-26T17:00:00,40.42,99.42496,0.357731,0,21.14,2.165,64.66,1.842,4.93,0.29,-28.864360,29.395070
2023-06-26T18:00:00,47.6,1.196135,0.004306087,0,17.21,5.245,112,1.926,4.35,0.03,-28.864360,29.395070
2023-06-26T19:00:00,52.77,0,0,0,15.09,4.794,94.6,0.42,1.19,0,-28.864360,29.395070
2023-06-26T20:00:00,59.6,0,0,0,13.22,5.058,155.2,0.438,1.04,0.01,-28.864360,29.395070
2023-06-26T21:00:00,64.91,0,0,0,12.2,5.383,101.8,0.592,1.75,0.01,-28.864360,29.395070
2023-06-26T22:00:00,72.64,0,0,0,10.98,5.353,153.4,0.781,1.67,0.03,-28.864360,29.395070
2023-06-26T23:00:00,72.92,0,0,0,9.9,5.207,153,0.552,1.26,0.01,-28.864360,29.395070
2023-06-27T00:00:00,62.35,0,0,0,10.54,4.768,160.4,0.957,3.58,0.02,-28.864360,29.395070
2023-06-27T01:00:00,74.75,0,0,0,10.05,4.801,175.1,1.399,2.88,0.21,-28.864360,29.395070
2023-06-27T02:00:00,72.9,0,0,0,9.61,5.185,162.3,1.167,2.34,0.01,-28.864360,29.395070
2023-06-27T03:00:00,80.5,0,0,0,8.38,4.752,188.6,0.543,1.56,0.01,-28.864360,29.395070
2023-06-27T04:00:00,81.6,0,0,0,7.374,4.67,155,0.464,1.4,0.04,-28.864360,29.395070
2023-06-27T05:00:00,81,0.2876146,0.001035413,0,7.634,4.954,184.1,0.491,1.61,0.01,-28.864360,29.395070
2023-06-27T06:00:00,79.82,0.3288173,0.001183742,0,8.92,5.222,171.7,0.354,1.32,0,-28.864360,29.395070
2023-06-27T07:00:00,86.5,0.2371357,0.0008536884,0,8.17,6.108,65.07,0.358,1.2,0.02,-28.864360,29.395070
2023-06-27T08:00:00,85.8,15.88725,0.05719411,0,8.87,6.268,171.3,0.533,1.14,0.06,-28.864360,29.395070
2023-06-27T09:00:00,75.01,104.9877,0.3778509,0,9.77,7.266,217.2,0.489,1.18,0.07,-28.864360,29.395070
2023-06-27T10:00:00,66.52,324.3303,1.167589,0,13.12,7.59,204.2,0.657,2.46,0,-28.864360,29.395070
2023-06-27T11:00:00,57.9,449.4646,1.618073,0,15.14,7.705,269.8,1.343,4.15,0.03,-28.864360,29.395070
2023-06-27T12:00:00,55.46,527.6573,1.899566,0,16.28,7.64,327.7,1.034,3.35,0.02,-28.864360,29.395070
2023-06-27T13:00:00,50.49,542.0779,1.95148,0,17.37,7.805,9.71,1.241,3.78,0.03,-28.864360,29.395070
2023-06-27T14:00:00,45.13,483.0269,1.738897,0,17.92,6.466,45.1,1.477,6.12,0.04,-28.864360,29.395070
2023-06-27T15:00:00,44.83,406.1586,1.462171,0,18.34,6.238,55.69,1.477,4.13,0.03,-28.864360,29.395070
2023-06-27T16:00:00,45.65,233.0059,0.8388212,0,18.07,6.272,53.7,1.467,3.85,0.01,-28.864360,29.395070
2023-06-27T17:00:00,54.78,79.25639,0.2851645,0,16.96,6.577,66.96,0.881,2.02,0.03,-28.864360,29.395070
2023-06-27T18:00:00,60.11,1.008981,0.003632331,0,14.83,6.665,112.4,1.39,2.92,0.44,-28.864360,29.395070
2023-06-27T19:00:00,70.14,0,0,0,14.3,7.803,86.3,1.039,3.19,0.18,-28.864360,29.395070
2023-06-27T20:00:00,75.52,0,0,0,12.61,8.12,96,0.484,1.33,0.02,-28.864360,29.395070
2023-06-27T21:00:00,79.91,0,0,0,12.16,8.26,82.6,0.453,1.68,0.04,-28.864360,29.395070
2023-06-27T22:00:00,82.3,0,0,0,11.34,8.37,108.7,0.443,1.36,0.01,-28.864360,29.395070
2023-06-27T23:00:00,85.6,0,0,0,11.42,8.43,99.8,0.564,1.22,0.01,-28.864360,29.395070
2023-06-28T00:00:00,84.8,0,0,0,11.19,8.62,161,0.545,1.06,0.1,-28.864360,29.395070
2023-06-28T01:00:00,86.7,0,0,0,10.53,8.51,155.4,0.601,1.19,0.02,-28.864360,29.395070
2023-06-28T02:00:00,90.2,0,0,0,9.91,8.3,133.3,0.573,1.2,0.01,-28.864360,29.395070
2023-06-28T03:00:00,94.9,0,0,0,9.65,8.3,149.4,0.643,1.62,0.01,-28.864360,29.395070
2023-06-28T04:00:00,95.8,0,0,0,8.78,8.16,155.7,0.561,2.15,0.01,-28.864360,29.395070
2023-06-28T05:00:00,96.3,0,0,0,8.72,8.22,135.4,0.414,0.98,0.02,-28.864360,29.395070
2023-06-28T06:00:00,94.9,0.001689297,0.000006081471,0,9.2,8.51,136.4,0.778,1.92,0.01,-28.864360,29.395070
2023-06-28T07:00:00,97.2,0.3410721,0.00122786,0,8.35,7.989,111.5,0.532,1.74,0,-28.864360,29.395070
2023-06-28T08:00:00,94.1,13.22814,0.04762129,0,9.26,8.64,45.02,0.564,1.35,0.11,-28.864360,29.395070
2023-06-28T09:00:00,89.4,112.3379,0.4043043,0,10.68,9.65,205.1,0.858,2.59,0.02,-28.864360,29.395070
2023-06-28T10:00:00,88.7,142.7422,0.5138721,0,11.8,10.17,35.08,1.341,3.11,0.1,-28.864360,29.395070
2023-06-28T11:00:00,79.39,162.9271,0.5865375,0,12.34,9.61,78.28,1.33,3.59,0.02,-28.864360,29.395070
2023-06-28T12:00:00,77.24,248.4924,0.8945728,0.762,13.06,9.59,347.4,1.015,3.07,0.02,-28.864360,29.395070
2023-06-28T13:00:00,76.6,238.9857,0.8603486,0,13.51,9.52,324.7,1.152,3.48,0.01,-28.864360,29.395070
2023-06-28T14:00:00,73.68,262.924,0.9465264,0,14.28,9.76,218.2,0.899,2.67,0,-28.864360,29.395070
2023-06-28T15:00:00,77.08,82.55203,0.2971873,0,14.07,9.68,266.9,0.853,2.28,0.09,-28.864360,29.395070
2023-06-28T16:00:00,82.6,91.31895,0.3286569,0,14.08,10.33,314.8,0.422,1.68,0.02,-28.864360,29.395070
2023-06-28T17:00:00,86,12.88113,0.04637208,0.254,12.63,10.27,243.9,0.847,2.89,0.07,-28.864360,29.395070
2023-06-28T18:00:00,82.6,0.5561065,0.002001984,0,11.65,9.58,82.4,0.924,3.02,0.04,-28.864360,29.395070
2023-06-28T19:00:00,86.7,0,0,0,11.49,9.08,178.3,1.212,2.91,0.05,-28.864360,29.395070
2023-06-28T20:00:00,90.7,0.002440333,0.000008785198,0,10.97,9.27,47.07,0.934,3.43,0.01,-28.864360,29.395070
2023-06-28T21:00:00,94.7,0,0,0,10.66,9.41,131.1,1,3.28,0.02,-28.864360,29.395070
2023-06-28T22:00:00,83.9,0,0,0,10.96,9.28,170.9,1.564,3.44,0.29,-28.864360,29.395070
2023-06-28T23:00:00,95.2,0,0,0,10.44,8.63,91.1,1.037,2.53,0.02,-28.864360,29.395070
2023-06-29T00:00:00,92.3,0,0,0,9.39,8.45,110.9,0.819,2.48,0.07,-28.864360,29.395070
2023-06-29T01:00:00,98.1,0,0,0,8.3,7.529,164.5,0.838,2.15,0.03,-28.864360,29.395070
2023-06-29T02:00:00,95.2,0,0,0,7.73,7.15,112.6,0.923,2.19,0.05,-28.864360,29.395070
2023-06-29T03:00:00,96.5,0,0,0,7.074,6.588,170.9,0.942,2.84,0,-28.864360,29.395070
2023-06-29T04:00:00,98.5,0,0,0,6.198,5.681,119.6,0.744,1.76,0.03,-28.864360,29.395070
2023-06-29T05:00:00,96.2,0,0,0,6.173,5.697,142.7,0.901,1.95,0.01,-28.864360,29.395070
2023-06-29T06:00:00,75.37,0,0,0,6.436,4.896,188.9,0.919,3.12,0.01,-28.864360,29.395070
2023-06-29T07:00:00,72.23,0.01935246,0.00006966884,0,8.08,2.304,270.5,1.296,6.25,0.02,-28.864360,29.395070
2023-06-29T08:00:00,58.45,45.39763,0.1633861,0,7.836,1.538,197.5,1.241,5.07,0.01,-28.864360,29.395070
2023-06-29T09:00:00,48.94,206.7734,0.7443842,0,11.21,1.334,297,1.202,3.92,0.02,-28.864360,29.395070
2023-06-29T10:00:00,43.22,379.8284,1.367382,0,13.59,3.117,218.4,1.275,4.1,0.05,-28.864360,29.395070
2023-06-29T11:00:00,34.17,520.7987,1.874875,0,16.92,2.555,321.6,2.196,7.79,0.03,-28.864360,29.395070
2023-06-29T12:00:00,29.97,609.8705,2.195534,0,19,1.79,325.9,2.974,7.87,0.4,-28.864360,29.395070
2023-06-29T13:00:00,28.64,633.7386,2.281459,0,20.13,1.151,344.5,3.444,8,0.5,-28.864360,29.395070
2023-06-29T14:00:00,27.16,596.6434,2.147916,0,21.05,-0.572,293.4,3.928,11.3,0.32,-28.864360,29.395070
2023-06-29T15:00:00,26.3,495.3166,1.78314,0,20.15,0.621,311.5,3.919,9.95,0.25,-28.864360,29.395070
2023-06-29T16:00:00,30.63,302.987,1.090753,0,18.75,0.336,346.5,4.143,12.11,0.18,-28.864360,29.395070
2023-06-29T17:00:00,33.16,134.9352,0.4857667,0,16.78,-0.372,332.1,2.777,10.1,0.1,-28.864360,29.395070
2023-06-29T18:00:00,36.46,0.9821393,0.003535701,0,14.28,-1.042,4.96,0.989,4.17,0.01,-28.864360,29.395070
2023-06-29T19:00:00,43.92,0,0,0,12.36,-0.563,186.3,1.646,3.54,0.29,-28.864360,29.395070
2023-06-29T20:00:00,47.5,0,0,0,11.49,-1.1,133.9,1.17,2.86,0.02,-28.864360,29.395070
2023-06-29T21:00:00,40.34,0,0,0,10.81,-1.864,98.3,1.064,2.44,0.06,-28.864360,29.395070
2023-06-29T22:00:00,39.87,0,0,0,10.75,-2.494,138,0.627,2.23,0.01,-28.864360,29.395070
2023-06-29T23:00:00,47.82,0,0,0,9.5,-2.159,141,1.156,3.12,0.01,-28.864360,29.395070
2023-06-30T00:00:00,41.51,0,0,0,9.72,-2.001,123.9,0.835,1.8,0.01,-28.864360,29.395070
2023-06-30T01:00:00,53.74,0,0,0,6.986,-1.748,134.9,1.075,2.31,0.04,-28.864360,29.395070
2023-06-30T02:00:00,62.05,0,0,0,6.236,-1.745,145.5,0.784,1.85,0.03,-28.864360,29.395070
2023-06-30T03:00:00,63.73,0,0,0,5.186,-1.45,139.1,1.012,2.38,0.01,-28.864360,29.395070
2023-06-30T04:00:00,64.65,0,0,0,4.166,-1.477,166.5,1.028,3.01,0.03,-28.864360,29.395070
2023-06-30T05:00:00,76.37,0,0,0,3.371,-1.257,166.7,1.336,2.88,0.01,-28.864360,29.395070
2023-06-30T06:00:00,66.32,0,0,0,3.555,-0.989,147.5,1.255,3.46,0.01,-28.864360,29.395070
2023-06-30T07:00:00,76.9,0.00514023,0.00001850483,0,4.592,-0.875,147.3,1.215,3.27,0.01,-28.864360,29.395070
2023-06-30T08:00:00,72.58,47.19421,0.1698519,0,3.564,-0.503,115.3,1.04,2.53,0.09,-28.864360,29.395070
2023-06-30T09:00:00,57.24,211.0625,0.7598251,0,7.253,1.072,164.3,0.995,3.05,0.01,-28.864360,29.395070
2023-06-30T10:00:00,44.47,387.0238,1.393286,0,10.75,1.368,299.9,0.882,2.54,0.01,-28.864360,29.395070
2023-06-30T11:00:00,37.14,526.9969,1.897189,0,14.14,0.684,30.82,1.019,4.53,0.01,-28.864360,29.395070
2023-06-30T12:00:00,36.22,615.8312,2.216992,0,16.13,1.385,32.56,1.325,4.46,0.02,-28.864360,29.395070
2023-06-30T13:00:00,32.35,640.1253,2.304451,0,17.33,0.868,16.78,1.263,3.25,0.01,-28.864360,29.395070
2023-06-30T14:00:00,31.05,589.7982,2.123273,0,18.58,1.328,43.1,1.434,3.83,0.05,-28.864360,29.395070
2023-06-30T15:00:00,29.55,475.7166,1.712579,0,19.26,1.321,59.35,1.812,4.95,0.01,-28.864360,29.395070
2023-06-30T16:00:00,30.39,286.4315,1.031153,0,19.04,0.824,75.69,2.193,4.69,0.16,-28.864360,29.395070
2023-06-30T17:00:00,35.54,121.7451,0.4382824,0,17.8,0.962,92.9,1.848,4.19,0.66,-28.864360,29.395070
2023-06-30T18:00:00,38.57,0.9225436,0.003321157,0,14.85,0.11,114.3,1.17,2.93,0.02,-28.864360,29.395070
2023-06-30T19:00:00,48.37,0,0,0,11.52,0.322,93.4,0.548,1.66,0.01,-28.864360,29.395070
2023-06-30T20:00:00,46.18,0,0,0,10.94,-0.743,115.3,0.599,1.48,0.02,-28.864360,29.395070
2023-06-30T21:00:00,48.79,0,0,0,10.1,-1.495,124,0.504,1.21,0.02,-28.864360,29.395070
2023-06-30T22:00:00,46.75,0,0,0,9.5,-1.338,177.5,0.803,2.39,0.02,-28.864360,29.395070
2023-06-30T23:00:00,45.55,0,0,0,10.34,-0.534,136.4,1.01,2.42,0.04,-28.864360,29.395070
2023-07-01T00:00:00,48.54,0,0,0,9.89,-0.828,135.2,0.569,2.12,0.02,-28.864360,29.395070
2023-07-01T01:00:00,52.91,0,0,0,8.58,-1.185,95.8,0.498,1.25,0.01,-28.864360,29.395070
2023-07-01T02:00:00,62.99,0,0,0,6.572,-0.927,102.6,0.655,1.85,0,-28.864360,29.395070
2023-07-01T03:00:00,56,0,0,0,6.338,-0.93,177.1,0.874,1.54,0.14,-28.864360,29.395070
2023-07-01T04:00:00,64.66,0,0,0,6.532,-0.772,119.5,0.6,1.5,0.01,-28.864360,29.395070
2023-07-01T05:00:00,66.37,0,0,0,4.759,-0.682,107.2,0.572,1.58,0,-28.864360,29.395070
2023-07-01T06:00:00,65.77,0,0,0,5.364,-0.62,124.1,0.798,1.55,0.03,-28.864360,29.395070
2023-07-01T07:00:00,62.86,0.06034877,0.0002172556,0,6.001,-0.759,130.9,0.807,1.87,0.01,-28.864360,29.395070
2023-07-01T08:00:00,64.16,45.53344,0.1638749,0,5.475,-0.516,133.1,0.401,1.37,0,-28.864360,29.395070
2023-07-01T09:00:00,56.07,205.1567,0.7385641,0,8.33,1.107,178.2,0.627,1.55,0.04,-28.864360,29.395070
2023-07-01T10:00:00,42.33,378.9851,1.364346,0,12.21,1.287,227.6,0.556,2.46,0.01,-28.864360,29.395070
2023-07-01T11:00:00,34.71,520.6503,1.874341,0,15.54,1.428,330.8,0.79,2.45,0.01,-28.864360,29.395070
2023-07-01T12:00:00,28.28,611.9339,2.202962,0,17.92,1.181,344.9,0.973,2.88,0,-28.864360,29.395070
2023-07-01T13:00:00,19.28,640.9499,2.30742,0,19.83,-1.254,27.76,1.393,3.67,0.04,-28.864360,29.395070
2023-07-01T14:00:00,20.43,595.6925,2.144493,0,20.62,-3.063,65.9,1.32,4.05,0.01,-28.864360,29.395070
2023-07-01T15:00:00,21.18,483.4113,1.740281,0,20.85,-2.134,50.39,1.472,3.78,0.02,-28.864360,29.395070
2023-07-01T16:00:00,23.34,300.4105,1.081478,0,20.62,-1.89,61.56,1.71,3.92,0.15,-28.864360,29.395070
2023-07-01T17:00:00,28.51,131.6084,0.4737902,0,19.41,-1.077,76.11,1.662,3.33,0.16,-28.864360,29.395070
2023-07-01T18:00:00,37.56,0.8927448,0.003213881,0,15.54,-0.564,140.9,0.727,3.05,0,-28.864360,29.395070
2023-07-01T19:00:00,42.01,0,0,0,12.64,-0.511,47.16,0.374,0.89,0.01,-28.864360,29.395070
2023-07-01T20:00:00,38.22,0,0,0,11.88,-1.098,177.4,0.43,0.96,0.01,-28.864360,29.395070
2023-07-01T21:00:00,43.18,0,0,0,10.41,-1.411,47.58,0.468,1.11,0.01,-28.864360,29.395070
2023-07-01T22:00:00,40.61,0,0,0,10.94,-1.605,114,0.548,0.98,0.1,-28.864360,29.395070
