"Plot Title: Manz. Office"
"#","Date Time, GMT+02:00","Rainfall, mm (LGR S/N: 20112199, SEN S/N: 20112199)","Coupler Detached (LGR S/N: 20112199)","Coupler Attached (LGR S/N: 20112199)","Host Connected (LGR S/N: 20112199)","Stopped (LGR S/N: 20112199)","End Of File (LGR S/N: 20112199)"
485,19/10/28 03:13:13 PM,121.158,,,,,
486,19/10/28 03:16:28 PM,121.412,,,,,
487,19/10/28 03:54:58 PM,121.666,,,,,
488,19/10/29 04:15:49 AM,121.920,,,,,
489,19/10/29 04:21:34 AM,122.174,,,,,
490,19/10/29 04:44:05 AM,122.428,,,,,
491,19/10/29 04:46:43 AM,122.682,,,,,
492,19/10/30 01:58:08 AM,122.936,,,,,
493,19/10/30 02:08:54 AM,123.190,,,,,
494,19/10/30 02:16:34 AM,123.444,,,,,
495,19/10/30 02:58:10 AM,123.698,,,,,
496,19/10/30 04:06:14 AM,123.952,,,,,
497,19/11/01 10:24:57 AM,124.206,,,,,
498,19/11/01 10:37:02 AM,124.460,,,,,
499,19/11/01 10:38:23 AM,124.714,,,,,
500,19/11/01 10:43:34 AM,124.968,,,,,
501,19/11/01 11:10:37 AM,125.222,,,,,
502,19/11/01 11:12:54 AM,125.476,,,,,
503,19/11/01 11:49:40 AM,125.730,,,,,
504,19/11/01 11:55:27 AM,125.984,,,,,
505,19/11/01 12:19:48 PM,126.238,,,,,
506,19/11/01 01:50:59 PM,126.492,,,,,
507,19/11/01 01:54:00 PM,126.746,,,,,
508,19/11/01 01:54:37 PM,127.000,,,,,
509,19/11/01 01:55:22 PM,127.254,,,,,
510,19/11/01 01:56:25 PM,127.508,,,,,
511,19/11/01 01:57:21 PM,127.762,,,,,
512,19/11/01 01:58:13 PM,128.016,,,,,
513,19/11/01 01:58:43 PM,128.270,,,,,
514,19/11/01 01:59:08 PM,128.524,,,,,
515,19/11/01 01:59:28 PM,128.778,,,,,
516,19/11/01 01:59:54 PM,129.032,,,,,
517,19/11/01 02:00:23 PM,129.286,,,,,
518,19/11/01 02:00:51 PM,129.540,,,,,
519,19/11/01 02:01:11 PM,129.794,,,,,
