"Plot Title: Manz office"
"#","Date Time, GMT+02:00","Event, mm (LGR S/N: 20112198, SEN S/N: 20112198, LBL: Rainfall)","Coupler Detached (LGR S/N: 20112198)","Coupler Attached (LGR S/N: 20112198)","Host Connected (LGR S/N: 20112198)","Stopped (LGR S/N: 20112198)","End Of File (LGR S/N: 20112198)"
1538,19/03/21 10:21:07 PM,386.588,,,,,
1539,19/03/21 11:04:20 PM,386.842,,,,,
1540,19/03/21 11:05:21 PM,387.096,,,,,
1541,19/03/21 11:06:37 PM,387.350,,,,,
1542,19/03/21 11:08:14 PM,387.604,,,,,
1543,19/03/21 11:11:51 PM,387.858,,,,,
1544,19/03/21 11:21:51 PM,388.112,,,,,
1545,19/03/21 11:25:17 PM,388.366,,,,,
1546,19/03/21 11:26:23 PM,388.620,,,,,
1547,19/03/21 11:27:52 PM,388.874,,,,,
1548,19/03/21 11:36:24 PM,389.128,,,,,
1549,19/03/22 04:49:50 AM,389.382,,,,,
1550,19/03/22 02:51:40 PM,389.636,,,,,
1551,19/03/23 05:58:03 AM,389.890,,,,,
1552,19/03/23 05:58:16 AM,390.144,,,,,
1553,19/03/23 05:58:48 AM,390.398,,,,,
1554,19/03/23 05:59:04 AM,390.652,,,,,
1555,19/03/23 05:59:21 AM,390.906,,,,,
1556,19/03/23 05:59:51 AM,391.160,,,,,
1557,19/03/23 06:00:05 AM,391.414,,,,,
1558,19/03/23 06:00:20 AM,391.668,,,,,
1559,19/03/23 06:00:46 AM,391.922,,,,,
1560,19/03/23 06:01:00 AM,392.176,,,,,
1561,19/03/23 06:01:25 AM,392.430,,,,,
1562,19/03/23 06:01:36 AM,392.684,,,,,
1563,19/03/23 06:01:47 AM,392.938,,,,,
1564,19/03/23 06:01:59 AM,393.192,,,,,
1565,19/03/23 06:02:11 AM,393.446,,,,,
1566,19/03/23 06:02:43 AM,393.700,,,,,
1567,19/03/23 06:03:14 AM,393.954,,,,,
1568,19/03/23 06:03:44 AM,394.208,,,,,
1569,19/03/23 06:04:12 AM,394.462,,,,,
1570,19/03/23 06:04:35 AM,394.716,,,,,
1571,19/03/23 06:04:54 AM,394.970,,,,,
1572,19/03/23 06:05:11 AM,395.224,,,,,
1573,19/03/23 06:05:25 AM,395.478,,,,,
1574,19/03/23 06:05:52 AM,395.732,,,,,
1575,19/03/23 06:06:05 AM,395.986,,,,,
1576,19/03/23 06:06:18 AM,396.240,,,,,
1577,19/03/23 06:06:43 AM,396.494,,,,,
1578,19/03/23 06:06:58 AM,396.748,,,,,
1579,19/03/23 06:07:10 AM,397.002,,,,,
1580,19/03/23 06:07:22 AM,397.256,,,,,
1581,19/03/23 06:07:34 AM,397.510,,,,,
1582,19/03/23 06:07:47 AM,397.764,,,,,
1583,19/03/23 06:07:58 AM,398.018,,,,,
1584,19/03/23 06:08:18 AM,398.272,,,,,
1585,19/03/23 06:08:35 AM,398.526,,,,,
1586,19/03/23 06:08:44 AM,398.780,,,,,
1587,19/03/23 06:08:53 AM,399.034,,,,,
1588,19/03/23 06:09:03 AM,399.288,,,,,
1589,19/03/23 06:09:15 AM,399.542,,,,,
1590,19/03/23 06:09:33 AM,399.796,,,,,
1591,19/03/23 06:09:45 AM,400.050,,,,,
1592,19/03/23 06:09:56 AM,400.304,,,,,
1593,19/03/23 06:10:14 AM,400.558,,,,,
1594,19/03/23 06:10:33 AM,400.812,,,,,
1595,19/03/23 06:10:56 AM,401.066,,,,,
1596,19/03/23 06:11:13 AM,401.320,,,,,
1597,19/03/23 06:11:29 AM,401.574,,,,,
1598,19/03/23 06:11:50 AM,401.828,,,,,
1599,19/03/23 06:12:16 AM,402.082,,,,,
1600,19/03/23 06:12:45 AM,402.336,,,,,
1601,19/03/23 06:13:39 AM,402.590,,,,,
1602,19/03/23 06:15:06 AM,402.844,,,,,
1603,19/03/23 06:16:26 AM,403.098,,,,,
1604,19/03/23 06:23:41 AM,403.352,,,,,
1605,19/03/23 06:29:26 AM,403.606,,,,,
1606,19/03/23 06:34:54 AM,403.860,,,,,
1607,19/03/23 07:48:26 AM,404.114,,,,,
1608,19/03/23 07:55:16 AM,404.368,,,,,
1609,19/03/23 08:02:14 AM,404.622,,,,,
1610,19/03/26 05:45:23 PM,404.876,,,,,
1611,19/03/26 05:45:36 PM,405.130,,,,,
1612,19/03/26 05:46:01 PM,405.384,,,,,
1613,19/03/26 05:46:45 PM,405.638,,,,,
1614,19/03/26 05:49:22 PM,405.892,,,,,
1615,19/03/26 07:16:00 PM,406.146,,,,,
1616,19/03/26 07:16:12 PM,406.400,,,,,
1617,19/03/26 07:16:40 PM,406.654,,,,,
1618,19/03/26 07:17:12 PM,406.908,,,,,
1619,19/03/26 07:17:50 PM,407.162,,,,,
1620,19/03/26 07:18:52 PM,407.416,,,,,
1621,19/03/26 07:19:57 PM,407.670,,,,,
1622,19/03/26 07:21:30 PM,407.924,,,,,
1623,19/03/26 07:23:24 PM,408.178,,,,,
1624,19/03/26 07:24:21 PM,408.432,,,,,
1625,19/03/26 07:25:24 PM,408.686,,,,,
1626,19/03/26 07:26:09 PM,408.940,,,,,
1627,19/03/26 07:27:51 PM,409.194,,,,,
1628,19/03/26 07:31:05 PM,409.448,,,,,
1629,19/03/26 07:45:53 PM,409.702,,,,,
1630,19/03/26 08:51:07 PM,409.956,,,,,
1631,19/03/26 08:52:54 PM,410.210,,,,,
1632,19/03/26 08:57:30 PM,410.464,,,,,
1633,19/03/26 09:04:48 PM,410.718,,,,,
1634,19/03/26 09:12:32 PM,410.972,,,,,
1635,19/03/26 09:14:40 PM,411.226,,,,,
1636,19/03/26 09:29:31 PM,411.480,,,,,
1637,19/03/26 09:30:25 PM,411.734,,,,,
1638,19/03/26 09:31:42 PM,411.988,,,,,
1639,19/03/26 09:34:02 PM,412.242,,,,,
1640,19/03/26 09:58:24 PM,412.496,,,,,
1641,19/03/26 09:58:50 PM,412.750,,,,,
1642,19/03/26 09:59:12 PM,413.004,,,,,
1643,19/03/26 10:00:09 PM,413.258,,,,,
1644,19/03/26 10:02:41 PM,413.512,,,,,
1645,19/04/01 07:57:27 PM,413.766,,,,,
1646,19/04/01 08:08:57 PM,414.020,,,,,
1647,19/04/01 08:18:58 PM,414.274,,,,,
1648,19/04/01 08:25:58 PM,414.528,,,,,
1649,19/04/01 09:50:09 PM,414.782,,,,,
1650,19/04/01 11:11:15 PM,415.036,,,,,
1651,19/04/01 11:13:21 PM,415.290,,,,,
1652,19/04/01 11:14:34 PM,415.544,,,,,
1653,19/04/01 11:17:42 PM,415.798,,,,,
1654,19/04/01 11:22:11 PM,416.052,,,,,
1655,19/04/01 11:29:34 PM,416.306,,,,,
1656,19/04/01 11:34:40 PM,416.560,,,,,
1657,19/04/01 11:38:52 PM,416.814,,,,,
1658,19/04/01 11:41:16 PM,417.068,,,,,
1659,19/04/01 11:42:45 PM,417.322,,,,,
1660,19/04/01 11:44:04 PM,417.576,,,,,
1661,19/04/01 11:48:06 PM,417.830,,,,,
1662,19/04/01 11:56:22 PM,418.084,,,,,
1663,19/04/02 12:04:44 AM,418.338,,,,,
1664,19/04/02 12:21:28 AM,418.592,,,,,
1665,19/04/02 12:29:34 AM,418.846,,,,,
1666,19/04/02 12:46:10 AM,419.100,,,,,
1667,19/04/02 12:52:44 AM,419.354,,,,,
1668,19/04/02 12:58:59 AM,419.608,,,,,
1669,19/04/02 01:06:33 AM,419.862,,,,,
1670,19/04/02 01:13:29 AM,420.116,,,,,
1671,19/04/02 01:26:11 AM,420.370,,,,,
1672,19/04/02 01:34:27 AM,420.624,,,,,
1673,19/04/02 01:46:58 AM,420.878,,,,,
1674,19/04/02 01:58:43 AM,421.132,,,,,
1675,19/04/02 03:47:57 AM,421.386,,,,,
1676,19/04/02 04:08:17 AM,421.640,,,,,
1677,19/04/02 04:17:55 AM,421.894,,,,,
1678,19/04/02 05:48:34 AM,422.148,,,,,
1679,19/04/02 06:08:41 AM,422.402,,,,,
1680,19/04/02 06:18:43 AM,422.656,,,,,
1681,19/04/02 06:31:31 AM,422.910,,,,,
1682,19/04/02 06:49:54 AM,423.164,,,,,
1683,19/04/02 07:35:06 AM,423.418,,,,,
1684,19/04/02 07:51:46 AM,423.672,,,,,
1685,19/04/02 09:46:34 AM,423.926,,,,,
1686,19/04/02 03:45:41 PM,424.180,,,,,
1687,19/04/02 04:00:46 PM,424.434,,,,,
1688,19/04/02 04:10:44 PM,424.688,,,,,
1689,19/04/02 04:12:44 PM,424.942,,,,,
1690,19/04/02 04:14:43 PM,425.196,,,,,
1691,19/04/02 04:16:07 PM,425.450,,,,,
1692,19/04/02 04:57:58 PM,425.704,,,,,
1693,19/04/02 04:59:27 PM,425.958,,,,,
1694,19/04/02 05:01:25 PM,426.212,,,,,
1695,19/04/02 05:03:21 PM,426.466,,,,,
1696,19/04/02 05:04:49 PM,426.720,,,,,
1697,19/04/02 05:11:17 PM,426.974,,,,,
1698,19/04/02 05:19:59 PM,427.228,,,,,
1699,19/04/02 05:20:54 PM,427.482,,,,,
1700,19/04/02 05:22:36 PM,427.736,,,,,
1701,19/04/02 05:23:56 PM,427.990,,,,,
1702,19/04/02 05:25:21 PM,428.244,,,,,
1703,19/04/02 05:26:45 PM,428.498,,,,,
1704,19/04/02 05:28:00 PM,428.752,,,,,
1705,19/04/02 05:28:51 PM,429.006,,,,,
1706,19/04/02 05:30:53 PM,429.260,,,,,
1707,19/04/02 05:32:29 PM,429.514,,,,,
1708,19/04/02 05:33:43 PM,429.768,,,,,
1709,19/04/02 05:34:30 PM,430.022,,,,,
1710,19/04/02 05:35:43 PM,430.276,,,,,
1711,19/04/02 05:36:50 PM,430.530,,,,,
1712,19/04/02 05:40:30 PM,430.784,,,,,
1713,19/04/02 05:42:10 PM,431.038,,,,,
1714,19/04/02 05:45:02 PM,431.292,,,,,
1715,19/04/02 05:47:16 PM,431.546,,,,,
1716,19/04/02 05:49:36 PM,431.800,,,,,
1717,19/04/02 05:51:19 PM,432.054,,,,,
1718,19/04/02 05:53:32 PM,432.308,,,,,
1719,19/04/02 05:57:28 PM,432.562,,,,,
1720,19/04/02 06:17:25 PM,432.816,,,,,
1721,19/04/05 06:00:25 AM,433.070,,,,,
1722,19/04/05 07:46:18 PM,433.324,,,,,
1723,19/04/05 07:47:44 PM,433.578,,,,,
1724,19/04/05 07:49:09 PM,433.832,,,,,
1725,19/04/05 07:52:22 PM,434.086,,,,,
1726,19/04/05 07:55:40 PM,434.340,,,,,
1727,19/04/05 08:06:37 PM,434.594,,,,,
1728,19/04/08 04:44:22 PM,,,Logged,,,
1729,19/04/08 04:44:35 PM,,Logged,,,,
1730,19/04/08 04:44:37 PM,,,Logged,,,
1731,19/04/08 04:44:50 PM,,,,Logged,,
1732,19/04/08 04:45:32 PM,434.594,,,,Logged,Logged
